#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.31827e+00   1.00000e+00  -5.61581e+00 
  7.50000e-02   7.14279e-02   9.06488e-01  -1.17878e+00   6.53411e-01  -3.74576e+00 
  1.50000e-01   1.36216e-01   8.22714e-01  -1.05806e+00   4.23188e-01  -2.47618e+00 
  2.25000e-01   1.95046e-01   7.47382e-01  -9.53229e-01   2.71651e-01  -1.62172e+00 
  3.00000e-01   2.48507e-01   6.79393e-01  -8.61878e-01   1.72842e-01  -1.05205e+00 
  3.75000e-01   2.97115e-01   6.17813e-01  -7.82025e-01   1.09026e-01  -6.76015e-01 
  4.50000e-01   3.41319e-01   5.61843e-01  -7.12012e-01   6.81981e-02  -4.30313e-01 
  5.25000e-01   3.81515e-01   5.10800e-01  -6.50447e-01   4.23200e-02  -2.71414e-01 
  6.00000e-01   4.18048e-01   4.64095e-01  -5.96155e-01   2.60646e-02  -1.69690e-01 
  6.75000e-01   4.51225e-01   4.21220e-01  -5.48144e-01   1.59410e-02  -1.05210e-01 
  7.50000e-01   4.81315e-01   3.81737e-01  -5.05567e-01   9.68702e-03  -6.47237e-02 
  8.25000e-01   5.08560e-01   3.45267e-01  -4.67704e-01   5.85259e-03  -3.95311e-02 
  9.00000e-01   5.33173e-01   3.11479e-01  -4.33935e-01   3.51781e-03  -2.39863e-02 
  9.75000e-01   5.55342e-01   2.80088e-01  -4.03729e-01   2.10504e-03  -1.44688e-02 
  1.05000e+00   5.75239e-01   2.50843e-01  -3.76627e-01   1.25490e-03  -8.68275e-03 
  1.12500e+00   5.93017e-01   2.23526e-01  -3.52232e-01   7.45803e-04  -5.18744e-03 
  1.20000e+00   6.08812e-01   1.97949e-01  -3.30199e-01   4.42176e-04  -3.08777e-03 
  1.27500e+00   6.22748e-01   1.73945e-01  -3.10230e-01   2.61700e-04  -1.83256e-03 
  1.35000e+00   6.34939e-01   1.51369e-01  -2.92062e-01   1.54702e-04  -1.08524e-03 
  1.42500e+00   6.45486e-01   1.30096e-01  -2.75469e-01   9.13838e-05  -6.41760e-04 
  1.50000e+00   6.54483e-01   1.10014e-01  -2.60251e-01   5.39537e-05  -3.79257e-04 
  1.57500e+00   6.62016e-01   9.10283e-02  -2.46234e-01   3.18343e-05  -2.24150e-04 
  1.65000e+00   6.68163e-01   7.30532e-02  -2.33266e-01   1.87570e-05  -1.32590e-04 
  1.72500e+00   6.72997e-01   5.60156e-02  -2.21213e-01   1.10162e-05  -7.85556e-05 
  1.80000e+00   6.76587e-01   3.98514e-02  -2.09957e-01   6.42553e-06  -4.66488e-05 
  1.87500e+00   6.78995e-01   2.45047e-02  -1.99396e-01   3.69591e-06  -2.77828e-05 
  1.95000e+00   6.80282e-01   9.92684e-03  -1.89440e-01   2.06772e-06  -1.66035e-05 
  2.02500e+00   6.80503e-01  -3.92452e-03  -1.80011e-01   1.09307e-06  -9.95859e-06 
  2.10000e+00   6.79710e-01  -1.70863e-02  -1.71040e-01   5.07564e-07  -5.99286e-06 
  2.17500e+00   6.77956e-01  -2.95904e-02  -1.62466e-01   1.54835e-07  -3.61371e-06 
  2.25000e+00   6.75288e-01  -4.14648e-02  -1.54239e-01  -5.78415e-08  -2.17700e-06 
  2.32500e+00   6.71751e-01  -5.27338e-02  -1.46313e-01  -1.85637e-07  -1.30222e-06 
  2.40000e+00   6.67392e-01  -6.34184e-02  -1.38650e-01  -2.61518e-07  -7.64122e-07 
  2.47500e+00   6.62253e-01  -7.35371e-02  -1.31216e-01  -3.05284e-07  -4.28918e-07 
  2.55000e+00   6.56375e-01  -8.31059e-02  -1.23984e-01  -3.28909e-07  -2.16880e-07 
  2.62500e+00   6.49800e-01  -9.21392e-02  -1.16930e-01  -3.39687e-07  -8.02980e-08 
  2.70000e+00   6.42568e-01  -1.00649e-01  -1.10034e-01  -3.42114e-07   9.51583e-09 
  2.77500e+00   6.34716e-01  -1.08648e-01  -1.03281e-01  -3.38990e-07   6.99005e-08 
  2.85000e+00   6.26283e-01  -1.16145e-01  -9.66562e-02  -3.32097e-07   1.11401e-07 
  2.92500e+00   6.17306e-01  -1.23149e-01  -9.01507e-02  -3.22589e-07   1.40479e-07 
  3.00000e+00   6.07823e-01  -1.29670e-01  -8.37567e-02  -3.11235e-07   1.61125e-07 
  3.07500e+00   5.97868e-01  -1.35715e-01  -7.74685e-02  -2.98568e-07   1.75836e-07 
  3.15000e+00   5.87477e-01  -1.41293e-01  -7.12828e-02  -2.84968e-07   1.86193e-07 
  3.22500e+00   5.76685e-01  -1.46410e-01  -6.51975e-02  -2.70722e-07   1.93221e-07 
  3.30000e+00   5.65527e-01  -1.51075e-01  -5.92123e-02  -2.56051e-07   1.97600e-07 
  3.37500e+00   5.54035e-01  -1.55295e-01  -5.33279e-02  -2.41136e-07   1.99802e-07 
  3.45000e+00   5.42244e-01  -1.59077e-01  -4.75463e-02  -2.26127e-07   2.00164e-07 
  3.52500e+00   5.30184e-01  -1.62429e-01  -4.18701e-02  -2.11151e-07   1.98943e-07 
  3.60000e+00   5.17890e-01  -1.65360e-01  -3.63027e-02  -1.96319e-07   1.96348e-07 
  3.67500e+00   5.05391e-01  -1.67878e-01  -3.08482e-02  -1.81729e-07   1.92553e-07 
  3.75000e+00   4.92718e-01  -1.69990e-01  -2.55108e-02  -1.67463e-07   1.87712e-07 
  3.82500e+00   4.79902e-01  -1.71707e-01  -2.02953e-02  -1.53594e-07   1.81966e-07 
  3.90000e+00   4.66972e-01  -1.73038e-01  -1.52065e-02  -1.40187e-07   1.75445e-07 
  3.97500e+00   4.53956e-01  -1.73991e-01  -1.02492e-02  -1.27294e-07   1.68273e-07 
  4.05000e+00   4.40882e-01  -1.74578e-01  -5.42827e-03  -1.14959e-07   1.60566e-07 
  4.12500e+00   4.27778e-01  -1.74809e-01  -7.48451e-04  -1.03220e-07   1.52435e-07 
  4.20000e+00   4.14669e-01  -1.74694e-01   3.78577e-03  -9.21022e-08   1.43984e-07 
  4.27500e+00   4.01582e-01  -1.74245e-01   8.17015e-03  -8.16275e-08   1.35312e-07 
  4.35000e+00   3.88541e-01  -1.73473e-01   1.24008e-02  -7.18086e-08   1.26510e-07 
  4.42500e+00   3.75569e-01  -1.72389e-01   1.64741e-02  -6.26521e-08   1.17664e-07 
  4.50000e+00   3.62690e-01  -1.71006e-01   2.03871e-02  -5.41582e-08   1.08851e-07 
  4.57500e+00   3.49925e-01  -1.69335e-01   2.41371e-02  -4.63218e-08   1.00143e-07 
  4.65000e+00   3.37297e-01  -1.67389e-01   2.77219e-02  -3.91325e-08   9.16045e-08 
  4.72500e+00   3.24824e-01  -1.65181e-01   3.11398e-02  -3.25755e-08   8.32908e-08 
  4.80000e+00   3.12526e-01  -1.62722e-01   3.43897e-02  -2.66320e-08   7.52513e-08 
  4.87500e+00   3.00421e-01  -1.60027e-01   3.74711e-02  -2.12799e-08   6.75279e-08 
  4.95000e+00   2.88527e-01  -1.57106e-01   4.03838e-02  -1.64940e-08   6.01556e-08 
  5.02500e+00   2.76861e-01  -1.53973e-01   4.31282e-02  -1.22471e-08   5.31623e-08 
  5.10000e+00   2.65436e-01  -1.50641e-01   4.57054e-02  -8.50968e-09   4.65697e-08 
  5.17500e+00   2.54269e-01  -1.47122e-01   4.81168e-02  -5.25121e-09   4.03931e-08 
  5.25000e+00   2.43372e-01  -1.43427e-01   5.03644e-02  -2.44006e-09   3.46425e-08 
  5.32500e+00   2.32759e-01  -1.39571e-01   5.24506e-02  -4.40817e-11   2.93221e-08 
  5.40000e+00   2.22441e-01  -1.35564e-01   5.43782e-02   1.96901e-09   2.44318e-08 
  5.47500e+00   2.12428e-01  -1.31418e-01   5.61506e-02   3.63132e-09   1.99668e-08 
  5.55000e+00   2.02731e-01  -1.27145e-01   5.77715e-02   4.97445e-09   1.59186e-08 
  5.62500e+00   1.93359e-01  -1.22756e-01   5.92450e-02   6.02924e-09   1.22754e-08 
  5.70000e+00   1.84320e-01  -1.18262e-01   6.05754e-02   6.82552e-09   9.02237e-09 
  5.77500e+00   1.75622e-01  -1.13673e-01   6.17676e-02   7.39192e-09   6.14241e-09 
  5.85000e+00   1.67271e-01  -1.09000e-01   6.28264e-02   7.75573e-09   3.61641e-09 
  5.92500e+00   1.59274e-01  -1.04252e-01   6.37573e-02   7.94272e-09   1.42375e-09 
  6.00000e+00   1.51635e-01  -9.94395e-02   6.45656e-02   7.97708e-09  -4.57351e-10 
  6.07500e+00   1.44359e-01  -9.45705e-02   6.52571e-02   7.88135e-09  -2.04939e-09 
  6.15000e+00   1.37451e-01  -8.96537e-02   6.58376e-02   7.67633e-09  -3.37530e-09 
  6.22500e+00   1.30912e-01  -8.46975e-02   6.63131e-02   7.38113e-09  -4.45810e-09 
  6.30000e+00   1.24747e-01  -7.97093e-02   6.66896e-02   7.01312e-09  -5.32067e-09 
  6.37500e+00   1.18957e-01  -7.46963e-02   6.69733e-02   6.58797e-09  -5.98544e-09 
  6.45000e+00   1.13543e-01  -6.96654e-02   6.71705e-02   6.11970e-09  -6.47425e-09 
  6.52500e+00   1.08507e-01  -6.46228e-02   6.72874e-02   5.62071e-09  -6.80814e-09 
  6.60000e+00   1.03850e-01  -5.95742e-02   6.73302e-02   5.10185e-09  -7.00720e-09 
  6.67500e+00   9.95710e-02  -5.45249e-02   6.73053e-02   4.57252e-09  -7.09048e-09 
  6.75000e+00   9.56709e-02  -4.94799e-02   6.72189e-02   4.04072e-09  -7.07588e-09 
  6.82500e+00   9.21488e-02  -4.44435e-02   6.70772e-02   3.51317e-09  -6.98011e-09 
