#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.31779e+00   1.00000e+00  -4.98764e+00 
  7.50000e-03   7.46308e-03   9.90173e-01  -1.30291e+00   9.63260e-01  -4.81073e+00 
  7.79201e-03   7.75216e-03   9.89792e-01  -1.30233e+00   9.61856e-01  -4.80397e+00 
  8.09538e-03   8.05238e-03   9.89397e-01  -1.30173e+00   9.60400e-01  -4.79695e+00 
  8.41057e-03   8.36416e-03   9.88987e-01  -1.30111e+00   9.58889e-01  -4.78967e+00 
  8.73803e-03   8.68794e-03   9.88561e-01  -1.30047e+00   9.57322e-01  -4.78212e+00 
  9.07824e-03   9.02419e-03   9.88119e-01  -1.29980e+00   9.55696e-01  -4.77429e+00 
  9.43170e-03   9.37336e-03   9.87659e-01  -1.29911e+00   9.54010e-01  -4.76616e+00 
  9.79891e-03   9.73596e-03   9.87182e-01  -1.29839e+00   9.52262e-01  -4.75773e+00 
  1.01804e-02   1.01125e-02   9.86687e-01  -1.29764e+00   9.50448e-01  -4.74899e+00 
  1.05768e-02   1.05035e-02   9.86173e-01  -1.29686e+00   9.48568e-01  -4.73993e+00 
  1.09886e-02   1.09095e-02   9.85639e-01  -1.29605e+00   9.46618e-01  -4.73053e+00 
  1.14164e-02   1.13310e-02   9.85085e-01  -1.29522e+00   9.44596e-01  -4.72078e+00 
  1.18609e-02   1.17688e-02   9.84509e-01  -1.29435e+00   9.42500e-01  -4.71067e+00 
  1.23227e-02   1.22233e-02   9.83912e-01  -1.29345e+00   9.40327e-01  -4.70020e+00 
  1.28025e-02   1.26952e-02   9.83291e-01  -1.29251e+00   9.38074e-01  -4.68933e+00 
  1.33009e-02   1.31852e-02   9.82647e-01  -1.29154e+00   9.35740e-01  -4.67808e+00 
  1.38188e-02   1.36939e-02   9.81979e-01  -1.29053e+00   9.33320e-01  -4.66641e+00 
  1.43568e-02   1.42220e-02   9.81285e-01  -1.28948e+00   9.30813e-01  -4.65431e+00 
  1.49158e-02   1.47703e-02   9.80564e-01  -1.28840e+00   9.28215e-01  -4.64178e+00 
  1.54965e-02   1.53395e-02   9.79816e-01  -1.28727e+00   9.25523e-01  -4.62879e+00 
  1.60999e-02   1.59305e-02   9.79040e-01  -1.28610e+00   9.22734e-01  -4.61534e+00 
  1.67267e-02   1.65439e-02   9.78234e-01  -1.28489e+00   9.19845e-01  -4.60140e+00 
