#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  4.42500e+00   3.75569e-01  -1.72389e-01   1.64741e-02   1.27373e-09  -1.45202e-10 
  4.50000e+00   3.62690e-01  -1.71006e-01   2.03871e-02   1.26422e-09  -1.10088e-10 
  4.57500e+00   3.49925e-01  -1.69335e-01   2.41371e-02   1.25698e-09  -8.42728e-11 
  4.65000e+00   3.37297e-01  -1.67389e-01   2.77219e-02   1.25141e-09  -6.51284e-11 
  4.72500e+00   3.24824e-01  -1.65181e-01   3.11398e-02   1.24709e-09  -5.08091e-11 
  4.80000e+00   3.12526e-01  -1.62722e-01   3.43897e-02   1.24370e-09  -4.00081e-11 
  4.87500e+00   3.00421e-01  -1.60027e-01   3.74711e-02   1.24103e-09  -3.17928e-11 
  4.95000e+00   2.88527e-01  -1.57106e-01   4.03838e-02   1.23889e-09  -2.54928e-11 
  5.02500e+00   2.76861e-01  -1.53973e-01   4.31282e-02   1.23717e-09  -2.06227e-11 
  5.10000e+00   2.65436e-01  -1.50641e-01   4.57054e-02   1.23577e-09  -1.68280e-11 
  5.17500e+00   2.54269e-01  -1.47122e-01   4.81168e-02   1.23462e-09  -1.38484e-11 
  5.25000e+00   2.43372e-01  -1.43427e-01   5.03644e-02   1.23367e-09  -1.14911e-11 
  5.32500e+00   2.32759e-01  -1.39571e-01   5.24506e-02   1.23289e-09  -9.61230e-12 
  5.40000e+00   2.22441e-01  -1.35564e-01   5.43782e-02   1.23222e-09  -8.10404e-12 
  5.47500e+00   2.12428e-01  -1.31418e-01   5.61506e-02   1.23166e-09  -6.88473e-12 
  5.55000e+00   2.02731e-01  -1.27145e-01   5.77715e-02   1.23119e-09  -5.89227e-12 
  5.62500e+00   1.93359e-01  -1.22756e-01   5.92450e-02   1.23077e-09  -5.07907e-12 
  5.70000e+00   1.84320e-01  -1.18262e-01   6.05754e-02   1.23042e-09  -4.40844e-12 
  5.77500e+00   1.75622e-01  -1.13673e-01   6.17676e-02   1.23011e-09  -3.85189e-12 
  5.85000e+00   1.67271e-01  -1.09000e-01   6.28264e-02   1.22984e-09  -3.38719e-12 
  5.92500e+00   1.59274e-01  -1.04252e-01   6.37573e-02   1.22960e-09  -2.99687e-12 
  6.00000e+00   1.51635e-01  -9.94395e-02   6.45656e-02   1.22939e-09  -2.66712e-12 
  6.07500e+00   1.44359e-01  -9.45705e-02   6.52571e-02   1.22920e-09  -2.38697e-12 
  6.15000e+00   1.37451e-01  -8.96537e-02   6.58376e-02   1.22903e-09  -2.14764e-12 
  6.22500e+00   1.30912e-01  -8.46975e-02   6.63131e-02   1.22888e-09  -1.94207e-12 
  6.30000e+00   1.24747e-01  -7.97093e-02   6.66896e-02   1.22874e-09  -1.76457e-12 
  6.37500e+00   1.18957e-01  -7.46963e-02   6.69733e-02   1.22861e-09  -1.61049e-12 
  6.45000e+00   1.13543e-01  -6.96654e-02   6.71705e-02   1.22850e-09  -1.47606e-12 
  6.52500e+00   1.08507e-01  -6.46228e-02   6.72874e-02   1.22839e-09  -1.35816e-12 
  6.60000e+00   1.03850e-01  -5.95742e-02   6.73302e-02   1.22829e-09  -1.25423e-12 
