#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  2.62500e+00   8.35839e-01   6.36752e-02  -6.03399e-02   4.15912e-03  -1.06537e-02 
  2.70000e+00   8.40448e-01   5.93102e-02  -5.61145e-02   3.43085e-03  -8.82264e-03 
  2.77500e+00   8.44743e-01   5.52503e-02  -5.22016e-02   2.82805e-03  -7.29896e-03 
  2.85000e+00   8.48743e-01   5.14728e-02  -4.85762e-02   2.32958e-03  -6.03279e-03 
  2.92500e+00   8.52470e-01   4.79572e-02  -4.52152e-02   1.91775e-03  -4.98193e-03 
  3.00000e+00   8.55943e-01   4.46844e-02  -4.20979e-02   1.57780e-03  -4.11080e-03 
  3.07500e+00   8.59178e-01   4.16369e-02  -3.92051e-02   1.29739e-03  -3.38943e-03 
  3.15000e+00   8.62194e-01   3.87985e-02  -3.65196e-02   1.06627e-03  -2.79268e-03 
  3.22500e+00   8.65003e-01   3.61542e-02  -3.40254e-02   8.75905e-04  -2.29950e-03 
  3.30000e+00   8.67621e-01   3.36903e-02  -3.17080e-02   7.19203e-04  -1.89225e-03 
  3.37500e+00   8.70061e-01   3.13939e-02  -2.95541e-02   5.90289e-04  -1.55624e-03 
  3.45000e+00   8.72334e-01   2.92534e-02  -2.75514e-02   4.84293e-04  -1.27922e-03 
  3.52500e+00   8.74452e-01   2.72577e-02  -2.56887e-02   3.97187e-04  -1.05099e-03 
  3.60000e+00   8.76426e-01   2.53968e-02  -2.39556e-02   3.25638e-04  -8.63086e-04 
  3.67500e+00   8.78265e-01   2.36614e-02  -2.23428e-02   2.66893e-04  -7.08471e-04 
  3.75000e+00   8.79978e-01   2.20426e-02  -2.08415e-02   2.18681e-04  -5.81321e-04 
  3.82500e+00   8.81574e-01   2.05326e-02  -1.94435e-02   1.79129e-04  -4.76814e-04 
  3.90000e+00   8.83061e-01   1.91237e-02  -1.81415e-02   1.46693e-04  -3.90959e-04 
  3.97500e+00   8.84445e-01   1.78091e-02  -1.69286e-02   1.20102e-04  -3.20460e-04 
  4.05000e+00   8.85734e-01   1.65823e-02  -1.57984e-02   9.83090e-05  -2.62594e-04 
  4.12500e+00   8.86935e-01   1.54374e-02  -1.47452e-02   8.04535e-05  -2.15117e-04 
  4.20000e+00   8.88052e-01   1.43688e-02  -1.37635e-02   6.58282e-05  -1.76178e-04 
  4.27500e+00   8.89092e-01   1.33712e-02  -1.28483e-02   5.38517e-05  -1.44253e-04 
  4.35000e+00   8.90059e-01   1.24400e-02  -1.19949e-02   4.40465e-05  -1.18086e-04 
  4.42500e+00   8.90959e-01   1.15706e-02  -1.11990e-02   3.60208e-05  -9.66450e-05 
  4.50000e+00   8.91796e-01   1.07588e-02  -1.04568e-02   2.94529e-05  -7.90819e-05 
  4.57500e+00   8.92574e-01   1.00008e-02  -9.76433e-03   2.40791e-05  -6.46987e-05 
  4.65000e+00   8.93298e-01   9.29299e-03  -9.11834e-03   1.96830e-05  -5.29225e-05 
  4.72500e+00   8.93969e-01   8.63198e-03  -8.51559e-03   1.60874e-05  -4.32830e-05 
  4.80000e+00   8.94593e-01   8.01464e-03  -7.95313e-03   1.31469e-05  -3.53942e-05 
  4.87500e+00   8.95173e-01   7.43807e-03  -7.42822e-03   1.07425e-05  -2.89392e-05 
  4.95000e+00   8.95710e-01   6.89954e-03  -6.93829e-03   8.77668e-06  -2.36585e-05 
  5.02500e+00   8.96208e-01   6.39651e-03  -6.48097e-03   7.16969e-06  -1.93391e-05 
  5.10000e+00   8.96670e-01   5.92663e-03  -6.05406e-03   5.85616e-06  -1.58067e-05 
  5.17500e+00   8.97098e-01   5.48769e-03  -5.65550e-03   4.78262e-06  -1.29181e-05 
  5.25000e+00   8.97494e-01   5.07764e-03  -5.28338e-03   3.90529e-06  -1.05565e-05 
  5.32500e+00   8.97861e-01   4.69457e-03  -4.93592e-03   3.18838e-06  -8.62583e-06 
  5.40000e+00   8.98199e-01   4.33668e-03  -4.61147e-03   2.60261e-06  -7.04772e-06 
  5.47500e+00   8.98512e-01   4.00231e-03  -4.30848e-03   2.12403e-06  -5.75790e-06 
  5.55000e+00   8.98800e-01   3.68991e-03  -4.02552e-03   1.73304e-06  -4.70382e-06 
  5.62500e+00   8.99066e-01   3.39802e-03  -3.76124e-03   1.41364e-06  -3.84247e-06 
  5.70000e+00   8.99310e-01   3.12529e-03  -3.51441e-03   1.15274e-06  -3.13867e-06 
  5.77500e+00   8.99535e-01   2.87045e-03  -3.28386e-03   9.39629e-07  -2.56364e-06 
  5.85000e+00   8.99741e-01   2.63233e-03  -3.06850e-03   7.65566e-07  -2.09386e-06 
  5.92500e+00   8.99930e-01   2.40982e-03  -2.86733e-03   6.23403e-07  -1.71009e-06 
  6.00000e+00   9.00103e-01   2.20190e-03  -2.67940e-03   5.07298e-07  -1.39660e-06 
  6.07500e+00   9.00261e-01   2.00760e-03  -2.50383e-03   4.12479e-07  -1.14054e-06 
  6.15000e+00   9.00404e-01   1.82604e-03  -2.33981e-03   3.35046e-07  -9.31392e-07 
  6.22500e+00   9.00535e-01   1.65636e-03  -2.18657e-03   2.71813e-07  -7.60575e-07 
  6.30000e+00   9.00653e-01   1.49780e-03  -2.04339e-03   2.20178e-07  -6.21068e-07 
  6.37500e+00   9.00760e-01   1.34962e-03  -1.90962e-03   1.78015e-07  -5.07137e-07 
  6.45000e+00   9.00856e-01   1.21114e-03  -1.78463e-03   1.43586e-07  -4.14097e-07 
  6.52500e+00   9.00942e-01   1.08172e-03  -1.66784e-03   1.15474e-07  -3.38119e-07 
  6.60000e+00   9.01018e-01   9.60768e-04  -1.55871e-03   9.25204e-08  -2.76076e-07 
  6.67500e+00   9.01086e-01   8.47732e-04  -1.45674e-03   7.37786e-08  -2.25414e-07 
  6.75000e+00   9.01146e-01   7.42091e-04  -1.36145e-03   5.84762e-08  -1.84046e-07 
  6.82500e+00   9.01198e-01   6.43359e-04  -1.27240e-03   4.59822e-08  -1.50269e-07 
  6.90000e+00   9.01242e-01   5.51085e-04  -1.18919e-03   3.57812e-08  -1.22689e-07 
  6.97500e+00   9.01280e-01   4.64845e-04  -1.11142e-03   2.74525e-08  -1.00170e-07 
  7.05000e+00   9.01312e-01   3.84244e-04  -1.03875e-03   2.06526e-08  -8.17834e-08 
  7.12500e+00   9.01338e-01   3.08913e-04  -9.70836e-04   1.51008e-08  -6.67715e-08 
  7.20000e+00   9.01359e-01   2.38507e-04  -9.07365e-04   1.05681e-08  -5.45148e-08 
  7.27500e+00   9.01374e-01   1.72705e-04  -8.48046e-04   6.86738e-09  -4.45078e-08 
  7.35000e+00   9.01385e-01   1.11203e-04  -7.92607e-04   3.84602e-09  -3.63377e-08 
  7.42500e+00   9.01391e-01   5.37229e-05  -7.40794e-04   1.37929e-09  -2.96672e-08 
  7.50000e+00   9.01393e-01  -2.36709e-10  -6.92368e-04  -6.34630e-10  -2.42212e-08 
