#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.31779e+00   1.00000e+00  -3.64705e+00 
  7.50000e-03   7.46308e-03   9.90173e-01  -1.30291e+00   9.72927e-01  -3.57243e+00 
  7.79201e-03   7.75216e-03   9.89792e-01  -1.30233e+00   9.71885e-01  -3.56954e+00 
  8.09538e-03   8.05238e-03   9.89397e-01  -1.30173e+00   9.70802e-01  -3.56654e+00 
  8.41057e-03   8.36416e-03   9.88987e-01  -1.30111e+00   9.69679e-01  -3.56342e+00 
  8.73803e-03   8.68794e-03   9.88561e-01  -1.30047e+00   9.68512e-01  -3.56018e+00 
  9.07824e-03   9.02419e-03   9.88119e-01  -1.29980e+00   9.67302e-01  -3.55682e+00 
  9.43170e-03   9.37336e-03   9.87659e-01  -1.29911e+00   9.66045e-01  -3.55333e+00 
  9.79891e-03   9.73596e-03   9.87182e-01  -1.29839e+00   9.64741e-01  -3.54970e+00 
  1.01804e-02   1.01125e-02   9.86687e-01  -1.29764e+00   9.63387e-01  -3.54594e+00 
  1.05768e-02   1.05035e-02   9.86173e-01  -1.29686e+00   9.61983e-01  -3.54203e+00 
  1.09886e-02   1.09095e-02   9.85639e-01  -1.29605e+00   9.60525e-01  -3.53797e+00 
  1.14164e-02   1.13310e-02   9.85085e-01  -1.29522e+00   9.59012e-01  -3.53376e+00 
  1.18609e-02   1.17688e-02   9.84509e-01  -1.29435e+00   9.57442e-01  -3.52938e+00 
  1.23227e-02   1.22233e-02   9.83912e-01  -1.29345e+00   9.55813e-01  -3.52484e+00 
  1.28025e-02   1.26952e-02   9.83291e-01  -1.29251e+00   9.54123e-01  -3.52012e+00 
  1.33009e-02   1.31852e-02   9.82647e-01  -1.29154e+00   9.52370e-01  -3.51522e+00 
  1.38188e-02   1.36939e-02   9.81979e-01  -1.29053e+00   9.50551e-01  -3.51014e+00 
  1.43568e-02   1.42220e-02   9.81285e-01  -1.28948e+00   9.48664e-01  -3.50486e+00 
  1.49158e-02   1.47703e-02   9.80564e-01  -1.28840e+00   9.46706e-01  -3.49938e+00 
  1.54965e-02   1.53395e-02   9.79816e-01  -1.28727e+00   9.44676e-01  -3.49369e+00 
  1.60999e-02   1.59305e-02   9.79040e-01  -1.28610e+00   9.42570e-01  -3.48779e+00 
  1.67267e-02   1.65439e-02   9.78234e-01  -1.28489e+00   9.40385e-01  -3.48166e+00 
  1.73780e-02   1.71807e-02   9.77398e-01  -1.28363e+00   9.38120e-01  -3.47529e+00 
  1.80546e-02   1.78417e-02   9.76530e-01  -1.28232e+00   9.35771e-01  -3.46869e+00 
  1.87575e-02   1.85279e-02   9.75629e-01  -1.28097e+00   9.33335e-01  -3.46183e+00 
  1.94878e-02   1.92400e-02   9.74694e-01  -1.27956e+00   9.30809e-01  -3.45472e+00 
  2.02466e-02   1.99792e-02   9.73724e-01  -1.27810e+00   9.28191e-01  -3.44733e+00 
  2.10349e-02   2.07464e-02   9.72717e-01  -1.27659e+00   9.25476e-01  -3.43967e+00 
  2.18538e-02   2.15426e-02   9.71672e-01  -1.27502e+00   9.22663e-01  -3.43172e+00 
  2.27047e-02   2.23689e-02   9.70588e-01  -1.27339e+00   9.19746e-01  -3.42347e+00 
  2.35887e-02   2.32264e-02   9.69463e-01  -1.27170e+00   9.16724e-01  -3.41490e+00 
  2.45071e-02   2.41162e-02   9.68296e-01  -1.26995e+00   9.13591e-01  -3.40602e+00 
  2.54613e-02   2.50396e-02   9.67085e-01  -1.26813e+00   9.10346e-01  -3.39680e+00 
  2.64526e-02   2.59976e-02   9.65829e-01  -1.26624e+00   9.06983e-01  -3.38724e+00 
  2.74825e-02   2.69917e-02   9.64526e-01  -1.26429e+00   9.03500e-01  -3.37731e+00 
  2.85525e-02   2.80230e-02   9.63174e-01  -1.26227e+00   8.99892e-01  -3.36702e+00 
  2.96642e-02   2.90930e-02   9.61772e-01  -1.26017e+00   8.96155e-01  -3.35635e+00 
  3.08191e-02   3.02029e-02   9.60318e-01  -1.25799e+00   8.92285e-01  -3.34527e+00 
  3.20191e-02   3.13543e-02   9.58809e-01  -1.25573e+00   8.88277e-01  -3.33379e+00 
  3.32657e-02   3.25486e-02   9.57245e-01  -1.25340e+00   8.84129e-01  -3.32188e+00 
  3.45609e-02   3.37874e-02   9.55624e-01  -1.25097e+00   8.79834e-01  -3.30953e+00 
  3.59065e-02   3.50722e-02   9.53942e-01  -1.24846e+00   8.75390e-01  -3.29673e+00 
  3.73045e-02   3.64045e-02   9.52198e-01  -1.24586e+00   8.70790e-01  -3.28345e+00 
  3.87569e-02   3.77862e-02   9.50391e-01  -1.24316e+00   8.66031e-01  -3.26968e+00 
  4.02659e-02   3.92189e-02   9.48517e-01  -1.24037e+00   8.61108e-01  -3.25542e+00 
  4.18336e-02   4.07044e-02   9.46575e-01  -1.23748e+00   8.56016e-01  -3.24063e+00 
  4.34624e-02   4.22445e-02   9.44562e-01  -1.23448e+00   8.50750e-01  -3.22530e+00 
  4.51545e-02   4.38411e-02   9.42475e-01  -1.23138e+00   8.45306e-01  -3.20942e+00 
  4.69126e-02   4.54961e-02   9.40313e-01  -1.22817e+00   8.39678e-01  -3.19296e+00 
  4.87391e-02   4.72116e-02   9.38073e-01  -1.22484e+00   8.33862e-01  -3.17591e+00 
  5.06367e-02   4.89895e-02   9.35752e-01  -1.22140e+00   8.27852e-01  -3.15825e+00 
  5.26083e-02   5.08320e-02   9.33348e-01  -1.21783e+00   8.21643e-01  -3.13995e+00 
  5.46565e-02   5.27412e-02   9.30857e-01  -1.21415e+00   8.15231e-01  -3.12101e+00 
  5.67845e-02   5.47193e-02   9.28277e-01  -1.21033e+00   8.08611e-01  -3.10139e+00 
  5.89954e-02   5.67686e-02   9.25606e-01  -1.20638e+00   8.01776e-01  -3.08108e+00 
  6.12923e-02   5.88915e-02   9.22840e-01  -1.20230e+00   7.94723e-01  -3.06005e+00 
  6.36787e-02   6.10903e-02   9.19975e-01  -1.19807e+00   7.87447e-01  -3.03829e+00 
  6.61580e-02   6.33676e-02   9.17011e-01  -1.19371e+00   7.79942e-01  -3.01578e+00 
  6.87338e-02   6.57256e-02   9.13942e-01  -1.18919e+00   7.72204e-01  -2.99248e+00 
  7.14099e-02   6.81672e-02   9.10765e-01  -1.18452e+00   7.64228e-01  -2.96839e+00 
  7.41902e-02   7.06948e-02   9.07479e-01  -1.17970e+00   7.56010e-01  -2.94347e+00 
  7.70788e-02   7.33112e-02   9.04078e-01  -1.17471e+00   7.47545e-01  -2.91770e+00 
  8.00798e-02   7.60191e-02   9.00561e-01  -1.16956e+00   7.38829e-01  -2.89107e+00 
  8.31976e-02   7.88212e-02   8.96923e-01  -1.16425e+00   7.29858e-01  -2.86355e+00 
  8.64369e-02   8.17205e-02   8.93160e-01  -1.15875e+00   7.20628e-01  -2.83511e+00 
  8.98022e-02   8.47197e-02   8.89270e-01  -1.15308e+00   7.11136e-01  -2.80574e+00 
  9.32986e-02   8.78219e-02   8.85249e-01  -1.14723e+00   7.01379e-01  -2.77542e+00 
  9.69311e-02   9.10300e-02   8.81092e-01  -1.14119e+00   6.91355e-01  -2.74411e+00 
  1.00705e-01   9.43471e-02   8.76797e-01  -1.13496e+00   6.81059e-01  -2.71181e+00 
  1.04626e-01   9.77762e-02   8.72360e-01  -1.12854e+00   6.70492e-01  -2.67849e+00 
  1.08700e-01   1.01320e-01   8.67776e-01  -1.12192e+00   6.59651e-01  -2.64412e+00 
  1.12932e-01   1.04983e-01   8.63043e-01  -1.11509e+00   6.48536e-01  -2.60870e+00 
  1.17329e-01   1.08767e-01   8.58155e-01  -1.10805e+00   6.37146e-01  -2.57220e+00 
  1.21897e-01   1.12676e-01   8.53110e-01  -1.10081e+00   6.25482e-01  -2.53461e+00 
  1.26643e-01   1.16712e-01   8.47903e-01  -1.09334e+00   6.13545e-01  -2.49592e+00 
  1.31573e-01   1.20880e-01   8.42531e-01  -1.08566e+00   6.01336e-01  -2.45610e+00 
  1.36696e-01   1.25181e-01   8.36990e-01  -1.07775e+00   5.88860e-01  -2.41515e+00 
  1.42018e-01   1.29621e-01   8.31276e-01  -1.06962e+00   5.76118e-01  -2.37306e+00 
  1.47548e-01   1.34201e-01   8.25385e-01  -1.06125e+00   5.63116e-01  -2.32982e+00 
  1.53292e-01   1.38925e-01   8.19313e-01  -1.05266e+00   5.49860e-01  -2.28543e+00 
  1.59261e-01   1.43796e-01   8.13057e-01  -1.04382e+00   5.36356e-01  -2.23988e+00 
  1.65461e-01   1.48818e-01   8.06612e-01  -1.03474e+00   5.22612e-01  -2.19319e+00 
  1.71903e-01   1.53993e-01   7.99977e-01  -1.02542e+00   5.08638e-01  -2.14535e+00 
  1.78596e-01   1.59324e-01   7.93146e-01  -1.01586e+00   4.94443e-01  -2.09638e+00 
  1.85550e-01   1.64815e-01   7.86116e-01  -1.00605e+00   4.80041e-01  -2.04628e+00 
  1.92774e-01   1.70468e-01   7.78884e-01  -9.95992e-01   4.65443e-01  -1.99509e+00 
  2.00280e-01   1.76286e-01   7.71448e-01  -9.85682e-01   4.50666e-01  -1.94282e+00 
  2.08078e-01   1.82271e-01   7.63803e-01  -9.75122e-01   4.35725e-01  -1.88951e+00 
  2.16179e-01   1.88427e-01   7.55947e-01  -9.64311e-01   4.20638e-01  -1.83519e+00 
  2.24596e-01   1.94756e-01   7.47877e-01  -9.53248e-01   4.05425e-01  -1.77991e+00 
  2.33340e-01   2.01259e-01   7.39591e-01  -9.41933e-01   3.90107e-01  -1.72371e+00 
  2.42425e-01   2.07940e-01   7.31086e-01  -9.30368e-01   3.74708e-01  -1.66666e+00 
  2.51864e-01   2.14799e-01   7.22361e-01  -9.18554e-01   3.59251e-01  -1.60883e+00 
  2.61670e-01   2.21839e-01   7.13413e-01  -9.06494e-01   3.43763e-01  -1.55027e+00 
  2.71858e-01   2.29060e-01   7.04240e-01  -8.94188e-01   3.28271e-01  -1.49109e+00 
  2.82442e-01   2.36464e-01   6.94842e-01  -8.81642e-01   3.12806e-01  -1.43136e+00 
  2.93439e-01   2.44052e-01   6.85218e-01  -8.68858e-01   2.97399e-01  -1.37120e+00 
  3.04864e-01   2.51824e-01   6.75366e-01  -8.55840e-01   2.82081e-01  -1.31071e+00 
  3.16734e-01   2.59781e-01   6.65286e-01  -8.42595e-01   2.66885e-01  -1.25000e+00 
  3.29065e-01   2.67921e-01   6.54979e-01  -8.29128e-01   2.51848e-01  -1.18922e+00 
  3.41877e-01   2.76245e-01   6.44444e-01  -8.15445e-01   2.37003e-01  -1.12849e+00 
  3.55188e-01   2.84751e-01   6.33683e-01  -8.01555e-01   2.22388e-01  -1.06797e+00 
  3.69017e-01   2.93438e-01   6.22696e-01  -7.87465e-01   2.08038e-01  -1.00779e+00 
  3.83385e-01   3.02304e-01   6.11485e-01  -7.73183e-01   1.93991e-01  -9.48139e-01 
  3.98311e-01   3.11346e-01   6.00052e-01  -7.58721e-01   1.80282e-01  -8.89166e-01 
  4.13819e-01   3.20561e-01   5.88400e-01  -7.44088e-01   1.66947e-01  -8.31047e-01 
  4.29931e-01   3.29945e-01   5.76531e-01  -7.29295e-01   1.54022e-01  -7.73957e-01 
  4.46670e-01   3.39494e-01   5.64449e-01  -7.14356e-01   1.41539e-01  -7.18073e-01 
  4.64061e-01   3.49203e-01   5.52157e-01  -6.99282e-01   1.29530e-01  -6.63573e-01 
  4.82129e-01   3.59066e-01   5.39661e-01  -6.84088e-01   1.18025e-01  -6.10631e-01 
  5.00900e-01   3.69077e-01   5.26964e-01  -6.68788e-01   1.07049e-01  -5.59417e-01 
  5.20402e-01   3.79227e-01   5.14072e-01  -6.53397e-01   9.66264e-02  -5.10095e-01 
  5.40664e-01   3.89510e-01   5.00991e-01  -6.37931e-01   8.67767e-02  -4.62819e-01 
  5.61714e-01   3.99916e-01   4.87726e-01  -6.22407e-01   7.75157e-02  -4.17729e-01 
  5.83584e-01   4.10435e-01   4.74286e-01  -6.06842e-01   6.88551e-02  -3.74952e-01 
  6.06306e-01   4.21056e-01   4.60675e-01  -5.91253e-01   6.08017e-02  -3.34596e-01 
  6.29912e-01   4.31768e-01   4.46904e-01  -5.75659e-01   5.33577e-02  -2.96752e-01 
  6.54437e-01   4.42557e-01   4.32978e-01  -5.60078e-01   4.65203e-02  -2.61486e-01 
  6.79917e-01   4.53409e-01   4.18906e-01  -5.44529e-01   4.02818e-02  -2.28840e-01 
  7.06389e-01   4.64309e-01   4.04698e-01  -5.29032e-01   3.46295e-02  -1.98831e-01 
  7.33892e-01   4.75241e-01   3.90362e-01  -5.13605e-01   2.95459e-02  -1.71453e-01 
  7.62466e-01   4.86188e-01   3.75907e-01  -4.98268e-01   2.50094e-02  -1.46669e-01 
  7.92152e-01   4.97130e-01   3.61343e-01  -4.83040e-01   2.09939e-02  -1.24419e-01 
  8.22993e-01   5.08047e-01   3.46680e-01  -4.67941e-01   1.74701e-02  -1.04617e-01 
  8.55036e-01   5.18918e-01   3.31928e-01  -4.52988e-01   1.44055e-02  -8.71560e-02 
  8.88326e-01   5.29720e-01   3.17096e-01  -4.38200e-01   1.17654e-02  -7.19072e-02 
  9.22913e-01   5.40428e-01   3.02195e-01  -4.23595e-01   9.51354e-03  -5.87250e-02 
  9.58846e-01   5.51016e-01   2.87235e-01  -4.09189e-01   7.61269e-03  -4.74504e-02 
  9.96178e-01   5.61457e-01   2.72226e-01  -3.94999e-01   6.02554e-03  -3.79148e-02 
  1.03496e+00   5.71722e-01   2.57179e-01  -3.81038e-01   4.71533e-03  -2.99440e-02 
  1.07526e+00   5.81780e-01   2.42104e-01  -3.67321e-01   3.64653e-03  -2.33626e-02 
  1.11712e+00   5.91597e-01   2.27011e-01  -3.53860e-01   2.78544e-03  -1.79976e-02 
  1.16062e+00   6.01141e-01   2.11909e-01  -3.40664e-01   2.10059e-03  -1.36825e-02 
  1.20581e+00   6.10373e-01   1.96810e-01  -3.27743e-01   1.56321e-03  -1.02599e-02 
  1.25275e+00   6.19256e-01   1.81724e-01  -3.15103e-01   1.14739e-03  -7.58440e-03 
