#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  7.14099e-02   6.82589e-02   9.13336e-01  -1.14835e+00   8.91821e-01  -1.50250e+00 
  7.41902e-02   7.07938e-02   9.10150e-01  -1.14351e+00   8.87645e-01  -1.50105e+00 
  7.70788e-02   7.34180e-02   9.06854e-01  -1.13850e+00   8.83312e-01  -1.49949e+00 
  8.00798e-02   7.61344e-02   9.03445e-01  -1.13333e+00   8.78814e-01  -1.49781e+00 
  8.31976e-02   7.89457e-02   8.99920e-01  -1.12799e+00   8.74147e-01  -1.49600e+00 
  8.64369e-02   8.18549e-02   8.96275e-01  -1.12247e+00   8.69304e-01  -1.49405e+00 
  8.98022e-02   8.48648e-02   8.92507e-01  -1.11677e+00   8.64280e-01  -1.49196e+00 
  9.32986e-02   8.79785e-02   8.88613e-01  -1.11089e+00   8.59067e-01  -1.48970e+00 
  9.69311e-02   9.11991e-02   8.84589e-01  -1.10482e+00   8.53660e-01  -1.48728e+00 
  1.00705e-01   9.45297e-02   8.80431e-01  -1.09855e+00   8.48052e-01  -1.48468e+00 
  1.04626e-01   9.79733e-02   8.76136e-01  -1.09209e+00   8.42236e-01  -1.48188e+00 
  1.08700e-01   1.01533e-01   8.71701e-01  -1.08542e+00   8.36206e-01  -1.47887e+00 
  1.12932e-01   1.05213e-01   8.67122e-01  -1.07855e+00   8.29954e-01  -1.47564e+00 
  1.17329e-01   1.09015e-01   8.62396e-01  -1.07147e+00   8.23473e-01  -1.47217e+00 
  1.21897e-01   1.12943e-01   8.57518e-01  -1.06417e+00   8.16757e-01  -1.46844e+00 
  1.26643e-01   1.17001e-01   8.52485e-01  -1.05666e+00   8.09797e-01  -1.46444e+00 
  1.31573e-01   1.21192e-01   8.47294e-01  -1.04891e+00   8.02587e-01  -1.46015e+00 
  1.36696e-01   1.25518e-01   8.41941e-01  -1.04095e+00   7.95118e-01  -1.45554e+00 
  1.42018e-01   1.29985e-01   8.36423e-01  -1.03274e+00   7.87385e-01  -1.45060e+00 
  1.47548e-01   1.34594e-01   8.30736e-01  -1.02431e+00   7.79379e-01  -1.44531e+00 
