#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.28205e+00   1.00000e+00   1.35281e+00 
  7.50000e-02   7.15300e-02   9.09212e-01  -1.14227e+00   1.08005e+00   7.80025e-01 
  1.50000e-01   1.36626e-01   8.28203e-01  -1.02076e+00   1.11743e+00   2.23629e-01 
  2.25000e-01   1.95973e-01   7.55711e-01  -9.14728e-01   1.11513e+00  -2.71785e-01 
  3.00000e-01   2.50169e-01   6.90665e-01  -8.21846e-01   1.07891e+00  -6.77668e-01 
  3.75000e-01   2.99736e-01   6.32154e-01  -7.40201e-01   1.01606e+00  -9.80960e-01 
  4.50000e-01   3.45136e-01   5.79394e-01  -6.68195e-01   9.34342e-01  -1.18148e+00 
  5.25000e-01   3.86772e-01   5.31717e-01  -6.04491e-01   8.41179e-01  -1.28838e+00 
  6.00000e-01   4.25006e-01   4.88541e-01  -5.47965e-01   7.43057e-01  -1.31647e+00 
  6.75000e-01   4.60154e-01   4.49367e-01  -4.97666e-01   6.45246e-01  -1.28305e+00 
  7.50000e-01   4.92500e-01   4.13756e-01  -4.52788e-01   5.51702e-01  -1.20546e+00 
  8.25000e-01   5.22297e-01   3.81330e-01  -4.12647e-01   4.65135e-01  -1.09946e+00 
  9.00000e-01   5.49770e-01   3.51755e-01  -3.76655e-01   3.87161e-01  -9.78267e-01 
  9.75000e-01   5.75124e-01   3.24741e-01  -3.44311e-01   3.18512e-01  -8.52282e-01 
  1.05000e+00   5.98539e-01   3.00028e-01  -3.15182e-01   2.59247e-01  -7.29096e-01 
  1.12500e+00   6.20180e-01   2.77392e-01  -2.88893e-01   2.08948e-01  -6.13822e-01 
  1.20000e+00   6.40195e-01   2.56632e-01  -2.65122e-01   1.66898e-01  -5.09514e-01 
  1.27500e+00   6.58717e-01   2.37568e-01  -2.43588e-01   1.32210e-01  -4.17631e-01 
  1.35000e+00   6.75868e-01   2.20044e-01  -2.24046e-01   1.03935e-01  -3.38467e-01 
  1.42500e+00   6.91759e-01   2.03917e-01  -2.06282e-01   8.11336e-02  -2.71526e-01 
  1.50000e+00   7.06488e-01   1.89061e-01  -1.90109e-01   6.29246e-02  -2.15822e-01 
  1.57500e+00   7.20147e-01   1.75365e-01  -1.75361e-01   4.85103e-02  -1.70114e-01 
  1.65000e+00   7.32819e-01   1.62725e-01  -1.61895e-01   3.71910e-02  -1.33065e-01 
  1.72500e+00   7.44580e-01   1.51052e-01  -1.49581e-01   2.83670e-02  -1.03361e-01 
  1.80000e+00   7.55499e-01   1.40262e-01  -1.38308e-01   2.15340e-02  -7.97763e-02 
  1.87500e+00   7.65639e-01   1.30282e-01  -1.27974e-01   1.62751e-02  -6.12133e-02 
  1.95000e+00   7.75060e-01   1.21045e-01  -1.18491e-01   1.22504e-02  -4.67174e-02 
  2.02500e+00   7.83813e-01   1.12489e-01  -1.09778e-01   9.18621e-03  -3.54781e-02 
  2.10000e+00   7.91949e-01   1.04561e-01  -1.01765e-01   6.86430e-03  -2.68200e-02 
  2.17500e+00   7.99511e-01   9.72085e-02  -9.43892e-02   5.11260e-03  -2.01897e-02 
