#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  3.51167e-02   3.42696e-02   9.52168e-01  -1.32737e+00   1.17581e+00   4.77686e+00 
  3.64840e-02   3.55703e-02   9.50355e-01  -1.32473e+00   1.18233e+00   4.75939e+00 
  3.79044e-02   3.69189e-02   9.48475e-01  -1.32199e+00   1.18907e+00   4.74128e+00 
  3.93802e-02   3.83172e-02   9.46526e-01  -1.31915e+00   1.19606e+00   4.72251e+00 
  4.09135e-02   3.97669e-02   9.44506e-01  -1.31621e+00   1.20328e+00   4.70307e+00 
  4.25064e-02   4.12698e-02   9.42412e-01  -1.31317e+00   1.21076e+00   4.68293e+00 
  4.41613e-02   4.28276e-02   9.40241e-01  -1.31001e+00   1.21849e+00   4.66206e+00 
  4.58807e-02   4.44423e-02   9.37992e-01  -1.30675e+00   1.22649e+00   4.64045e+00 
  4.76671e-02   4.61158e-02   9.35660e-01  -1.30336e+00   1.23476e+00   4.61806e+00 
  4.95230e-02   4.78500e-02   9.33245e-01  -1.29986e+00   1.24331e+00   4.59488e+00 
  5.14511e-02   4.96471e-02   9.30742e-01  -1.29623e+00   1.25214e+00   4.57088e+00 
  5.34543e-02   5.15089e-02   9.28149e-01  -1.29248e+00   1.26127e+00   4.54603e+00 
  5.55355e-02   5.34378e-02   9.25463e-01  -1.28859e+00   1.27071e+00   4.52031e+00 
  5.76978e-02   5.54359e-02   9.22681e-01  -1.28457e+00   1.28045e+00   4.49369e+00 
  5.99442e-02   5.75054e-02   9.19800e-01  -1.28041e+00   1.29052e+00   4.46615e+00 
  6.22781e-02   5.96486e-02   9.16817e-01  -1.27610e+00   1.30091e+00   4.43764e+00 
  6.47028e-02   6.18679e-02   9.13728e-01  -1.27164e+00   1.31163e+00   4.40816e+00 
  6.72220e-02   6.41657e-02   9.10530e-01  -1.26704e+00   1.32270e+00   4.37766e+00 
  6.98392e-02   6.65444e-02   9.07221e-01  -1.26227e+00   1.33411e+00   4.34612e+00 
  7.25584e-02   6.90066e-02   9.03795e-01  -1.25734e+00   1.34589e+00   4.31351e+00 
  7.53834e-02   7.15549e-02   9.00250e-01  -1.25225e+00   1.35803e+00   4.27980e+00 
  7.83184e-02   7.41917e-02   8.96583e-01  -1.24699e+00   1.37054e+00   4.24496e+00 
  8.13676e-02   7.69198e-02   8.92788e-01  -1.24155e+00   1.38343e+00   4.20896e+00 
  8.45356e-02   7.97420e-02   8.88864e-01  -1.23593e+00   1.39670e+00   4.17176e+00 
  8.78270e-02   8.26608e-02   8.84806e-01  -1.23012e+00   1.41037e+00   4.13334e+00 
  9.12465e-02   8.56792e-02   8.80610e-01  -1.22413e+00   1.42443e+00   4.09367e+00 
  9.47991e-02   8.88000e-02   8.76272e-01  -1.21794e+00   1.43890e+00   4.05271e+00 
  9.84900e-02   9.20260e-02   8.71788e-01  -1.21155e+00   1.45378e+00   4.01043e+00 
  1.02325e-01   9.53601e-02   8.67155e-01  -1.20495e+00   1.46908e+00   3.96681e+00 
  1.06309e-01   9.88052e-02   8.62368e-01  -1.19815e+00   1.48479e+00   3.92180e+00 
  1.10448e-01   1.02364e-01   8.57424e-01  -1.19113e+00   1.50093e+00   3.87539e+00 
  1.14748e-01   1.06040e-01   8.52317e-01  -1.18389e+00   1.51749e+00   3.82753e+00 
  1.19215e-01   1.09837e-01   8.47045e-01  -1.17643e+00   1.53448e+00   3.77821e+00 
  1.23857e-01   1.13755e-01   8.41602e-01  -1.16874e+00   1.55190e+00   3.72739e+00 
  1.28679e-01   1.17800e-01   8.35985e-01  -1.16082e+00   1.56975e+00   3.67504e+00 
  1.33689e-01   1.21974e-01   8.30190e-01  -1.15266e+00   1.58802e+00   3.62113e+00 
  1.38894e-01   1.26280e-01   8.24212e-01  -1.14426e+00   1.60673e+00   3.56565e+00 
  1.44302e-01   1.30720e-01   8.18047e-01  -1.13561e+00   1.62586e+00   3.50856e+00 
  1.49921e-01   1.35298e-01   8.11692e-01  -1.12671e+00   1.64540e+00   3.44984e+00 
  1.55758e-01   1.40017e-01   8.05142e-01  -1.11755e+00   1.66536e+00   3.38948e+00 
  1.61822e-01   1.44879e-01   7.98394e-01  -1.10814e+00   1.68573e+00   3.32744e+00 
