#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  7.41902e-02   7.05225e-02   9.02851e-01  -1.24134e+00   1.42748e+00   4.92758e+00 
  7.70788e-02   7.31252e-02   8.99272e-01  -1.23630e+00   1.44163e+00   4.86800e+00 
  8.00798e-02   7.58184e-02   8.95570e-01  -1.23109e+00   1.45615e+00   4.80668e+00 
  8.31976e-02   7.86047e-02   8.91740e-01  -1.22571e+00   1.47104e+00   4.74361e+00 
  8.64369e-02   8.14868e-02   8.87779e-01  -1.22015e+00   1.48630e+00   4.67875e+00 
  8.98022e-02   8.44676e-02   8.83682e-01  -1.21442e+00   1.50193e+00   4.61208e+00 
  9.32986e-02   8.75499e-02   8.79446e-01  -1.20850e+00   1.51794e+00   4.54358e+00 
  9.69311e-02   9.07365e-02   8.75067e-01  -1.20239e+00   1.53431e+00   4.47322e+00 
  1.00705e-01   9.40304e-02   8.70542e-01  -1.19609e+00   1.55106e+00   4.40099e+00 
  1.04626e-01   9.74345e-02   8.65865e-01  -1.18959e+00   1.56817e+00   4.32687e+00 
  1.08700e-01   1.00952e-01   8.61032e-01  -1.18288e+00   1.58564e+00   4.25084e+00 
  1.12932e-01   1.04585e-01   8.56041e-01  -1.17597e+00   1.60346e+00   4.17291e+00 
  1.17329e-01   1.08338e-01   8.50886e-01  -1.16885e+00   1.62164e+00   4.09305e+00 
  1.21897e-01   1.12213e-01   8.45563e-01  -1.16152e+00   1.64015e+00   4.01126e+00 
  1.26643e-01   1.16213e-01   8.40069e-01  -1.15397e+00   1.65898e+00   3.92755e+00 
  1.31573e-01   1.20341e-01   8.34398e-01  -1.14619e+00   1.67814e+00   3.84191e+00 
  1.36696e-01   1.24600e-01   8.28547e-01  -1.13818e+00   1.69759e+00   3.75436e+00 
  1.42018e-01   1.28994e-01   8.22511e-01  -1.12995e+00   1.71734e+00   3.66490e+00 
  1.47548e-01   1.33524e-01   8.16287e-01  -1.12148e+00   1.73735e+00   3.57355e+00 
  1.53292e-01   1.38195e-01   8.09869e-01  -1.11277e+00   1.75761e+00   3.48033e+00 
  1.59261e-01   1.43009e-01   8.03255e-01  -1.10383e+00   1.77810e+00   3.38526e+00 
  1.65461e-01   1.47969e-01   7.96439e-01  -1.09464e+00   1.79878e+00   3.28839e+00 
  1.71903e-01   1.53077e-01   7.89417e-01  -1.08520e+00   1.81965e+00   3.18973e+00 
