#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  7.14099e-02   6.82580e-02   9.13313e-01  -1.14868e+00   9.74280e-01  -3.59876e-01 
  7.41902e-02   7.07929e-02   9.10126e-01  -1.14384e+00   9.73280e-01  -3.59841e-01 
  7.70788e-02   7.34171e-02   9.06829e-01  -1.13883e+00   9.72240e-01  -3.59804e-01 
  8.00798e-02   7.61333e-02   9.03419e-01  -1.13366e+00   9.71161e-01  -3.59763e-01 
  8.31976e-02   7.89446e-02   8.99893e-01  -1.12832e+00   9.70039e-01  -3.59720e-01 
  8.64369e-02   8.18536e-02   8.96247e-01  -1.12280e+00   9.68874e-01  -3.59673e-01 
  8.98022e-02   8.48635e-02   8.92478e-01  -1.11710e+00   9.67663e-01  -3.59623e-01 
  9.32986e-02   8.79771e-02   8.88582e-01  -1.11122e+00   9.66406e-01  -3.59568e-01 
  9.69311e-02   9.11976e-02   8.84557e-01  -1.10515e+00   9.65100e-01  -3.59510e-01 
  1.00705e-01   9.45280e-02   8.80398e-01  -1.09888e+00   9.63743e-01  -3.59447e-01 
  1.04626e-01   9.79715e-02   8.76102e-01  -1.09242e+00   9.62334e-01  -3.59379e-01 
  1.08700e-01   1.01531e-01   8.71665e-01  -1.08576e+00   9.60870e-01  -3.59306e-01 
  1.12932e-01   1.05211e-01   8.67085e-01  -1.07889e+00   9.59350e-01  -3.59227e-01 
  1.17329e-01   1.09013e-01   8.62357e-01  -1.07181e+00   9.57771e-01  -3.59143e-01 
  1.21897e-01   1.12941e-01   8.57477e-01  -1.06451e+00   9.56130e-01  -3.59052e-01 
  1.26643e-01   1.16998e-01   8.52443e-01  -1.05699e+00   9.54426e-01  -3.58954e-01 
  1.31573e-01   1.21189e-01   8.47250e-01  -1.04925e+00   9.52657e-01  -3.58849e-01 
  1.36696e-01   1.25515e-01   8.41896e-01  -1.04128e+00   9.50819e-01  -3.58735e-01 
  1.42018e-01   1.29981e-01   8.36376e-01  -1.03308e+00   9.48910e-01  -3.58613e-01 
  1.47548e-01   1.34590e-01   8.30687e-01  -1.02465e+00   9.46927e-01  -3.58482e-01 
  1.53292e-01   1.39345e-01   8.24826e-01  -1.01597e+00   9.44868e-01  -3.58341e-01 
  1.59261e-01   1.44250e-01   8.18789e-01  -1.00705e+00   9.42730e-01  -3.58189e-01 
  1.65461e-01   1.49308e-01   8.12573e-01  -9.97889e-01   9.40510e-01  -3.58027e-01 
  1.71903e-01   1.54522e-01   8.06175e-01  -9.88477e-01   9.38204e-01  -3.57851e-01 
  1.78596e-01   1.59896e-01   7.99591e-01  -9.78813e-01   9.35809e-01  -3.57663e-01 
  1.85550e-01   1.65432e-01   7.92819e-01  -9.68896e-01   9.33323e-01  -3.57461e-01 
  1.92774e-01   1.71134e-01   7.85857e-01  -9.58722e-01   9.30741e-01  -3.57244e-01 
  2.00280e-01   1.77006e-01   7.78700e-01  -9.48290e-01   9.28061e-01  -3.57010e-01 
  2.08078e-01   1.83049e-01   7.71347e-01  -9.37599e-01   9.25278e-01  -3.56760e-01 
  2.16179e-01   1.89267e-01   7.63796e-01  -9.26647e-01   9.22389e-01  -3.56491e-01 
  2.24596e-01   1.95663e-01   7.56044e-01  -9.15434e-01   9.19390e-01  -3.56202e-01 
  2.33340e-01   2.02240e-01   7.48089e-01  -9.03960e-01   9.16276e-01  -3.55893e-01 
  2.42425e-01   2.08999e-01   7.39930e-01  -8.92224e-01   9.13044e-01  -3.55560e-01 
  2.51864e-01   2.15943e-01   7.31566e-01  -8.80229e-01   9.09690e-01  -3.55204e-01 
  2.61670e-01   2.23075e-01   7.22994e-01  -8.67974e-01   9.06209e-01  -3.54822e-01 
  2.71858e-01   2.30396e-01   7.14215e-01  -8.55461e-01   9.02596e-01  -3.54412e-01 
  2.82442e-01   2.37908e-01   7.05229e-01  -8.42694e-01   8.98847e-01  -3.53973e-01 
  2.93439e-01   2.45613e-01   6.96033e-01  -8.29675e-01   8.94957e-01  -3.53503e-01 
  3.04864e-01   2.53511e-01   6.86631e-01  -8.16408e-01   8.90921e-01  -3.53000e-01 
  3.16734e-01   2.61604e-01   6.77021e-01  -8.02897e-01   8.86734e-01  -3.52460e-01 
  3.29065e-01   2.69892e-01   6.67204e-01  -7.89147e-01   8.82391e-01  -3.51883e-01 
  3.41877e-01   2.78376e-01   6.57184e-01  -7.75165e-01   8.77887e-01  -3.51266e-01 
  3.55188e-01   2.87055e-01   6.46961e-01  -7.60955e-01   8.73216e-01  -3.50605e-01 
  3.69017e-01   2.95930e-01   6.36538e-01  -7.46527e-01   8.68372e-01  -3.49900e-01 
  3.83385e-01   3.04998e-01   6.25918e-01  -7.31887e-01   8.63350e-01  -3.49145e-01 
  3.98311e-01   3.14260e-01   6.15104e-01  -7.17044e-01   8.58145e-01  -3.48339e-01 
  4.13819e-01   3.23714e-01   6.04101e-01  -7.02009e-01   8.52749e-01  -3.47479e-01 
  4.29931e-01   3.33356e-01   5.92914e-01  -6.86791e-01   8.47158e-01  -3.46560e-01 
  4.46670e-01   3.43186e-01   5.81547e-01  -6.71402e-01   8.41365e-01  -3.45580e-01 
  4.64061e-01   3.53199e-01   5.70007e-01  -6.55854e-01   8.35364e-01  -3.44535e-01 
  4.82129e-01   3.63391e-01   5.58299e-01  -6.40159e-01   8.29149e-01  -3.43422e-01 
  5.00900e-01   3.73759e-01   5.46432e-01  -6.24331e-01   8.22714e-01  -3.42236e-01 
  5.20402e-01   3.84298e-01   5.34412e-01  -6.08384e-01   8.16052e-01  -3.40973e-01 
  5.40664e-01   3.95003e-01   5.22249e-01  -5.92334e-01   8.09157e-01  -3.39630e-01 
  5.61714e-01   4.05866e-01   5.09951e-01  -5.76196e-01   8.02022e-01  -3.38202e-01 
  5.83584e-01   4.16882e-01   4.97528e-01  -5.59987e-01   7.94642e-01  -3.36683e-01 
  6.06306e-01   4.28044e-01   4.84990e-01  -5.43724e-01   7.87011e-01  -3.35071e-01 
  6.29912e-01   4.39342e-01   4.72348e-01  -5.27425e-01   7.79121e-01  -3.33360e-01 
  6.54437e-01   4.50770e-01   4.59614e-01  -5.11108e-01   7.70968e-01  -3.31546e-01 
  6.79917e-01   4.62317e-01   4.46800e-01  -4.94792e-01   7.62544e-01  -3.29623e-01 
  7.06389e-01   4.73973e-01   4.33919e-01  -4.78496e-01   7.53845e-01  -3.27587e-01 
  7.33892e-01   4.85728e-01   4.20985e-01  -4.62240e-01   7.44865e-01  -3.25432e-01 
  7.62466e-01   4.97571e-01   4.08010e-01  -4.46044e-01   7.35599e-01  -3.23154e-01 
