#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.28221e+00   1.00000e+00   1.35253e+00 
  7.50000e-03   7.46408e-03   9.90439e-01  -1.26732e+00   1.00993e+00   1.29608e+00 
  7.79201e-03   7.75324e-03   9.90069e-01  -1.26674e+00   1.01031e+00   1.29388e+00 
  8.09538e-03   8.05354e-03   9.89685e-01  -1.26615e+00   1.01070e+00   1.29159e+00 
  8.41057e-03   8.36542e-03   9.89286e-01  -1.26553e+00   1.01111e+00   1.28921e+00 
  8.73803e-03   8.68930e-03   9.88872e-01  -1.26488e+00   1.01153e+00   1.28673e+00 
  9.07824e-03   9.02565e-03   9.88442e-01  -1.26421e+00   1.01197e+00   1.28416e+00 
  9.43170e-03   9.37494e-03   9.87995e-01  -1.26352e+00   1.01242e+00   1.28149e+00 
  9.79891e-03   9.73767e-03   9.87531e-01  -1.26280e+00   1.01289e+00   1.27871e+00 
  1.01804e-02   1.01143e-02   9.87050e-01  -1.26205e+00   1.01338e+00   1.27582e+00 
  1.05768e-02   1.05055e-02   9.86549e-01  -1.26127e+00   1.01388e+00   1.27282e+00 
  1.09886e-02   1.09116e-02   9.86030e-01  -1.26046e+00   1.01441e+00   1.26971e+00 
  1.14164e-02   1.13334e-02   9.85491e-01  -1.25963e+00   1.01495e+00   1.26647e+00 
  1.18609e-02   1.17713e-02   9.84931e-01  -1.25876e+00   1.01551e+00   1.26310e+00 
  1.23227e-02   1.22260e-02   9.84350e-01  -1.25786e+00   1.01610e+00   1.25960e+00 
  1.28025e-02   1.26981e-02   9.83747e-01  -1.25692e+00   1.01670e+00   1.25596e+00 
  1.33009e-02   1.31883e-02   9.83121e-01  -1.25595e+00   1.01732e+00   1.25219e+00 
  1.38188e-02   1.36973e-02   9.82471e-01  -1.25494e+00   1.01797e+00   1.24826e+00 
  1.43568e-02   1.42257e-02   9.81796e-01  -1.25389e+00   1.01864e+00   1.24417e+00 
  1.49158e-02   1.47743e-02   9.81095e-01  -1.25280e+00   1.01934e+00   1.23993e+00 
  1.54965e-02   1.53438e-02   9.80368e-01  -1.25167e+00   1.02005e+00   1.23552e+00 
  1.60999e-02   1.59351e-02   9.79613e-01  -1.25050e+00   1.02080e+00   1.23094e+00 
  1.67267e-02   1.65489e-02   9.78830e-01  -1.24929e+00   1.02157e+00   1.22617e+00 
  1.73780e-02   1.71861e-02   9.78016e-01  -1.24803e+00   1.02237e+00   1.22122e+00 
  1.80546e-02   1.78475e-02   9.77172e-01  -1.24672e+00   1.02319e+00   1.21608e+00 
