#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.31779e+00   1.00000e+00  -1.84937e+00 
  7.50000e-03   7.46308e-03   9.90173e-01  -1.30291e+00   9.86214e-01  -1.82698e+00 
  7.79201e-03   7.75216e-03   9.89792e-01  -1.30233e+00   9.85680e-01  -1.82611e+00 
  8.09538e-03   8.05238e-03   9.89397e-01  -1.30173e+00   9.85127e-01  -1.82521e+00 
  8.41057e-03   8.36416e-03   9.88987e-01  -1.30111e+00   9.84551e-01  -1.82428e+00 
  8.73803e-03   8.68794e-03   9.88561e-01  -1.30047e+00   9.83954e-01  -1.82331e+00 
  9.07824e-03   9.02419e-03   9.88119e-01  -1.29980e+00   9.83334e-01  -1.82230e+00 
  9.43170e-03   9.37336e-03   9.87659e-01  -1.29911e+00   9.82690e-01  -1.82125e+00 
  9.79891e-03   9.73596e-03   9.87182e-01  -1.29839e+00   9.82022e-01  -1.82016e+00 
  1.01804e-02   1.01125e-02   9.86687e-01  -1.29764e+00   9.81327e-01  -1.81903e+00 
  1.05768e-02   1.05035e-02   9.86173e-01  -1.29686e+00   9.80607e-01  -1.81786e+00 
  1.09886e-02   1.09095e-02   9.85639e-01  -1.29605e+00   9.79858e-01  -1.81664e+00 
  1.14164e-02   1.13310e-02   9.85085e-01  -1.29522e+00   9.79081e-01  -1.81538e+00 
  1.18609e-02   1.17688e-02   9.84509e-01  -1.29435e+00   9.78275e-01  -1.81406e+00 
  1.23227e-02   1.22233e-02   9.83912e-01  -1.29345e+00   9.77437e-01  -1.81270e+00 
  1.28025e-02   1.26952e-02   9.83291e-01  -1.29251e+00   9.76568e-01  -1.81128e+00 
  1.33009e-02   1.31852e-02   9.82647e-01  -1.29154e+00   9.75665e-01  -1.80981e+00 
  1.38188e-02   1.36939e-02   9.81979e-01  -1.29053e+00   9.74729e-01  -1.80829e+00 
  1.43568e-02   1.42220e-02   9.81285e-01  -1.28948e+00   9.73756e-01  -1.80670e+00 
  1.49158e-02   1.47703e-02   9.80564e-01  -1.28840e+00   9.72747e-01  -1.80506e+00 
  1.54965e-02   1.53395e-02   9.79816e-01  -1.28727e+00   9.71699e-01  -1.80335e+00 
  1.60999e-02   1.59305e-02   9.79040e-01  -1.28610e+00   9.70611e-01  -1.80158e+00 
  1.67267e-02   1.65439e-02   9.78234e-01  -1.28489e+00   9.69483e-01  -1.79974e+00 
  1.73780e-02   1.71807e-02   9.77398e-01  -1.28363e+00   9.68311e-01  -1.79783e+00 
  1.80546e-02   1.78417e-02   9.76530e-01  -1.28232e+00   9.67096e-01  -1.79585e+00 
  1.87575e-02   1.85279e-02   9.75629e-01  -1.28097e+00   9.65834e-01  -1.79379e+00 
  1.94878e-02   1.92400e-02   9.74694e-01  -1.27956e+00   9.64525e-01  -1.79165e+00 
  2.02466e-02   1.99792e-02   9.73724e-01  -1.27810e+00   9.63166e-01  -1.78943e+00 
  2.10349e-02   2.07464e-02   9.72717e-01  -1.27659e+00   9.61756e-01  -1.78713e+00 
  2.18538e-02   2.15426e-02   9.71672e-01  -1.27502e+00   9.60294e-01  -1.78474e+00 
  2.27047e-02   2.23689e-02   9.70588e-01  -1.27339e+00   9.58776e-01  -1.78227e+00 
  2.35887e-02   2.32264e-02   9.69463e-01  -1.27170e+00   9.57202e-01  -1.77969e+00 
  2.45071e-02   2.41162e-02   9.68296e-01  -1.26995e+00   9.55569e-01  -1.77703e+00 
  2.54613e-02   2.50396e-02   9.67085e-01  -1.26813e+00   9.53874e-01  -1.77426e+00 
