#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.28221e+00   1.00000e+00  -1.15019e+00 
  7.50000e-03   7.46408e-03   9.90439e-01  -1.26732e+00   9.91262e-01  -1.17966e+00 
  7.79201e-03   7.75324e-03   9.90069e-01  -1.26674e+00   9.90918e-01  -1.18078e+00 
  8.09538e-03   8.05354e-03   9.89685e-01  -1.26615e+00   9.90559e-01  -1.18195e+00 
  8.41057e-03   8.36542e-03   9.89286e-01  -1.26553e+00   9.90187e-01  -1.18316e+00 
  8.73803e-03   8.68930e-03   9.88872e-01  -1.26488e+00   9.89799e-01  -1.18441e+00 
  9.07824e-03   9.02565e-03   9.88442e-01  -1.26421e+00   9.89396e-01  -1.18572e+00 
  9.43170e-03   9.37494e-03   9.87995e-01  -1.26352e+00   9.88976e-01  -1.18707e+00 
  9.79891e-03   9.73767e-03   9.87531e-01  -1.26280e+00   9.88540e-01  -1.18847e+00 
  1.01804e-02   1.01143e-02   9.87050e-01  -1.26205e+00   9.88087e-01  -1.18992e+00 
  1.05768e-02   1.05055e-02   9.86549e-01  -1.26127e+00   9.87615e-01  -1.19143e+00 
  1.09886e-02   1.09116e-02   9.86030e-01  -1.26046e+00   9.87124e-01  -1.19299e+00 
  1.14164e-02   1.13334e-02   9.85491e-01  -1.25963e+00   9.86613e-01  -1.19461e+00 
  1.18609e-02   1.17713e-02   9.84931e-01  -1.25876e+00   9.86082e-01  -1.19629e+00 
  1.23227e-02   1.22260e-02   9.84350e-01  -1.25786e+00   9.85529e-01  -1.19803e+00 
  1.28025e-02   1.26981e-02   9.83747e-01  -1.25692e+00   9.84954e-01  -1.19983e+00 
  1.33009e-02   1.31883e-02   9.83121e-01  -1.25595e+00   9.84355e-01  -1.20170e+00 
  1.38188e-02   1.36973e-02   9.82471e-01  -1.25494e+00   9.83732e-01  -1.20364e+00 
  1.43568e-02   1.42257e-02   9.81796e-01  -1.25389e+00   9.83084e-01  -1.20564e+00 
  1.49158e-02   1.47743e-02   9.81095e-01  -1.25280e+00   9.82410e-01  -1.20772e+00 
  1.54965e-02   1.53438e-02   9.80368e-01  -1.25167e+00   9.81708e-01  -1.20988e+00 
  1.60999e-02   1.59351e-02   9.79613e-01  -1.25050e+00   9.80977e-01  -1.21211e+00 
  1.67267e-02   1.65489e-02   9.78830e-01  -1.24929e+00   9.80216e-01  -1.21441e+00 
  1.73780e-02   1.71861e-02   9.78016e-01  -1.24803e+00   9.79425e-01  -1.21680e+00 
  1.80546e-02   1.78475e-02   9.77172e-01  -1.24672e+00   9.78601e-01  -1.21928e+00 
  1.87575e-02   1.85341e-02   9.76297e-01  -1.24536e+00   9.77743e-01  -1.22184e+00 
  1.94878e-02   1.92468e-02   9.75388e-01  -1.24396e+00   9.76849e-01  -1.22449e+00 
  2.02466e-02   1.99865e-02   9.74444e-01  -1.24249e+00   9.75919e-01  -1.22723e+00 
  2.10349e-02   2.07543e-02   9.73465e-01  -1.24098e+00   9.74951e-01  -1.23007e+00 
  2.18538e-02   2.15511e-02   9.72450e-01  -1.23941e+00   9.73942e-01  -1.23301e+00 
  2.27047e-02   2.23781e-02   9.71396e-01  -1.23778e+00   9.72892e-01  -1.23604e+00 
  2.35887e-02   2.32363e-02   9.70302e-01  -1.23608e+00   9.71798e-01  -1.23918e+00 
  2.45071e-02   2.41269e-02   9.69168e-01  -1.23433e+00   9.70658e-01  -1.24243e+00 
  2.54613e-02   2.50511e-02   9.67991e-01  -1.23251e+00   9.69471e-01  -1.24578e+00 
  2.64526e-02   2.60101e-02   9.66770e-01  -1.23062e+00   9.68234e-01  -1.24924e+00 
  2.74825e-02   2.70051e-02   9.65504e-01  -1.22867e+00   9.66946e-01  -1.25282e+00 
  2.85525e-02   2.80375e-02   9.64190e-01  -1.22664e+00   9.65603e-01  -1.25651e+00 
  2.96642e-02   2.91086e-02   9.62828e-01  -1.22454e+00   9.64204e-01  -1.26033e+00 
  3.08191e-02   3.02198e-02   9.61415e-01  -1.22236e+00   9.62746e-01  -1.26427e+00 
  3.20191e-02   3.13726e-02   9.59949e-01  -1.22010e+00   9.61227e-01  -1.26833e+00 
  3.32657e-02   3.25683e-02   9.58430e-01  -1.21775e+00   9.59643e-01  -1.27252e+00 
  3.45609e-02   3.38087e-02   9.56854e-01  -1.21533e+00   9.57992e-01  -1.27683e+00 
  3.59065e-02   3.50951e-02   9.55220e-01  -1.21281e+00   9.56271e-01  -1.28128e+00 
  3.73045e-02   3.64293e-02   9.53527e-01  -1.21020e+00   9.54477e-01  -1.28587e+00 
  3.87569e-02   3.78130e-02   9.51771e-01  -1.20750e+00   9.52606e-01  -1.29059e+00 
  4.02659e-02   3.92478e-02   9.49951e-01  -1.20470e+00   9.50655e-01  -1.29545e+00 
  4.18336e-02   4.07356e-02   9.48065e-01  -1.20180e+00   9.48620e-01  -1.30045e+00 
  4.34624e-02   4.22781e-02   9.46110e-01  -1.19880e+00   9.46497e-01  -1.30559e+00 
  4.51545e-02   4.38774e-02   9.44084e-01  -1.19569e+00   9.44284e-01  -1.31088e+00 
  4.69126e-02   4.55353e-02   9.41984e-01  -1.19247e+00   9.41974e-01  -1.31631e+00 
  4.87391e-02   4.72539e-02   9.39809e-01  -1.18914e+00   9.39565e-01  -1.32188e+00 
  5.06367e-02   4.90351e-02   9.37556e-01  -1.18568e+00   9.37051e-01  -1.32760e+00 
  5.26083e-02   5.08812e-02   9.35222e-01  -1.18211e+00   9.34428e-01  -1.33346e+00 
  5.46565e-02   5.27944e-02   9.32805e-01  -1.17841e+00   9.31690e-01  -1.33946e+00 
  5.67845e-02   5.47767e-02   9.30301e-01  -1.17458e+00   9.28833e-01  -1.34561e+00 
  5.89954e-02   5.68306e-02   9.27709e-01  -1.17062e+00   9.25852e-01  -1.35190e+00 
  6.12923e-02   5.89584e-02   9.25024e-01  -1.16652e+00   9.22739e-01  -1.35832e+00 
  6.36787e-02   6.11626e-02   9.22246e-01  -1.16228e+00   9.19490e-01  -1.36488e+00 
  6.61580e-02   6.34455e-02   9.19370e-01  -1.15790e+00   9.16097e-01  -1.37157e+00 
  6.87338e-02   6.58098e-02   9.16393e-01  -1.15337e+00   9.12556e-01  -1.37839e+00 
  7.14099e-02   6.82580e-02   9.13313e-01  -1.14868e+00   9.08858e-01  -1.38533e+00 
  7.41902e-02   7.07929e-02   9.10126e-01  -1.14384e+00   9.04996e-01  -1.39237e+00 
  7.70788e-02   7.34171e-02   9.06829e-01  -1.13883e+00   9.00964e-01  -1.39953e+00 
  8.00798e-02   7.61333e-02   9.03419e-01  -1.13366e+00   8.96753e-01  -1.40677e+00 
  8.31976e-02   7.89446e-02   8.99893e-01  -1.12832e+00   8.92355e-01  -1.41410e+00 
  8.64369e-02   8.18536e-02   8.96247e-01  -1.12280e+00   8.87763e-01  -1.42151e+00 
  8.98022e-02   8.48635e-02   8.92478e-01  -1.11710e+00   8.82966e-01  -1.42897e+00 
  9.32986e-02   8.79771e-02   8.88582e-01  -1.11122e+00   8.77957e-01  -1.43647e+00 
  9.69311e-02   9.11976e-02   8.84557e-01  -1.10515e+00   8.72725e-01  -1.44400e+00 
  1.00705e-01   9.45280e-02   8.80398e-01  -1.09888e+00   8.67261e-01  -1.45153e+00 
  1.04626e-01   9.79715e-02   8.76102e-01  -1.09242e+00   8.61555e-01  -1.45904e+00 
  1.08700e-01   1.01531e-01   8.71665e-01  -1.08576e+00   8.55596e-01  -1.46651e+00 
  1.12932e-01   1.05211e-01   8.67085e-01  -1.07889e+00   8.49374e-01  -1.47391e+00 
  1.17329e-01   1.09013e-01   8.62357e-01  -1.07181e+00   8.42877e-01  -1.48121e+00 
  1.21897e-01   1.12941e-01   8.57477e-01  -1.06451e+00   8.36094e-01  -1.48838e+00 
  1.26643e-01   1.16998e-01   8.52443e-01  -1.05699e+00   8.29014e-01  -1.49538e+00 
  1.31573e-01   1.21189e-01   8.47250e-01  -1.04925e+00   8.21623e-01  -1.50217e+00 
  1.36696e-01   1.25515e-01   8.41896e-01  -1.04128e+00   8.13911e-01  -1.50871e+00 
  1.42018e-01   1.29981e-01   8.36376e-01  -1.03308e+00   8.05865e-01  -1.51496e+00 
  1.47548e-01   1.34590e-01   8.30687e-01  -1.02465e+00   7.97471e-01  -1.52085e+00 
  1.53292e-01   1.39345e-01   8.24826e-01  -1.01597e+00   7.88718e-01  -1.52635e+00 
  1.59261e-01   1.44250e-01   8.18789e-01  -1.00705e+00   7.79593e-01  -1.53138e+00 
  1.65461e-01   1.49308e-01   8.12573e-01  -9.97889e-01   7.70083e-01  -1.53589e+00 
  1.71903e-01   1.54522e-01   8.06175e-01  -9.88477e-01   7.60176e-01  -1.53981e+00 
  1.78596e-01   1.59896e-01   7.99591e-01  -9.78813e-01   7.49859e-01  -1.54306e+00 
  1.85550e-01   1.65432e-01   7.92819e-01  -9.68896e-01   7.39120e-01  -1.54557e+00 
  1.92774e-01   1.71134e-01   7.85857e-01  -9.58722e-01   7.27947e-01  -1.54726e+00 
  2.00280e-01   1.77006e-01   7.78700e-01  -9.48290e-01   7.16331e-01  -1.54805e+00 
