#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  7.41902e-02   7.07929e-02   9.10126e-01  -1.14384e+00   1.10600e+00   9.61908e-01 
  7.70788e-02   7.34171e-02   9.06829e-01  -1.13883e+00   1.10872e+00   9.25464e-01 
  8.00798e-02   7.61333e-02   9.03419e-01  -1.13366e+00   1.11144e+00   8.87653e-01 
  8.31976e-02   7.89446e-02   8.99893e-01  -1.12832e+00   1.11415e+00   8.48434e-01 
  8.64369e-02   8.18536e-02   8.96247e-01  -1.12280e+00   1.11683e+00   8.07769e-01 
  8.98022e-02   8.48635e-02   8.92478e-01  -1.11710e+00   1.11948e+00   7.65617e-01 
  9.32986e-02   8.79771e-02   8.88582e-01  -1.11122e+00   1.12208e+00   7.21943e-01 
  9.69311e-02   9.11976e-02   8.84557e-01  -1.10515e+00   1.12462e+00   6.76710e-01 
  1.00705e-01   9.45280e-02   8.80398e-01  -1.09888e+00   1.12708e+00   6.29883e-01 
  1.04626e-01   9.79715e-02   8.76102e-01  -1.09242e+00   1.12946e+00   5.81432e-01 
  1.08700e-01   1.01531e-01   8.71665e-01  -1.08576e+00   1.13173e+00   5.31327e-01 
  1.12932e-01   1.05211e-01   8.67085e-01  -1.07889e+00   1.13386e+00   4.79543e-01 
  1.17329e-01   1.09013e-01   8.62357e-01  -1.07181e+00   1.13586e+00   4.26059e-01 
  1.21897e-01   1.12941e-01   8.57477e-01  -1.06451e+00   1.13768e+00   3.70858e-01 
  1.26643e-01   1.16998e-01   8.52443e-01  -1.05699e+00   1.13930e+00   3.13929e-01 
  1.31573e-01   1.21189e-01   8.47250e-01  -1.04925e+00   1.14070e+00   2.55267e-01 
  1.36696e-01   1.25515e-01   8.41896e-01  -1.04128e+00   1.14186e+00   1.94876e-01 
  1.42018e-01   1.29981e-01   8.36376e-01  -1.03308e+00   1.14273e+00   1.32767e-01 
  1.47548e-01   1.34590e-01   8.30687e-01  -1.02465e+00   1.14329e+00   6.89610e-02 
  1.53292e-01   1.39345e-01   8.24826e-01  -1.01597e+00   1.14349e+00   3.48881e-03 
  1.59261e-01   1.44250e-01   8.18789e-01  -1.00705e+00   1.14331e+00  -6.36056e-02 
  1.65461e-01   1.49308e-01   8.12573e-01  -9.97889e-01   1.14271e+00  -1.32265e-01 
  1.71903e-01   1.54522e-01   8.06175e-01  -9.88477e-01   1.14163e+00  -2.02419e-01 
  1.78596e-01   1.59896e-01   7.99591e-01  -9.78813e-01   1.14003e+00  -2.73978e-01 
  1.85550e-01   1.65432e-01   7.92819e-01  -9.68896e-01   1.13787e+00  -3.46838e-01 
  1.92774e-01   1.71134e-01   7.85857e-01  -9.58722e-01   1.13510e+00  -4.20872e-01 
  2.00280e-01   1.77006e-01   7.78700e-01  -9.48290e-01   1.13166e+00  -4.95934e-01 
  2.08078e-01   1.83049e-01   7.71347e-01  -9.37599e-01   1.12749e+00  -5.71854e-01 
  2.16179e-01   1.89267e-01   7.63796e-01  -9.26647e-01   1.12255e+00  -6.48441e-01 
  2.24596e-01   1.95663e-01   7.56044e-01  -9.15434e-01   1.11676e+00  -7.25473e-01 
  2.33340e-01   2.02240e-01   7.48089e-01  -9.03960e-01   1.11008e+00  -8.02704e-01 
  2.42425e-01   2.08999e-01   7.39930e-01  -8.92224e-01   1.10243e+00  -8.79858e-01 
  2.51864e-01   2.15943e-01   7.31566e-01  -8.80229e-01   1.09376e+00  -9.56631e-01 
  2.61670e-01   2.23075e-01   7.22994e-01  -8.67974e-01   1.08401e+00  -1.03269e+00 
  2.71858e-01   2.30396e-01   7.14215e-01  -8.55461e-01   1.07310e+00  -1.10766e+00 
  2.82442e-01   2.37908e-01   7.05229e-01  -8.42694e-01   1.06098e+00  -1.18115e+00 
  2.93439e-01   2.45613e-01   6.96033e-01  -8.29675e-01   1.04760e+00  -1.25274e+00 
