#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.31827e+00   1.00000e+00  -2.91875e+00 
  7.50000e-02   7.14279e-02   9.06488e-01  -1.17878e+00   8.04469e-01  -2.31963e+00 
  1.50000e-01   1.36216e-01   8.22714e-01  -1.05806e+00   6.48857e-01  -1.84876e+00 
  2.25000e-01   1.95046e-01   7.47382e-01  -9.53229e-01   5.24675e-01  -1.47732e+00 
  3.00000e-01   2.48507e-01   6.79393e-01  -8.61878e-01   4.25327e-01  -1.18334e+00 
  3.75000e-01   2.97115e-01   6.17813e-01  -7.82025e-01   3.45662e-01  -9.49980e-01 
  4.50000e-01   3.41319e-01   5.61843e-01  -7.12012e-01   2.81642e-01  -7.64235e-01 
  5.25000e-01   3.81515e-01   5.10800e-01  -6.50447e-01   2.30090e-01  -6.16028e-01 
  6.00000e-01   4.18048e-01   4.64095e-01  -5.96155e-01   1.88497e-01  -4.97507e-01 
  6.75000e-01   4.51225e-01   4.21220e-01  -5.48144e-01   1.54876e-01  -4.02533e-01 
  7.50000e-01   4.81315e-01   3.81737e-01  -5.05567e-01   1.27650e-01  -3.26283e-01 
  8.25000e-01   5.08560e-01   3.45267e-01  -4.67704e-01   1.05562e-01  -2.64958e-01 
  9.00000e-01   5.33173e-01   3.11479e-01  -4.33935e-01   8.76087e-02  -2.15556e-01 
  9.75000e-01   5.55342e-01   2.80088e-01  -4.03729e-01   7.29899e-02  -1.75697e-01 
  1.05000e+00   5.75239e-01   2.50843e-01  -3.76627e-01   6.10631e-02  -1.43490e-01 
  1.12500e+00   5.93017e-01   2.23526e-01  -3.52232e-01   5.13131e-02  -1.17429e-01 
  1.20000e+00   6.08812e-01   1.97949e-01  -3.30199e-01   4.33254e-02  -9.63122e-02 
  1.27500e+00   6.22748e-01   1.73945e-01  -3.10230e-01   3.67668e-02  -7.91793e-02 
  1.35000e+00   6.34939e-01   1.51369e-01  -2.92062e-01   3.13683e-02  -6.52606e-02 
  1.42500e+00   6.45486e-01   1.30096e-01  -2.75469e-01   2.69129e-02  -5.39391e-02 
  1.50000e+00   6.54483e-01   1.10014e-01  -2.60251e-01   2.32250e-02  -4.47186e-02 
  1.57500e+00   6.62016e-01   9.10283e-02  -2.46234e-01   2.01626e-02  -3.72003e-02 
  1.65000e+00   6.68163e-01   7.30532e-02  -2.33266e-01   1.76105e-02  -3.10627e-02 
  1.72500e+00   6.72997e-01   5.60156e-02  -2.21213e-01   1.54752e-02  -2.60464e-02 
  1.80000e+00   6.76587e-01   3.98514e-02  -2.09957e-01   1.36808e-02  -2.19417e-02 
  1.87500e+00   6.78995e-01   2.45047e-02  -1.99396e-01   1.21654e-02  -1.85792e-02 
  1.95000e+00   6.80282e-01   9.92684e-03  -1.89440e-01   1.08788e-02  -1.58214e-02 
  2.02500e+00   6.80503e-01  -3.92452e-03  -1.80011e-01   9.77989e-03  -1.35567e-02 
  2.10000e+00   6.79710e-01  -1.70863e-02  -1.71040e-01   8.83523e-03  -1.16946e-02 
  2.17500e+00   6.77956e-01  -2.95904e-02  -1.62466e-01   8.01749e-03  -1.01613e-02 
  2.25000e+00   6.75288e-01  -4.14648e-02  -1.54239e-01   7.30432e-03  -8.89681e-03 
  2.32500e+00   6.71751e-01  -5.27338e-02  -1.46313e-01   6.67748e-03  -7.85192e-03 
  2.40000e+00   6.67392e-01  -6.34184e-02  -1.38650e-01   6.12205e-03  -6.98658e-03 
  2.47500e+00   6.62253e-01  -7.35371e-02  -1.31216e-01   5.62583e-03  -6.26793e-03 
  2.55000e+00   6.56375e-01  -8.31059e-02  -1.23984e-01   5.17887e-03  -5.66905e-03 
  2.62500e+00   6.49800e-01  -9.21392e-02  -1.16930e-01   4.77304e-03  -5.16784e-03 
  2.70000e+00   6.42568e-01  -1.00649e-01  -1.10034e-01   4.40171e-03  -4.74616e-03 
  2.77500e+00   6.34716e-01  -1.08648e-01  -1.03281e-01   4.05950e-03  -4.38906e-03 
  2.85000e+00   6.26283e-01  -1.16145e-01  -9.66562e-02   3.74204e-03  -4.08427e-03 
  2.92500e+00   6.17306e-01  -1.23149e-01  -9.01507e-02   3.44581e-03  -3.82169e-03 
  3.00000e+00   6.07823e-01  -1.29670e-01  -8.37567e-02   3.16794e-03  -3.59302e-03 
  3.07500e+00   5.97868e-01  -1.35715e-01  -7.74685e-02   2.90618e-03  -3.39144e-03 
  3.15000e+00   5.87477e-01  -1.41293e-01  -7.12828e-02   2.65869e-03  -3.21136e-03 
  3.22500e+00   5.76685e-01  -1.46410e-01  -6.51975e-02   2.42405e-03  -3.04823e-03 
  3.30000e+00   5.65527e-01  -1.51075e-01  -5.92123e-02   2.20113e-03  -2.89833e-03 
  3.37500e+00   5.54035e-01  -1.55295e-01  -5.33279e-02   1.98904e-03  -2.75867e-03 
  3.45000e+00   5.42244e-01  -1.59077e-01  -4.75463e-02   1.78713e-03  -2.62684e-03 
  3.52500e+00   5.30184e-01  -1.62429e-01  -4.18701e-02   1.59487e-03  -2.50093e-03 
  3.60000e+00   5.17890e-01  -1.65360e-01  -3.63027e-02   1.41188e-03  -2.37945e-03 
  3.67500e+00   5.05391e-01  -1.67878e-01  -3.08482e-02   1.23787e-03  -2.26125e-03 
  3.75000e+00   4.92718e-01  -1.69990e-01  -2.55108e-02   1.07263e-03  -2.14548e-03 
  3.82500e+00   4.79902e-01  -1.71707e-01  -2.02953e-02   9.16003e-04  -2.03153e-03 
  3.90000e+00   4.66972e-01  -1.73038e-01  -1.52065e-02   7.67867e-04  -1.91899e-03 
  3.97500e+00   4.53956e-01  -1.73991e-01  -1.02492e-02   6.28126e-04  -1.80760e-03 
  4.05000e+00   4.40882e-01  -1.74578e-01  -5.42827e-03   4.96701e-04  -1.69725e-03 
  4.12500e+00   4.27778e-01  -1.74809e-01  -7.48451e-04   3.73513e-04  -1.58795e-03 
  4.20000e+00   4.14669e-01  -1.74694e-01   3.78577e-03   2.58481e-04  -1.47976e-03 
  4.27500e+00   4.01582e-01  -1.74245e-01   8.17015e-03   1.51517e-04  -1.37284e-03 
  4.35000e+00   3.88541e-01  -1.73473e-01   1.24008e-02   5.25185e-05  -1.26738e-03 
  4.42500e+00   3.75569e-01  -1.72389e-01   1.64741e-02  -3.86330e-05  -1.16363e-03 
  4.50000e+00   3.62690e-01  -1.71006e-01   2.03871e-02  -1.22074e-04  -1.06182e-03 
  4.57500e+00   3.49925e-01  -1.69335e-01   2.41371e-02  -1.97962e-04  -9.62235e-04 
  4.65000e+00   3.37297e-01  -1.67389e-01   2.77219e-02  -2.66472e-04  -8.65137e-04 
  4.72500e+00   3.24824e-01  -1.65181e-01   3.11398e-02  -3.27801e-04  -7.70792e-04 
  4.80000e+00   3.12526e-01  -1.62722e-01   3.43897e-02  -3.82166e-04  -6.79454e-04 
  4.87500e+00   3.00421e-01  -1.60027e-01   3.74711e-02  -4.29800e-04  -5.91359e-04 
  4.95000e+00   2.88527e-01  -1.57106e-01   4.03838e-02  -4.70956e-04  -5.06724e-04 
  5.02500e+00   2.76861e-01  -1.53973e-01   4.31282e-02  -5.05900e-04  -4.25741e-04 
  5.10000e+00   2.65436e-01  -1.50641e-01   4.57054e-02  -5.34913e-04  -3.48575e-04 
  5.17500e+00   2.54269e-01  -1.47122e-01   4.81168e-02  -5.58285e-04  -2.75363e-04 
  5.25000e+00   2.43372e-01  -1.43427e-01   5.03644e-02  -5.76319e-04  -2.06215e-04 
  5.32500e+00   2.32759e-01  -1.39571e-01   5.24506e-02  -5.89321e-04  -1.41210e-04 
  5.40000e+00   2.22441e-01  -1.35564e-01   5.43782e-02  -5.97605e-04  -8.03962e-05 
  5.47500e+00   2.12428e-01  -1.31418e-01   5.61506e-02  -6.01486e-04  -2.37960e-05 
  5.55000e+00   2.02731e-01  -1.27145e-01   5.77715e-02  -6.01280e-04   2.85975e-05 
  5.62500e+00   1.93359e-01  -1.22756e-01   5.92450e-02  -5.97301e-04   7.68175e-05 
  5.70000e+00   1.84320e-01  -1.18262e-01   6.05754e-02  -5.89860e-04   1.20922e-04 
  5.77500e+00   1.75622e-01  -1.13673e-01   6.17676e-02  -5.79263e-04   1.60992e-04 
  5.85000e+00   1.67271e-01  -1.09000e-01   6.28264e-02  -5.65809e-04   1.97129e-04 
  5.92500e+00   1.59274e-01  -1.04252e-01   6.37573e-02  -5.49789e-04   2.29456e-04 
  6.00000e+00   1.51635e-01  -9.94395e-02   6.45656e-02  -5.31483e-04   2.58110e-04 
  6.07500e+00   1.44359e-01  -9.45705e-02   6.52571e-02  -5.11161e-04   2.83245e-04 
  6.15000e+00   1.37451e-01  -8.96537e-02   6.58376e-02  -4.89080e-04   3.05027e-04 
  6.22500e+00   1.30912e-01  -8.46975e-02   6.63131e-02  -4.65486e-04   3.23633e-04 
  6.30000e+00   1.24747e-01  -7.97093e-02   6.66896e-02  -4.40610e-04   3.39249e-04 
  6.37500e+00   1.18957e-01  -7.46963e-02   6.69733e-02  -4.14669e-04   3.52067e-04 
  6.45000e+00   1.13543e-01  -6.96654e-02   6.71705e-02  -3.87865e-04   3.62284e-04 
  6.52500e+00   1.08507e-01  -6.46228e-02   6.72874e-02  -3.60386e-04   3.70102e-04 
  6.60000e+00   1.03850e-01  -5.95742e-02   6.73302e-02  -3.32405e-04   3.75721e-04 
  6.67500e+00   9.95710e-02  -5.45249e-02   6.73053e-02  -3.04078e-04   3.79344e-04 
  6.75000e+00   9.56709e-02  -4.94799e-02   6.72189e-02  -2.75548e-04   3.81173e-04 
  6.82500e+00   9.21488e-02  -4.44435e-02   6.70772e-02  -2.46942e-04   3.81406e-04 
  6.90000e+00   8.90040e-02  -3.94196e-02   6.68864e-02  -2.18372e-04   3.80238e-04 
  6.97500e+00   8.62355e-02  -3.44116e-02   6.66525e-02  -1.89936e-04   3.77860e-04 
  7.05000e+00   8.38418e-02  -2.94226e-02   6.63815e-02  -1.61718e-04   3.74459e-04 
  7.12500e+00   8.18215e-02  -2.44552e-02   6.60793e-02  -1.33788e-04   3.70215e-04 
  7.20000e+00   8.01729e-02  -1.95113e-02   6.57518e-02  -1.06203e-04   3.65302e-04 
  7.27500e+00   7.88942e-02  -1.45929e-02   6.54047e-02  -7.90056e-05   3.59888e-04 
  7.35000e+00   7.79833e-02  -9.70100e-03   6.50435e-02  -5.22281e-05   3.54134e-04 
  7.42500e+00   7.74384e-02  -4.83656e-03   6.46739e-02  -2.58901e-05   3.48195e-04 
  7.50000e+00   7.72572e-02  -1.93101e-10   6.43011e-02   2.02999e-10   3.42218e-04 
