#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  1.67267e-02   1.65489e-02   9.78830e-01  -1.24929e+00   9.96355e-01  -2.19944e-01 
  1.73780e-02   1.71861e-02   9.78016e-01  -1.24803e+00   9.96212e-01  -2.20101e-01 
  1.80546e-02   1.78475e-02   9.77172e-01  -1.24672e+00   9.96063e-01  -2.20265e-01 
  1.87575e-02   1.85341e-02   9.76297e-01  -1.24536e+00   9.95908e-01  -2.20434e-01 
  1.94878e-02   1.92468e-02   9.75388e-01  -1.24396e+00   9.95747e-01  -2.20610e-01 
  2.02466e-02   1.99865e-02   9.74444e-01  -1.24249e+00   9.95580e-01  -2.20793e-01 
  2.10349e-02   2.07543e-02   9.73465e-01  -1.24098e+00   9.95405e-01  -2.20982e-01 
  2.18538e-02   2.15511e-02   9.72450e-01  -1.23941e+00   9.95224e-01  -2.21178e-01 
  2.27047e-02   2.23781e-02   9.71396e-01  -1.23778e+00   9.95036e-01  -2.21382e-01 
  2.35887e-02   2.32363e-02   9.70302e-01  -1.23608e+00   9.94840e-01  -2.21593e-01 
  2.45071e-02   2.41269e-02   9.69168e-01  -1.23433e+00   9.94637e-01  -2.21812e-01 
  2.54613e-02   2.50511e-02   9.67991e-01  -1.23251e+00   9.94425e-01  -2.22039e-01 
  2.64526e-02   2.60101e-02   9.66770e-01  -1.23062e+00   9.94205e-01  -2.22275e-01 
  2.74825e-02   2.70051e-02   9.65504e-01  -1.22867e+00   9.93976e-01  -2.22519e-01 
  2.85525e-02   2.80375e-02   9.64190e-01  -1.22664e+00   9.93737e-01  -2.22773e-01 
  2.96642e-02   2.91086e-02   9.62828e-01  -1.22454e+00   9.93490e-01  -2.23035e-01 
  3.08191e-02   3.02198e-02   9.61415e-01  -1.22236e+00   9.93232e-01  -2.23307e-01 
  3.20191e-02   3.13726e-02   9.59949e-01  -1.22010e+00   9.92964e-01  -2.23589e-01 
  3.32657e-02   3.25683e-02   9.58430e-01  -1.21775e+00   9.92685e-01  -2.23882e-01 
  3.45609e-02   3.38087e-02   9.56854e-01  -1.21533e+00   9.92395e-01  -2.24185e-01 
  3.59065e-02   3.50951e-02   9.55220e-01  -1.21281e+00   9.92093e-01  -2.24498e-01 
  3.73045e-02   3.64293e-02   9.53527e-01  -1.21020e+00   9.91779e-01  -2.24824e-01 
  3.87569e-02   3.78130e-02   9.51771e-01  -1.20750e+00   9.91452e-01  -2.25161e-01 
  4.02659e-02   3.92478e-02   9.49951e-01  -1.20470e+00   9.91112e-01  -2.25510e-01 
  4.18336e-02   4.07356e-02   9.48065e-01  -1.20180e+00   9.90758e-01  -2.25871e-01 
  4.34624e-02   4.22781e-02   9.46110e-01  -1.19880e+00   9.90390e-01  -2.26246e-01 
  4.51545e-02   4.38774e-02   9.44084e-01  -1.19569e+00   9.90007e-01  -2.26633e-01 
  4.69126e-02   4.55353e-02   9.41984e-01  -1.19247e+00   9.89608e-01  -2.27035e-01 
  4.87391e-02   4.72539e-02   9.39809e-01  -1.18914e+00   9.89193e-01  -2.27450e-01 
  5.06367e-02   4.90351e-02   9.37556e-01  -1.18568e+00   9.88761e-01  -2.27880e-01 
  5.26083e-02   5.08812e-02   9.35222e-01  -1.18211e+00   9.88311e-01  -2.28325e-01 
  5.46565e-02   5.27944e-02   9.32805e-01  -1.17841e+00   9.87843e-01  -2.28785e-01 
  5.67845e-02   5.47767e-02   9.30301e-01  -1.17458e+00   9.87356e-01  -2.29262e-01 
