#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.31827e+00   1.00000e+00  -7.54993e-01 
  7.50000e-02   7.14279e-02   9.06488e-01  -1.17878e+00   9.46098e-01  -6.83566e-01 
  1.50000e-01   1.36216e-01   8.22714e-01  -1.05806e+00   8.97299e-01  -6.18786e-01 
  2.25000e-01   1.95046e-01   7.47382e-01  -9.53229e-01   8.53131e-01  -5.59983e-01 
  3.00000e-01   2.48507e-01   6.79393e-01  -8.61878e-01   8.13167e-01  -5.06581e-01 
  3.75000e-01   2.97115e-01   6.17813e-01  -7.82025e-01   7.77021e-01  -4.58074e-01 
  4.50000e-01   3.41319e-01   5.61843e-01  -7.12012e-01   7.44344e-01  -4.14019e-01 
  5.25000e-01   3.81515e-01   5.10800e-01  -6.50447e-01   7.14817e-01  -3.74023e-01 
  6.00000e-01   4.18048e-01   4.64095e-01  -5.96155e-01   6.88148e-01  -3.37735e-01 
  6.75000e-01   4.51225e-01   4.21220e-01  -5.48144e-01   6.64072e-01  -3.04840e-01 
  7.50000e-01   4.81315e-01   3.81737e-01  -5.05567e-01   6.42345e-01  -2.75054e-01 
  8.25000e-01   5.08560e-01   3.45267e-01  -4.67704e-01   6.22743e-01  -2.48119e-01 
  9.00000e-01   5.33173e-01   3.11479e-01  -4.33935e-01   6.05061e-01  -2.23800e-01 
  9.75000e-01   5.55342e-01   2.80088e-01  -4.03729e-01   5.89113e-01  -2.01882e-01 
  1.05000e+00   5.75239e-01   2.50843e-01  -3.76627e-01   5.74724e-01  -1.82169e-01 
  1.12500e+00   5.93017e-01   2.23526e-01  -3.52232e-01   5.61737e-01  -1.64481e-01 
  1.20000e+00   6.08812e-01   1.97949e-01  -3.30200e-01   5.50005e-01  -1.48651e-01 
  1.27500e+00   6.22748e-01   1.73945e-01  -3.10230e-01   5.39397e-01  -1.34526e-01 
  1.35000e+00   6.34939e-01   1.51369e-01  -2.92062e-01   5.29787e-01  -1.21966e-01 
  1.42500e+00   6.45486e-01   1.30096e-01  -2.75469e-01   5.21066e-01  -1.10839e-01 
  1.50000e+00   6.54483e-01   1.10014e-01  -2.60251e-01   5.13129e-01  -1.01027e-01 
