#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.28221e+00   1.00000e+00  -3.06617e-01 
  7.50000e-02   7.15295e-02   9.09200e-01  -1.14243e+00   9.75674e-01  -3.41062e-01 
  1.50000e-01   1.36624e-01   8.28179e-01  -1.02093e+00   9.48989e-01  -3.69593e-01 
  2.25000e-01   1.95969e-01   7.55674e-01  -9.14899e-01   9.20374e-01  -3.92558e-01 
  3.00000e-01   2.50161e-01   6.90615e-01  -8.22024e-01   8.90234e-01  -4.10356e-01 
  3.75000e-01   2.99725e-01   6.32090e-01  -7.40387e-01   8.58939e-01  -4.23418e-01 
  4.50000e-01   3.45119e-01   5.79317e-01  -6.68390e-01   8.26829e-01  -4.32189e-01 
  5.25000e-01   3.86749e-01   5.31624e-01  -6.04696e-01   7.94207e-01  -4.37117e-01 
  6.00000e-01   4.24975e-01   4.88433e-01  -5.48179e-01   7.61346e-01  -4.38641e-01 
  6.75000e-01   4.60114e-01   4.49242e-01  -4.97890e-01   7.28485e-01  -4.37183e-01 
  7.50000e-01   4.92450e-01   4.13614e-01  -4.53024e-01   6.95833e-01  -4.33142e-01 
  8.25000e-01   5.22236e-01   3.81170e-01  -4.12893e-01   6.63569e-01  -4.26893e-01 
  9.00000e-01   5.49697e-01   3.51576e-01  -3.76912e-01   6.31846e-01  -4.18782e-01 
  9.75000e-01   5.75036e-01   3.24542e-01  -3.44578e-01   6.00791e-01  -4.09124e-01 
  1.05000e+00   5.98436e-01   2.99809e-01  -3.15458e-01   5.70509e-01  -3.98207e-01 
  1.12500e+00   6.20059e-01   2.77152e-01  -2.89179e-01   5.41085e-01  -3.86288e-01 
  1.20000e+00   6.40055e-01   2.56370e-01  -2.65418e-01   5.12585e-01  -3.73598e-01 
  1.27500e+00   6.58557e-01   2.37284e-01  -2.43892e-01   4.85059e-01  -3.60339e-01 
  1.35000e+00   6.75686e-01   2.19736e-01  -2.24358e-01   4.58544e-01  -3.46690e-01 
  1.42500e+00   6.91552e-01   2.03586e-01  -2.06601e-01   4.33062e-01  -3.32806e-01 
  1.50000e+00   7.06256e-01   1.88706e-01  -1.90434e-01   4.08625e-01  -3.18821e-01 
  1.57500e+00   7.19887e-01   1.74985e-01  -1.75692e-01   3.85238e-01  -3.04849e-01 
  1.65000e+00   7.32530e-01   1.62320e-01  -1.62231e-01   3.62895e-01  -2.90988e-01 
  1.72500e+00   7.44260e-01   1.50621e-01  -1.49922e-01   3.41585e-01  -2.77318e-01 
  1.80000e+00   7.55145e-01   1.39806e-01  -1.38652e-01   3.21291e-01  -2.63907e-01 
  1.87500e+00   7.65251e-01   1.29800e-01  -1.28321e-01   3.01991e-01  -2.50810e-01 
  1.95000e+00   7.74634e-01   1.20537e-01  -1.18840e-01   2.83661e-01  -2.38070e-01 
  2.02500e+00   7.83348e-01   1.11955e-01  -1.10129e-01   2.66271e-01  -2.25722e-01 
  2.10000e+00   7.91443e-01   1.04000e-01  -1.02117e-01   2.49792e-01  -2.13790e-01 
  2.17500e+00   7.98963e-01   9.66214e-02  -9.47413e-02   2.34191e-01  -2.02295e-01 
  2.25000e+00   8.05949e-01   8.97742e-02  -8.79444e-02   2.19436e-01  -1.91247e-01 
  2.32500e+00   8.12441e-01   8.34166e-02  -8.16755e-02   2.05493e-01  -1.80653e-01 
  2.40000e+00   8.18473e-01   7.75108e-02  -7.58889e-02   1.92327e-01  -1.70517e-01 
  2.47500e+00   8.24078e-01   7.20222e-02  -7.05431e-02   1.79904e-01  -1.60836e-01 
  2.55000e+00   8.29286e-01   6.69192e-02  -6.56010e-02   1.68190e-01  -1.51605e-01 
  2.62500e+00   8.34125e-01   6.21728e-02  -6.10287e-02   1.57152e-01  -1.42818e-01 
  2.70000e+00   8.38620e-01   5.77565e-02  -5.67958e-02   1.46757e-01  -1.34465e-01 
  2.77500e+00   8.42796e-01   5.36457e-02  -5.28747e-02   1.36972e-01  -1.26535e-01 
  2.85000e+00   8.46674e-01   4.98181e-02  -4.92401e-02   1.27766e-01  -1.19016e-01 
  2.92500e+00   8.50275e-01   4.62531e-02  -4.58693e-02   1.19110e-01  -1.11893e-01 
  3.00000e+00   8.53618e-01   4.29316e-02  -4.27415e-02   1.10973e-01  -1.05153e-01 
  3.07500e+00   8.56721e-01   3.98363e-02  -3.98376e-02   1.03327e-01  -9.87813e-02 
  3.15000e+00   8.59599e-01   3.69508e-02  -3.71404e-02   9.61467e-02  -9.27626e-02 
  3.22500e+00   8.62268e-01   3.42604e-02  -3.46341e-02   8.94046e-02  -8.70819e-02 
  3.30000e+00   8.64742e-01   3.17513e-02  -3.23041e-02   8.30763e-02  -8.17241e-02 
  3.37500e+00   8.67035e-01   2.94107e-02  -3.01372e-02   7.71383e-02  -7.66742e-02 
  3.45000e+00   8.69158e-01   2.72269e-02  -2.81212e-02   7.15679e-02  -7.19175e-02 
  3.52500e+00   8.71123e-01   2.51891e-02  -2.62450e-02   6.63437e-02  -6.74395e-02 
  3.60000e+00   8.72940e-01   2.32870e-02  -2.44982e-02   6.14453e-02  -6.32260e-02 
  3.67500e+00   8.74619e-01   2.15113e-02  -2.28714e-02   5.68535e-02  -5.92634e-02 
  3.75000e+00   8.76169e-01   1.98535e-02  -2.13560e-02   5.25499e-02  -5.55384e-02 
  3.82500e+00   8.77600e-01   1.83053e-02  -1.99439e-02   4.85171e-02  -5.20383e-02 
  3.90000e+00   8.78918e-01   1.68595e-02  -1.86277e-02   4.47388e-02  -4.87507e-02 
  3.97500e+00   8.80131e-01   1.55090e-02  -1.74006e-02   4.11995e-02  -4.56638e-02 
  4.05000e+00   8.81246e-01   1.42473e-02  -1.62563e-02   3.78845e-02  -4.27664e-02 
  4.12500e+00   8.82270e-01   1.30686e-02  -1.51890e-02   3.47801e-02  -4.00477e-02 
  4.20000e+00   8.83209e-01   1.19672e-02  -1.41932e-02   3.18731e-02  -3.74972e-02 
  4.27500e+00   8.84067e-01   1.09379e-02  -1.32641e-02   2.91515e-02  -3.51054e-02 
