#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.31779e+00   1.00000e+00  -2.48282e+00 
  7.50000e-03   7.46308e-03   9.90173e-01  -1.30291e+00   9.81519e-01  -2.44551e+00 
  7.79201e-03   7.75216e-03   9.89792e-01  -1.30233e+00   9.80805e-01  -2.44406e+00 
  8.09538e-03   8.05238e-03   9.89397e-01  -1.30173e+00   9.80064e-01  -2.44256e+00 
  8.41057e-03   8.36416e-03   9.88987e-01  -1.30111e+00   9.79294e-01  -2.44100e+00 
  8.73803e-03   8.68794e-03   9.88561e-01  -1.30047e+00   9.78495e-01  -2.43939e+00 
  9.07824e-03   9.02419e-03   9.88119e-01  -1.29980e+00   9.77666e-01  -2.43770e+00 
  9.43170e-03   9.37336e-03   9.87659e-01  -1.29911e+00   9.76804e-01  -2.43596e+00 
  9.79891e-03   9.73596e-03   9.87182e-01  -1.29839e+00   9.75910e-01  -2.43415e+00 
  1.01804e-02   1.01125e-02   9.86687e-01  -1.29764e+00   9.74982e-01  -2.43226e+00 
  1.05768e-02   1.05035e-02   9.86173e-01  -1.29686e+00   9.74018e-01  -2.43031e+00 
  1.09886e-02   1.09095e-02   9.85639e-01  -1.29605e+00   9.73018e-01  -2.42828e+00 
  1.14164e-02   1.13310e-02   9.85085e-01  -1.29522e+00   9.71979e-01  -2.42617e+00 
  1.18609e-02   1.17688e-02   9.84509e-01  -1.29435e+00   9.70901e-01  -2.42398e+00 
  1.23227e-02   1.22233e-02   9.83912e-01  -1.29345e+00   9.69782e-01  -2.42171e+00 
  1.28025e-02   1.26952e-02   9.83291e-01  -1.29251e+00   9.68621e-01  -2.41935e+00 
  1.33009e-02   1.31852e-02   9.82647e-01  -1.29154e+00   9.67416e-01  -2.41690e+00 
  1.38188e-02   1.36939e-02   9.81979e-01  -1.29053e+00   9.66165e-01  -2.41436e+00 
  1.43568e-02   1.42220e-02   9.81285e-01  -1.28948e+00   9.64867e-01  -2.41172e+00 
  1.49158e-02   1.47703e-02   9.80564e-01  -1.28840e+00   9.63519e-01  -2.40898e+00 
  1.54965e-02   1.53395e-02   9.79816e-01  -1.28727e+00   9.62121e-01  -2.40613e+00 
  1.60999e-02   1.59305e-02   9.79040e-01  -1.28610e+00   9.60670e-01  -2.40318e+00 
  1.67267e-02   1.65439e-02   9.78234e-01  -1.28489e+00   9.59165e-01  -2.40011e+00 
  1.73780e-02   1.71807e-02   9.77398e-01  -1.28363e+00   9.57603e-01  -2.39693e+00 
  1.80546e-02   1.78417e-02   9.76530e-01  -1.28232e+00   9.55982e-01  -2.39362e+00 
  1.87575e-02   1.85279e-02   9.75629e-01  -1.28097e+00   9.54301e-01  -2.39019e+00 
  1.94878e-02   1.92400e-02   9.74694e-01  -1.27956e+00   9.52556e-01  -2.38663e+00 
  2.02466e-02   1.99792e-02   9.73724e-01  -1.27810e+00   9.50747e-01  -2.38294e+00 
  2.10349e-02   2.07464e-02   9.72717e-01  -1.27659e+00   9.48870e-01  -2.37911e+00 
  2.18538e-02   2.15426e-02   9.71672e-01  -1.27502e+00   9.46923e-01  -2.37513e+00 
  2.27047e-02   2.23689e-02   9.70588e-01  -1.27339e+00   9.44904e-01  -2.37100e+00 
  2.35887e-02   2.32264e-02   9.69463e-01  -1.27170e+00   9.42810e-01  -2.36671e+00 
  2.45071e-02   2.41162e-02   9.68296e-01  -1.26995e+00   9.40639e-01  -2.36226e+00 
  2.54613e-02   2.50396e-02   9.67085e-01  -1.26813e+00   9.38387e-01  -2.35765e+00 
  2.64526e-02   2.59976e-02   9.65829e-01  -1.26624e+00   9.36052e-01  -2.35286e+00 
  2.74825e-02   2.69917e-02   9.64526e-01  -1.26429e+00   9.33631e-01  -2.34790e+00 
  2.85525e-02   2.80230e-02   9.63174e-01  -1.26227e+00   9.31122e-01  -2.34274e+00 
  2.96642e-02   2.90930e-02   9.61772e-01  -1.26017e+00   9.28520e-01  -2.33740e+00 
  3.08191e-02   3.02029e-02   9.60318e-01  -1.25799e+00   9.25824e-01  -2.33185e+00 
  3.20191e-02   3.13543e-02   9.58809e-01  -1.25573e+00   9.23029e-01  -2.32610e+00 
  3.32657e-02   3.25486e-02   9.57245e-01  -1.25340e+00   9.20133e-01  -2.32013e+00 
  3.45609e-02   3.37874e-02   9.55624e-01  -1.25097e+00   9.17132e-01  -2.31395e+00 
  3.59065e-02   3.50722e-02   9.53942e-01  -1.24846e+00   9.14023e-01  -2.30753e+00 
  3.73045e-02   3.64045e-02   9.52198e-01  -1.24586e+00   9.10802e-01  -2.30088e+00 
  3.87569e-02   3.77862e-02   9.50391e-01  -1.24316e+00   9.07465e-01  -2.29398e+00 
  4.02659e-02   3.92189e-02   9.48517e-01  -1.24037e+00   9.04009e-01  -2.28682e+00 
  4.18336e-02   4.07044e-02   9.46575e-01  -1.23748e+00   9.00429e-01  -2.27941e+00 
  4.34624e-02   4.22445e-02   9.44562e-01  -1.23448e+00   8.96723e-01  -2.27172e+00 
  4.51545e-02   4.38411e-02   9.42475e-01  -1.23138e+00   8.92886e-01  -2.26375e+00 
  4.69126e-02   4.54961e-02   9.40313e-01  -1.22817e+00   8.88913e-01  -2.25549e+00 
  4.87391e-02   4.72116e-02   9.38073e-01  -1.22484e+00   8.84801e-01  -2.24693e+00 
  5.06367e-02   4.89895e-02   9.35752e-01  -1.22140e+00   8.80546e-01  -2.23806e+00 
  5.26083e-02   5.08320e-02   9.33348e-01  -1.21783e+00   8.76143e-01  -2.22887e+00 
  5.46565e-02   5.27412e-02   9.30857e-01  -1.21415e+00   8.71587e-01  -2.21935e+00 
  5.67845e-02   5.47193e-02   9.28277e-01  -1.21033e+00   8.66875e-01  -2.20948e+00 
  5.89954e-02   5.67686e-02   9.25606e-01  -1.20638e+00   8.62001e-01  -2.19927e+00 
  6.12923e-02   5.88915e-02   9.22840e-01  -1.20230e+00   8.56962e-01  -2.18869e+00 
  6.36787e-02   6.10903e-02   9.19975e-01  -1.19807e+00   8.51752e-01  -2.17773e+00 
  6.61580e-02   6.33676e-02   9.17011e-01  -1.19371e+00   8.46367e-01  -2.16639e+00 
  6.87338e-02   6.57256e-02   9.13942e-01  -1.18919e+00   8.40801e-01  -2.15465e+00 
  7.14099e-02   6.81672e-02   9.10765e-01  -1.18452e+00   8.35052e-01  -2.14249e+00 
  7.41902e-02   7.06948e-02   9.07479e-01  -1.17970e+00   8.29112e-01  -2.12992e+00 
  7.70788e-02   7.33112e-02   9.04078e-01  -1.17471e+00   8.22979e-01  -2.11690e+00 
  8.00798e-02   7.60191e-02   9.00561e-01  -1.16956e+00   8.16646e-01  -2.10344e+00 
  8.31976e-02   7.88212e-02   8.96923e-01  -1.16425e+00   8.10110e-01  -2.08951e+00 
  8.64369e-02   8.17205e-02   8.93160e-01  -1.15875e+00   8.03365e-01  -2.07511e+00 
  8.98022e-02   8.47197e-02   8.89270e-01  -1.15308e+00   7.96406e-01  -2.06022e+00 
  9.32986e-02   8.78219e-02   8.85249e-01  -1.14723e+00   7.89230e-01  -2.04483e+00 
  9.69311e-02   9.10300e-02   8.81092e-01  -1.14119e+00   7.81831e-01  -2.02892e+00 
  1.00705e-01   9.43471e-02   8.76797e-01  -1.13496e+00   7.74205e-01  -2.01248e+00 
  1.04626e-01   9.77762e-02   8.72360e-01  -1.12854e+00   7.66348e-01  -1.99550e+00 
  1.08700e-01   1.01320e-01   8.67776e-01  -1.12192e+00   7.58255e-01  -1.97796e+00 
  1.12932e-01   1.04983e-01   8.63043e-01  -1.11509e+00   7.49922e-01  -1.95985e+00 
  1.17329e-01   1.08767e-01   8.58155e-01  -1.10805e+00   7.41346e-01  -1.94116e+00 
  1.21897e-01   1.12676e-01   8.53110e-01  -1.10081e+00   7.32522e-01  -1.92188e+00 
  1.26643e-01   1.16712e-01   8.47903e-01  -1.09334e+00   7.23448e-01  -1.90198e+00 
  1.31573e-01   1.20880e-01   8.42531e-01  -1.08566e+00   7.14121e-01  -1.88146e+00 
  1.36696e-01   1.25181e-01   8.36990e-01  -1.07775e+00   7.04537e-01  -1.86031e+00 
  1.42018e-01   1.29621e-01   8.31276e-01  -1.06962e+00   6.94694e-01  -1.83851e+00 
  1.47548e-01   1.34201e-01   8.25385e-01  -1.06125e+00   6.84591e-01  -1.81606e+00 
  1.53292e-01   1.38925e-01   8.19313e-01  -1.05266e+00   6.74224e-01  -1.79293e+00 
  1.59261e-01   1.43796e-01   8.13057e-01  -1.04382e+00   6.63595e-01  -1.76912e+00 
  1.65461e-01   1.48818e-01   8.06612e-01  -1.03474e+00   6.52701e-01  -1.74463e+00 
  1.71903e-01   1.53993e-01   7.99977e-01  -1.02542e+00   6.41543e-01  -1.71944e+00 
  1.78596e-01   1.59324e-01   7.93146e-01  -1.01586e+00   6.30122e-01  -1.69355e+00 
  1.85550e-01   1.64815e-01   7.86116e-01  -1.00605e+00   6.18438e-01  -1.66694e+00 
  1.92774e-01   1.70468e-01   7.78884e-01  -9.95992e-01   6.06495e-01  -1.63962e+00 
  2.00280e-01   1.76286e-01   7.71448e-01  -9.85682e-01   5.94294e-01  -1.61158e+00 
  2.08078e-01   1.82271e-01   7.63803e-01  -9.75122e-01   5.81840e-01  -1.58281e+00 
  2.16179e-01   1.88427e-01   7.55947e-01  -9.64311e-01   5.69137e-01  -1.55333e+00 
  2.24596e-01   1.94756e-01   7.47877e-01  -9.53248e-01   5.56190e-01  -1.52312e+00 
  2.33340e-01   2.01259e-01   7.39591e-01  -9.41933e-01   5.43007e-01  -1.49220e+00 
  2.42425e-01   2.07940e-01   7.31086e-01  -9.30368e-01   5.29594e-01  -1.46057e+00 
  2.51864e-01   2.14799e-01   7.22361e-01  -9.18554e-01   5.15961e-01  -1.42823e+00 
  2.61670e-01   2.21839e-01   7.13413e-01  -9.06494e-01   5.02118e-01  -1.39520e+00 
  2.71858e-01   2.29060e-01   7.04240e-01  -8.94188e-01   4.88076e-01  -1.36150e+00 
  2.82442e-01   2.36464e-01   6.94842e-01  -8.81642e-01   4.73848e-01  -1.32713e+00 
  2.93439e-01   2.44052e-01   6.85218e-01  -8.68858e-01   4.59447e-01  -1.29213e+00 
  3.04864e-01   2.51824e-01   6.75366e-01  -8.55840e-01   4.44889e-01  -1.25651e+00 
  3.16734e-01   2.59781e-01   6.65286e-01  -8.42595e-01   4.30190e-01  -1.22031e+00 
  3.29065e-01   2.67921e-01   6.54979e-01  -8.29128e-01   4.15369e-01  -1.18355e+00 
  3.41877e-01   2.76245e-01   6.44444e-01  -8.15445e-01   4.00445e-01  -1.14627e+00 
  3.55188e-01   2.84751e-01   6.33683e-01  -8.01555e-01   3.85440e-01  -1.10852e+00 
  3.69017e-01   2.93438e-01   6.22696e-01  -7.87465e-01   3.70375e-01  -1.07033e+00 
  3.83385e-01   3.02304e-01   6.11485e-01  -7.73183e-01   3.55276e-01  -1.03176e+00 
  3.98311e-01   3.11346e-01   6.00052e-01  -7.58721e-01   3.40167e-01  -9.92861e-01 
  4.13819e-01   3.20561e-01   5.88400e-01  -7.44088e-01   3.25075e-01  -9.53696e-01 
  4.29931e-01   3.29945e-01   5.76531e-01  -7.29295e-01   3.10028e-01  -9.14328e-01 
  4.46670e-01   3.39494e-01   5.64449e-01  -7.14356e-01   2.95056e-01  -8.74828e-01 
  4.64061e-01   3.49203e-01   5.52157e-01  -6.99282e-01   2.80188e-01  -8.35270e-01 
  4.82129e-01   3.59066e-01   5.39661e-01  -6.84088e-01   2.65456e-01  -7.95733e-01 
  5.00900e-01   3.69077e-01   5.26964e-01  -6.68788e-01   2.50892e-01  -7.56302e-01 
  5.20402e-01   3.79227e-01   5.14072e-01  -6.53397e-01   2.36527e-01  -7.17064e-01 
  5.40664e-01   3.89510e-01   5.00991e-01  -6.37931e-01   2.22396e-01  -6.78113e-01 
  5.61714e-01   3.99916e-01   4.87726e-01  -6.22407e-01   2.08531e-01  -6.39542e-01 
  5.83584e-01   4.10435e-01   4.74286e-01  -6.06842e-01   1.94965e-01  -6.01451e-01 
  6.06306e-01   4.21056e-01   4.60675e-01  -5.91253e-01   1.81729e-01  -5.63939e-01 
  6.29912e-01   4.31768e-01   4.46904e-01  -5.75659e-01   1.68855e-01  -5.27108e-01 
  6.54437e-01   4.42557e-01   4.32978e-01  -5.60078e-01   1.56374e-01  -4.91060e-01 
  6.79917e-01   4.53409e-01   4.18906e-01  -5.44529e-01   1.44315e-01  -4.55894e-01 
  7.06389e-01   4.64309e-01   4.04698e-01  -5.29032e-01   1.32704e-01  -4.21711e-01 
  7.33892e-01   4.75241e-01   3.90362e-01  -5.13605e-01   1.21567e-01  -3.88606e-01 
  7.62466e-01   4.86188e-01   3.75907e-01  -4.98268e-01   1.10925e-01  -3.56670e-01 
  7.92152e-01   4.97130e-01   3.61343e-01  -4.83040e-01   1.00798e-01  -3.25989e-01 
  8.22993e-01   5.08047e-01   3.46680e-01  -4.67941e-01   9.12031e-02  -2.96641e-01 
  8.55036e-01   5.18918e-01   3.31928e-01  -4.52988e-01   8.21523e-02  -2.68697e-01 
  8.88326e-01   5.29720e-01   3.17096e-01  -4.38200e-01   7.36550e-02  -2.42218e-01 
  9.22913e-01   5.40428e-01   3.02195e-01  -4.23595e-01   6.57165e-02  -2.17252e-01 
  9.58846e-01   5.51016e-01   2.87235e-01  -4.09189e-01   5.83380e-02  -1.93840e-01 
  9.96178e-01   5.61457e-01   2.72226e-01  -3.94999e-01   5.15167e-02  -1.72005e-01 
  1.03496e+00   5.71722e-01   2.57179e-01  -3.81038e-01   4.52456e-02  -1.51760e-01 
  1.07526e+00   5.81780e-01   2.42104e-01  -3.67321e-01   3.95140e-02  -1.33103e-01 
  1.11712e+00   5.91597e-01   2.27011e-01  -3.53860e-01   3.43070e-02  -1.16020e-01 
  1.16062e+00   6.01141e-01   2.11909e-01  -3.40664e-01   2.96064e-02  -1.00481e-01 
  1.20581e+00   6.10373e-01   1.96810e-01  -3.27743e-01   2.53905e-02  -8.64457e-02 
  1.25275e+00   6.19256e-01   1.81724e-01  -3.15103e-01   2.16351e-02  -7.38588e-02 
  1.30153e+00   6.27750e-01   1.66659e-01  -3.02750e-01   1.83130e-02  -6.26559e-02 
  1.35220e+00   6.35812e-01   1.51626e-01  -2.90685e-01   1.53956e-02  -5.27622e-02 
