#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  7.14099e-02   6.81672e-02   9.10765e-01  -1.18452e+00   6.66980e-01  -3.81999e+00 
  7.41902e-02   7.06948e-02   9.07479e-01  -1.17970e+00   6.56439e-01  -3.76249e+00 
  7.70788e-02   7.33112e-02   9.04078e-01  -1.17471e+00   6.45656e-01  -3.70363e+00 
  8.00798e-02   7.60191e-02   9.00561e-01  -1.16956e+00   6.34632e-01  -3.64340e+00 
  8.31976e-02   7.88212e-02   8.96923e-01  -1.16425e+00   6.23369e-01  -3.58180e+00 
  8.64369e-02   8.17205e-02   8.93160e-01  -1.15875e+00   6.11869e-01  -3.51885e+00 
  8.98022e-02   8.47197e-02   8.89270e-01  -1.15308e+00   6.00135e-01  -3.45456e+00 
  9.32986e-02   8.78219e-02   8.85249e-01  -1.14723e+00   5.88172e-01  -3.38895e+00 
  9.69311e-02   9.10300e-02   8.81092e-01  -1.14119e+00   5.75983e-01  -3.32203e+00 
  1.00705e-01   9.43471e-02   8.76797e-01  -1.13496e+00   5.63575e-01  -3.25383e+00 
  1.04626e-01   9.77762e-02   8.72360e-01  -1.12854e+00   5.50954e-01  -3.18438e+00 
  1.08700e-01   1.01320e-01   8.67776e-01  -1.12192e+00   5.38126e-01  -3.11372e+00 
  1.12932e-01   1.04983e-01   8.63043e-01  -1.11509e+00   5.25101e-01  -3.04187e+00 
  1.17329e-01   1.08767e-01   8.58155e-01  -1.10805e+00   5.11888e-01  -2.96889e+00 
  1.21897e-01   1.12676e-01   8.53110e-01  -1.10081e+00   4.98495e-01  -2.89483e+00 
  1.26643e-01   1.16712e-01   8.47903e-01  -1.09334e+00   4.84935e-01  -2.81974e+00 
  1.31573e-01   1.20880e-01   8.42531e-01  -1.08566e+00   4.71220e-01  -2.74368e+00 
  1.36696e-01   1.25181e-01   8.36990e-01  -1.07775e+00   4.57363e-01  -2.66671e+00 
  1.42018e-01   1.29621e-01   8.31276e-01  -1.06962e+00   4.43378e-01  -2.58892e+00 
  1.47548e-01   1.34201e-01   8.25385e-01  -1.06125e+00   4.29282e-01  -2.51038e+00 
  1.53292e-01   1.38925e-01   8.19313e-01  -1.05266e+00   4.15089e-01  -2.43117e+00 
  1.59261e-01   1.43796e-01   8.13057e-01  -1.04382e+00   4.00818e-01  -2.35138e+00 
  1.65461e-01   1.48818e-01   8.06612e-01  -1.03474e+00   3.86488e-01  -2.27112e+00 
  1.71903e-01   1.53993e-01   7.99977e-01  -1.02542e+00   3.72119e-01  -2.19049e+00 
  1.78596e-01   1.59324e-01   7.93146e-01  -1.01586e+00   3.57730e-01  -2.10959e+00 
  1.85550e-01   1.64815e-01   7.86116e-01  -1.00605e+00   3.43345e-01  -2.02854e+00 
  1.92774e-01   1.70468e-01   7.78884e-01  -9.95992e-01   3.28985e-01  -1.94747e+00 
  2.00280e-01   1.76286e-01   7.71448e-01  -9.85682e-01   3.14674e-01  -1.86649e+00 
  2.08078e-01   1.82271e-01   7.63803e-01  -9.75122e-01   3.00436e-01  -1.78575e+00 
  2.16179e-01   1.88427e-01   7.55947e-01  -9.64311e-01   2.86297e-01  -1.70537e+00 
  2.24596e-01   1.94756e-01   7.47877e-01  -9.53248e-01   2.72282e-01  -1.62551e+00 
  2.33340e-01   2.01259e-01   7.39591e-01  -9.41933e-01   2.58417e-01  -1.54629e+00 
  2.42425e-01   2.07940e-01   7.31086e-01  -9.30368e-01   2.44728e-01  -1.46788e+00 
  2.51864e-01   2.14799e-01   7.22361e-01  -9.18554e-01   2.31242e-01  -1.39042e+00 
  2.61670e-01   2.21839e-01   7.13413e-01  -9.06494e-01   2.17985e-01  -1.31405e+00 
  2.71858e-01   2.29060e-01   7.04240e-01  -8.94188e-01   2.04984e-01  -1.23894e+00 
  2.82442e-01   2.36464e-01   6.94842e-01  -8.81642e-01   1.92264e-01  -1.16523e+00 
  2.93439e-01   2.44052e-01   6.85218e-01  -8.68858e-01   1.79851e-01  -1.09307e+00 
  3.04864e-01   2.51824e-01   6.75366e-01  -8.55840e-01   1.67770e-01  -1.02260e+00 
  3.16734e-01   2.59781e-01   6.65286e-01  -8.42595e-01   1.56044e-01  -9.53978e-01 
  3.29065e-01   2.67921e-01   6.54979e-01  -8.29128e-01   1.44695e-01  -8.87329e-01 
  3.41877e-01   2.76245e-01   6.44444e-01  -8.15445e-01   1.33745e-01  -8.22789e-01 
  3.55188e-01   2.84751e-01   6.33683e-01  -8.01555e-01   1.23213e-01  -7.60479e-01 
  3.69017e-01   2.93438e-01   6.22696e-01  -7.87465e-01   1.13116e-01  -7.00514e-01 
  3.83385e-01   3.02304e-01   6.11485e-01  -7.73183e-01   1.03471e-01  -6.42998e-01 
  3.98311e-01   3.11346e-01   6.00052e-01  -7.58721e-01   9.42889e-02  -5.88024e-01 
  4.13819e-01   3.20561e-01   5.88400e-01  -7.44088e-01   8.55818e-02  -5.35671e-01 
  4.29931e-01   3.29945e-01   5.76531e-01  -7.29295e-01   7.73575e-02  -4.86005e-01 
  4.46670e-01   3.39494e-01   5.64449e-01  -7.14356e-01   6.96213e-02  -4.39077e-01 
  4.64061e-01   3.49203e-01   5.52157e-01  -6.99282e-01   6.23758e-02  -3.94924e-01 
  4.82129e-01   3.59066e-01   5.39661e-01  -6.84088e-01   5.56206e-02  -3.53564e-01 
  5.00900e-01   3.69077e-01   5.26964e-01  -6.68788e-01   4.93523e-02  -3.15000e-01 
  5.20402e-01   3.79227e-01   5.14072e-01  -6.53397e-01   4.35648e-02  -2.79216e-01 
  5.40664e-01   3.89510e-01   5.00991e-01  -6.37931e-01   3.82489e-02  -2.46183e-01 
  5.61714e-01   3.99916e-01   4.87726e-01  -6.22407e-01   3.33926e-02  -2.15850e-01 
  5.83584e-01   4.10435e-01   4.74286e-01  -6.06842e-01   2.89815e-02  -1.88152e-01 
  6.06306e-01   4.21056e-01   4.60675e-01  -5.91253e-01   2.49986e-02  -1.63010e-01 
  6.29912e-01   4.31768e-01   4.46904e-01  -5.75659e-01   2.14248e-02  -1.40327e-01 
  6.54437e-01   4.42557e-01   4.32978e-01  -5.60078e-01   1.82388e-02  -1.19994e-01 
  6.79917e-01   4.53409e-01   4.18906e-01  -5.44529e-01   1.54181e-02  -1.01892e-01 
  7.06389e-01   4.64309e-01   4.04698e-01  -5.29032e-01   1.29384e-02  -8.58900e-02 
  7.33892e-01   4.75241e-01   3.90362e-01  -5.13605e-01   1.07748e-02  -7.18488e-02 
  7.62466e-01   4.86188e-01   3.75907e-01  -4.98268e-01   8.90176e-03  -5.96240e-02 
  7.92152e-01   4.97130e-01   3.61343e-01  -4.83040e-01   7.29339e-03  -4.90673e-02 
  8.22993e-01   5.08047e-01   3.46680e-01  -4.67941e-01   5.92404e-03  -4.00287e-02 
  8.55036e-01   5.18918e-01   3.31928e-01  -4.52988e-01   4.76853e-03  -3.23589e-02 
  8.88326e-01   5.29720e-01   3.17096e-01  -4.38200e-01   3.80249e-03  -2.59112e-02 
  9.22913e-01   5.40428e-01   3.02195e-01  -4.23595e-01   3.00264e-03  -2.05436e-02 
  9.58846e-01   5.51016e-01   2.87235e-01  -4.09189e-01   2.34705e-03  -1.61207e-02 
  9.96178e-01   5.61457e-01   2.72226e-01  -3.94999e-01   1.81532e-03  -1.25148e-02 
  1.03496e+00   5.71722e-01   2.57179e-01  -3.81038e-01   1.38875e-03  -9.60754e-03 
  1.07526e+00   5.81780e-01   2.42104e-01  -3.67321e-01   1.05040e-03  -7.29056e-03 
  1.11712e+00   5.91597e-01   2.27011e-01  -3.53860e-01   7.85173e-04  -5.46614e-03 
  1.16062e+00   6.01141e-01   2.11909e-01  -3.40664e-01   5.79800e-04  -4.04748e-03 
  1.20581e+00   6.10373e-01   1.96810e-01  -3.27743e-01   4.22773e-04  -2.95859e-03 
  1.25275e+00   6.19256e-01   1.81724e-01  -3.15103e-01   3.04273e-04  -2.13402e-03 
  1.30153e+00   6.27750e-01   1.66659e-01  -3.02750e-01   2.16046e-04  -1.51827e-03 
  1.35220e+00   6.35812e-01   1.51626e-01  -2.90685e-01   1.51266e-04  -1.06503e-03 
  1.40485e+00   6.43397e-01   1.36636e-01  -2.78909e-01   1.04376e-04  -7.36349e-04 
  1.45955e+00   6.50459e-01   1.21698e-01  -2.67418e-01   7.09285e-05  -5.01609e-04 
  1.51637e+00   6.56949e-01   1.06823e-01  -2.56210e-01   4.74240e-05  -3.36574e-04 
  1.57541e+00   6.62816e-01   9.20229e-02  -2.45274e-01   3.11561e-05  -2.22394e-04 
  1.63675e+00   6.68006e-01   7.73090e-02  -2.34602e-01   2.00693e-05  -1.44683e-04 
  1.70047e+00   6.72463e-01   6.26943e-02  -2.24180e-01   1.26303e-05  -9.26635e-05 
  1.76668e+00   6.76130e-01   4.81927e-02  -2.13993e-01   7.71645e-06  -5.84224e-05 
  1.83547e+00   6.78947e-01   3.38196e-02  -2.04020e-01   4.52115e-06  -3.62597e-05 
  1.90693e+00   6.80851e-01   1.95925e-02  -1.94242e-01   2.47574e-06  -2.21526e-05 
  1.98117e+00   6.81779e-01   5.53091e-03  -1.84635e-01   1.18698e-06  -1.33186e-05 
  2.05831e+00   6.81666e-01  -8.34292e-03  -1.75173e-01   3.88156e-07  -7.87253e-06 
  2.13845e+00   6.80445e-01  -2.20036e-02  -1.65828e-01  -9.81685e-08  -4.56286e-06 
  2.22171e+00   6.78049e-01  -3.54219e-02  -1.56572e-01  -3.87754e-07  -2.57601e-06 
  2.30821e+00   6.74411e-01  -4.85649e-02  -1.47374e-01  -5.54695e-07  -1.39381e-06 
  2.39808e+00   6.69464e-01  -6.13944e-02  -1.38205e-01  -6.45534e-07  -6.92982e-07 
  2.49144e+00   6.63143e-01  -7.38675e-02  -1.29034e-01  -6.88984e-07  -2.75954e-07 
  2.58845e+00   6.55385e-01  -8.59354e-02  -1.19833e-01  -7.02473e-07  -2.44227e-08 
  2.68923e+00   6.46132e-01  -9.75433e-02  -1.10576e-01  -6.96448e-07   1.30993e-07 
  2.79393e+00   6.35330e-01  -1.08630e-01  -1.01239e-01  -6.77137e-07   2.30123e-07 
  2.90271e+00   6.22933e-01  -1.19127e-01  -9.18056e-02  -6.48296e-07   2.95326e-07 
  3.01572e+00   6.08904e-01  -1.28961e-01  -8.22618e-02  -6.12278e-07   3.38852e-07 
  3.13314e+00   5.93217e-01  -1.38050e-01  -7.26033e-02  -5.70687e-07   3.67242e-07 
  3.25512e+00   5.75861e-01  -1.46308e-01  -6.28335e-02  -5.24757e-07   3.83916e-07 
  3.38186e+00   5.56840e-01  -1.53643e-01  -5.29665e-02  -4.75573e-07   3.90661e-07 
  3.51353e+00   5.36180e-01  -1.59959e-01  -4.30274e-02  -4.24184e-07   3.88496e-07 
  3.65033e+00   5.13927e-01  -1.65159e-01  -3.30539e-02  -3.71662e-07   3.78148e-07 
  3.79245e+00   4.90154e-01  -1.69144e-01  -2.30969e-02  -3.19109e-07   3.60333e-07 
  3.94011e+00   4.64963e-01  -1.71819e-01  -1.32208e-02  -2.67643e-07   3.35895e-07 
  4.09351e+00   4.38488e-01  -1.73095e-01  -3.50310e-03  -2.18369e-07   3.05876e-07 
  4.25289e+00   4.10897e-01  -1.72890e-01   5.96637e-03  -1.72325e-07   2.71528e-07 
  4.41847e+00   3.82394e-01  -1.71136e-01   1.50877e-02  -1.30438e-07   2.34286e-07 
  4.59050e+00   3.53220e-01  -1.67783e-01   2.37533e-02  -9.34655e-08   1.95705e-07 
  4.76923e+00   3.23656e-01  -1.62800e-01   3.18520e-02  -6.19496e-08   1.57382e-07 
  4.95492e+00   2.94020e-01  -1.56181e-01   3.92735e-02  -3.61784e-08   1.20848e-07 
  5.14784e+00   2.64664e-01  -1.47947e-01   4.59140e-02  -1.61655e-08   8.74684e-08 
  5.34826e+00   2.35974e-01  -1.38147e-01   5.16821e-02  -1.65061e-09   5.83385e-08 
  5.55649e+00   2.08365e-01  -1.26863e-01   5.65054e-02   7.87745e-09   3.42034e-08 
  5.77283e+00   1.82274e-01  -1.14204e-01   6.03365e-02   1.31339e-08   1.54078e-08 
  5.99759e+00   1.58155e-01  -1.00304e-01   6.31589e-02   1.49719e-08   1.88610e-09 
  6.23111e+00   1.36474e-01  -8.53218e-02   6.49918e-02   1.43035e-08  -6.80457e-09 
  6.47371e+00   1.17698e-01  -6.94265e-02   6.58936e-02   1.20169e-08  -1.14105e-08 
  6.72576e+00   1.02295e-01  -5.27929e-02   6.59640e-02   8.89969e-09  -1.28768e-08 
  6.98762e+00   9.07270e-02  -3.55878e-02   6.53448e-02   5.57834e-09  -1.22268e-08 
  7.25968e+00   8.34505e-02  -1.79552e-02   6.42194e-02   2.48044e-09  -1.04462e-08 
  7.54233e+00   8.09224e-02  -4.25310e-10   6.28117e-02  -1.77400e-10  -8.38921e-09 
