#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.32305e+00   1.00000e+00  -3.22572e+00 
  7.50000e-02   7.14145e-02   9.06129e-01  -1.18360e+00   7.79809e-01  -2.65641e+00 
  1.50000e-01   1.36162e-01   8.21990e-01  -1.06299e+00   5.99928e-01  -2.15147e+00 
  2.25000e-01   1.94924e-01   7.46283e-01  -9.58307e-01   4.55412e-01  -1.71350e+00 
  3.00000e-01   2.48288e-01   6.77906e-01  -8.67157e-01   3.41232e-01  -1.34223e+00 
  3.75000e-01   2.96769e-01   6.15921e-01  -7.87539e-01   2.52486e-01  -1.03455e+00 
  4.50000e-01   3.40816e-01   5.59529e-01  -7.17784e-01   1.84593e-01  -7.85107e-01 
  5.25000e-01   3.80821e-01   5.08042e-01  -6.56495e-01   1.33434e-01  -5.87073e-01 
  6.00000e-01   4.17130e-01   4.60873e-01  -6.02490e-01   9.54347e-02  -4.32926e-01 
  6.75000e-01   4.50047e-01   4.17512e-01  -5.54770e-01   6.75869e-02  -3.15132e-01 
  7.50000e-01   4.79841e-01   3.77521e-01  -5.12483e-01   4.74330e-02  -2.26643e-01 
  8.25000e-01   5.06750e-01   3.40522e-01  -4.74903e-01   3.30149e-02  -1.61208e-01 
  9.00000e-01   5.30986e-01   3.06184e-01  -4.41405e-01   2.28091e-02  -1.13513e-01 
  9.75000e-01   5.52737e-01   2.74222e-01  -4.11455e-01   1.56541e-02  -7.92021e-02 
  1.05000e+00   5.72172e-01   2.44389e-01  -3.84589e-01   1.06814e-02  -5.48118e-02 
  1.12500e+00   5.89443e-01   2.16467e-01  -3.60406e-01   7.25196e-03  -3.76582e-02 
  1.20000e+00   6.04686e-01   1.90269e-01  -3.38558e-01   4.90296e-03  -2.57092e-02 
  1.27500e+00   6.18023e-01   1.65633e-01  -3.18743e-01   3.30353e-03  -1.74559e-02 
  1.35000e+00   6.29566e-01   1.42414e-01  -3.00697e-01   2.21997e-03  -1.17975e-02 
  1.42500e+00   6.39417e-01   1.20490e-01  -2.84190e-01   1.48899e-03  -7.94315e-03 
  1.50000e+00   6.47669e-01   9.97519e-02  -2.69022e-01   9.97552e-04  -5.33210e-03 
  1.57500e+00   6.54407e-01   8.01073e-02  -2.55015e-01   6.68018e-04  -3.57143e-03 
  1.65000e+00   6.59710e-01   6.14745e-02  -2.42016e-01   4.47461e-04  -2.38863e-03 
  1.72500e+00   6.63652e-01   4.37831e-02  -2.29890e-01   3.00009e-04  -1.59637e-03 
  1.80000e+00   6.66300e-01   2.69721e-02  -2.18519e-01   2.01471e-04  -1.06683e-03 
  1.87500e+00   6.67718e-01   1.09889e-02  -2.07800e-01   1.35605e-04  -7.13394e-04 
  1.95000e+00   6.67968e-01  -4.21187e-03  -1.97642e-01   9.15355e-05  -4.77656e-04 
  2.02500e+00   6.67105e-01  -1.86694e-02  -1.87967e-01   6.20041e-05  -3.20424e-04 
  2.10000e+00   6.65185e-01  -3.24173e-02  -1.78707e-01   4.21716e-05  -2.15486e-04 
  2.17500e+00   6.62260e-01  -4.54844e-02  -1.69803e-01   2.88156e-05  -1.45362e-04 
  2.25000e+00   6.58379e-01  -5.78953e-02  -1.61203e-01   1.97911e-05  -9.84144e-05 
  2.32500e+00   6.53591e-01  -6.96713e-02  -1.52864e-01   1.36696e-05  -6.69079e-05 
  2.40000e+00   6.47943e-01  -8.08305e-02  -1.44749e-01   9.49884e-06  -4.57013e-05 
  2.47500e+00   6.41482e-01  -9.13885e-02  -1.36826e-01   6.64324e-06  -3.13779e-05 
  2.55000e+00   6.34250e-01  -1.01359e-01  -1.29070e-01   4.67750e-06  -2.16654e-05 
  2.62500e+00   6.26292e-01  -1.10753e-01  -1.21458e-01   3.31640e-06  -1.50504e-05 
  2.70000e+00   6.17651e-01  -1.19580e-01  -1.13974e-01   2.36802e-06  -1.05232e-05 
  2.77500e+00   6.08369e-01  -1.27852e-01  -1.06605e-01   1.70278e-06  -7.40858e-06 
  2.85000e+00   5.98487e-01  -1.35574e-01  -9.93394e-02   1.23286e-06  -5.25361e-06 
  2.92500e+00   5.88046e-01  -1.42755e-01  -9.21709e-02   8.98446e-07  -3.75365e-06 
  3.00000e+00   5.77087e-01  -1.49402e-01  -8.50945e-02   6.58634e-07  -2.70295e-06 
  3.07500e+00   5.65649e-01  -1.55521e-01  -7.81081e-02   4.85296e-07  -1.96201e-06 
  3.15000e+00   5.53772e-01  -1.61120e-01  -7.12114e-02   3.58987e-07  -1.43586e-06 
  3.22500e+00   5.41494e-01  -1.66205e-01  -6.44057e-02   2.66189e-07  -1.05950e-06 
  3.30000e+00   5.28854e-01  -1.70783e-01  -5.76940e-02   1.97446e-07  -7.88251e-07 
  3.37500e+00   5.15889e-01  -1.74862e-01  -5.10804e-02   1.46103e-07  -5.91232e-07 
  3.45000e+00   5.02637e-01  -1.78448e-01  -4.45701e-02   1.07447e-07  -4.46979e-07 
  3.52500e+00   4.89134e-01  -1.81550e-01  -3.81690e-02   7.81159e-08  -3.40490e-07 
  3.60000e+00   4.75416e-01  -1.84176e-01  -3.18838e-02   5.56958e-08  -2.61216e-07 
  3.67500e+00   4.61519e-01  -1.86336e-01  -2.57215e-02   3.84414e-08  -2.01698e-07 
  3.75000e+00   4.47477e-01  -1.88038e-01  -1.96893e-02   2.50813e-08  -1.56623e-07 
  3.82500e+00   4.33325e-01  -1.89293e-01  -1.37949e-02   1.46828e-08  -1.22188e-07 
  3.90000e+00   4.19095e-01  -1.90111e-01  -8.04567e-03   6.55631e-09  -9.56499e-08 
  3.97500e+00   4.04819e-01  -1.90503e-01  -2.44894e-03   1.88125e-10  -7.50180e-08 
  4.05000e+00   3.90529e-01  -1.90482e-01   2.98816e-03  -4.80737e-09  -5.88382e-08 
  4.12500e+00   3.76257e-01  -1.90059e-01   8.25883e-03  -8.72195e-09  -4.60412e-08 
  4.20000e+00   3.62030e-01  -1.89247e-01   1.33567e-02  -1.17782e-08  -3.58349e-08 
  4.27500e+00   3.47879e-01  -1.88060e-01   1.82760e-02  -1.41471e-08  -2.76292e-08 
  4.35000e+00   3.33830e-01  -1.86511e-01   2.30114e-02  -1.59614e-08  -2.09809e-08 
  4.42500e+00   3.19911e-01  -1.84613e-01   2.75582e-02  -1.73247e-08  -1.55553e-08 
  4.50000e+00   3.06147e-01  -1.82382e-01   3.19123e-02  -1.83188e-08  -1.10975e-08 
  4.57500e+00   2.92562e-01  -1.79831e-01   3.60706e-02  -1.90086e-08  -7.41232e-09 
  4.65000e+00   2.79180e-01  -1.76976e-01   4.00304e-02  -1.94462e-08  -4.34922e-09 
  4.72500e+00   2.66023e-01  -1.73832e-01   4.37900e-02  -1.96736e-08  -1.79116e-09 
  4.80000e+00   2.53112e-01  -1.70413e-01   4.73481e-02  -1.97252e-08   3.53373e-10 
  4.87500e+00   2.40467e-01  -1.66734e-01   5.07045e-02  -1.96291e-08   2.15651e-09 
  4.95000e+00   2.28108e-01  -1.62812e-01   5.38595e-02  -1.94088e-08   3.67548e-09 
  5.02500e+00   2.16051e-01  -1.58661e-01   5.68144e-02  -1.90838e-08   4.95602e-09 
  5.10000e+00   2.04314e-01  -1.54295e-01   5.95710e-02  -1.86704e-08   6.03499e-09 
  5.17500e+00   1.92912e-01  -1.49730e-01   6.21318e-02  -1.81828e-08   6.94226e-09 
  5.25000e+00   1.81859e-01  -1.44980e-01   6.45000e-02  -1.76328e-08   7.70226e-09 
  5.32500e+00   1.71169e-01  -1.40059e-01   6.66794e-02  -1.70306e-08   8.33515e-09 
  5.40000e+00   1.60854e-01  -1.34983e-01   6.86745e-02  -1.63853e-08   8.85764e-09 
  5.47500e+00   1.50925e-01  -1.29763e-01   7.04903e-02  -1.57044e-08   9.28375e-09 
  5.55000e+00   1.41393e-01  -1.24413e-01   7.21321e-02  -1.49948e-08   9.62530e-09 
  5.62500e+00   1.32266e-01  -1.18947e-01   7.36061e-02  -1.42625e-08   9.89238e-09 
  5.70000e+00   1.23553e-01  -1.13377e-01   7.49185e-02  -1.35126e-08   1.00936e-08 
  5.77500e+00   1.15262e-01  -1.07713e-01   7.60762e-02  -1.27499e-08   1.02366e-08 
  5.85000e+00   1.07398e-01  -1.01969e-01   7.70863e-02  -1.19784e-08   1.03278e-08 
  5.92500e+00   9.99685e-02  -9.61538e-02   7.79562e-02  -1.12018e-08   1.03731e-08 
  6.00000e+00   9.29769e-02  -9.02787e-02   7.86936e-02  -1.04235e-08   1.03776e-08 
  6.07500e+00   8.64279e-02  -8.43529e-02   7.93064e-02  -9.64611e-09   1.03459e-08 
  6.15000e+00   8.03250e-02  -7.83856e-02   7.98028e-02  -8.87236e-09   1.02823e-08 
  6.22500e+00   7.46709e-02  -7.23852e-02   8.01910e-02  -8.10446e-09   1.01906e-08 
  6.30000e+00   6.94679e-02  -6.63595e-02   8.04793e-02  -7.34439e-09   1.00743e-08 
  6.37500e+00   6.47174e-02  -6.03156e-02   8.06763e-02  -6.59385e-09   9.93669e-09 
  6.45000e+00   6.04208e-02  -5.42601e-02   8.07904e-02  -5.85434e-09   9.78085e-09 
  6.52500e+00   5.65786e-02  -4.81989e-02   8.08301e-02  -5.12711e-09   9.60965e-09 
  6.60000e+00   5.31910e-02  -4.21372e-02   8.08042e-02  -4.41321e-09   9.42584e-09 
  6.67500e+00   5.02579e-02  -3.60797e-02   8.07209e-02  -3.71348e-09   9.23201e-09 
  6.75000e+00   4.77788e-02  -3.00303e-02   8.05890e-02  -3.02859e-09   9.03065e-09 
  6.82500e+00   4.57531e-02  -2.39924e-02   8.04167e-02  -2.35901e-09   8.82416e-09 
  6.90000e+00   4.41796e-02  -1.79686e-02   8.02125e-02  -1.70504e-09   8.61485e-09 
  6.97500e+00   4.30574e-02  -1.19611e-02   7.99848e-02  -1.06680e-09   8.40494e-09 
  7.05000e+00   4.23850e-02  -5.97125e-03   7.97416e-02  -4.44259e-10   8.19660e-09 
  7.12500e+00   4.21612e-02  -4.23316e-10   7.94912e-02   1.62781e-10   7.99191e-09 
