#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.32305e+00   1.00000e+00  -1.84463e+00 
  7.50000e-02   7.14145e-02   9.06129e-01  -1.18360e+00   8.69817e-01  -1.63050e+00 
  1.50000e-01   1.36162e-01   8.21990e-01  -1.06299e+00   7.54909e-01  -1.43703e+00 
  2.25000e-01   1.94924e-01   7.46283e-01  -9.58307e-01   6.53783e-01  -1.26274e+00 
  3.00000e-01   2.48288e-01   6.77906e-01  -8.67157e-01   5.65053e-01  -1.10627e+00 
  3.75000e-01   2.96769e-01   6.15921e-01  -7.87539e-01   4.87429e-01  -9.66344e-01 
  4.50000e-01   3.40816e-01   5.59529e-01  -7.17784e-01   4.19719e-01  -8.41715e-01 
  5.25000e-01   3.80821e-01   5.08042e-01  -6.56495e-01   3.60820e-01  -7.31173e-01 
  6.00000e-01   4.17130e-01   4.60873e-01  -6.02490e-01   3.09720e-01  -6.33533e-01 
  6.75000e-01   4.50047e-01   4.17512e-01  -5.54770e-01   2.65496e-01  -5.47640e-01 
  7.50000e-01   4.79841e-01   3.77521e-01  -5.12483e-01   2.27308e-01  -4.72378e-01 
  8.25000e-01   5.06750e-01   3.40522e-01  -4.74903e-01   1.94400e-01  -4.06677e-01 
  9.00000e-01   5.30986e-01   3.06184e-01  -4.41405e-01   1.66093e-01  -3.49524e-01 
  9.75000e-01   5.52737e-01   2.74222e-01  -4.11455e-01   1.41782e-01  -2.99970e-01 
  1.05000e+00   5.72172e-01   2.44389e-01  -3.84589e-01   1.20930e-01  -2.57134e-01 
  1.12500e+00   5.89443e-01   2.16467e-01  -3.60406e-01   1.03064e-01  -2.20207e-01 
  1.20000e+00   6.04686e-01   1.90269e-01  -3.38558e-01   8.77695e-02  -1.88451e-01 
  1.27500e+00   6.18023e-01   1.65633e-01  -3.18743e-01   7.46837e-02  -1.61203e-01 
  1.35000e+00   6.29566e-01   1.42414e-01  -3.00697e-01   6.34913e-02  -1.37866e-01 
  1.42500e+00   6.39417e-01   1.20490e-01  -2.84190e-01   5.39194e-02  -1.17910e-01 
  1.50000e+00   6.47669e-01   9.97519e-02  -2.69022e-01   4.57320e-02  -1.00869e-01 
  1.57500e+00   6.54407e-01   8.01073e-02  -2.55015e-01   3.87265e-02  -8.63311e-02 
  1.65000e+00   6.59710e-01   6.14745e-02  -2.42016e-01   3.27288e-02  -7.39384e-02 
  1.72500e+00   6.63652e-01   4.37831e-02  -2.29890e-01   2.75899e-02  -6.33791e-02 
  1.80000e+00   6.66300e-01   2.69721e-02  -2.18519e-01   2.31828e-02  -5.43837e-02 
  1.87500e+00   6.67718e-01   1.09889e-02  -2.07800e-01   1.93991e-02  -4.67199e-02 
  1.95000e+00   6.67968e-01  -4.21187e-03  -1.97642e-01   1.61466e-02  -4.01883e-02 
  2.02500e+00   6.67105e-01  -1.86694e-02  -1.87967e-01   1.33469e-02  -3.46180e-02 
  2.10000e+00   6.65185e-01  -3.24173e-02  -1.78707e-01   1.09335e-02  -2.98634e-02 
  2.17500e+00   6.62260e-01  -4.54844e-02  -1.69803e-01   8.85008e-03  -2.58003e-02 
  2.25000e+00   6.58379e-01  -5.78953e-02  -1.61203e-01   7.04881e-03  -2.23233e-02 
  2.32500e+00   6.53591e-01  -6.96713e-02  -1.52864e-01   5.48918e-03  -1.93428e-02 
  2.40000e+00   6.47943e-01  -8.08305e-02  -1.44749e-01   4.13688e-03  -1.67832e-02 
  2.47500e+00   6.41482e-01  -9.13885e-02  -1.36826e-01   2.96280e-03  -1.45801e-02 
  2.55000e+00   6.34250e-01  -1.01359e-01  -1.29070e-01   1.94230e-03  -1.26796e-02 
  2.62500e+00   6.26292e-01  -1.10753e-01  -1.21458e-01   1.05445e-03  -1.10358e-02 
  2.70000e+00   6.17651e-01  -1.19580e-01  -1.13974e-01   2.81478e-04  -9.61014e-03 
  2.77500e+00   6.08369e-01  -1.27852e-01  -1.06605e-01  -3.91707e-04  -8.36995e-03 
  2.85000e+00   5.98487e-01  -1.35574e-01  -9.93394e-02  -9.77962e-04  -7.28779e-03 
  2.92500e+00   5.88046e-01  -1.42755e-01  -9.21709e-02  -1.48824e-03  -6.34046e-03 
  3.00000e+00   5.77087e-01  -1.49402e-01  -8.50945e-02  -1.93191e-03  -5.50839e-03 
  3.07500e+00   5.65649e-01  -1.55521e-01  -7.81081e-02  -2.31697e-03  -4.77506e-03 
  3.15000e+00   5.53772e-01  -1.61120e-01  -7.12114e-02  -2.65029e-03  -4.12652e-03 
  3.22500e+00   5.41494e-01  -1.66205e-01  -6.44057e-02  -2.93777e-03  -3.55098e-03 
  3.30000e+00   5.28854e-01  -1.70783e-01  -5.76940e-02  -3.18451e-03  -3.03847e-03 
  3.37500e+00   5.15889e-01  -1.74862e-01  -5.10804e-02  -3.39490e-03  -2.58055e-03 
  3.45000e+00   5.02637e-01  -1.78448e-01  -4.45701e-02  -3.57278e-03  -2.17007e-03 
  3.52500e+00   4.89134e-01  -1.81550e-01  -3.81690e-02  -3.72145e-03  -1.80095e-03 
  3.60000e+00   4.75416e-01  -1.84176e-01  -3.18838e-02  -3.84382e-03  -1.46804e-03 
  3.67500e+00   4.61519e-01  -1.86336e-01  -2.57215e-02  -3.94245e-03  -1.16696e-03 
  3.75000e+00   4.47477e-01  -1.88038e-01  -1.96893e-02  -4.01957e-03  -8.93956e-04 
  3.82500e+00   4.33325e-01  -1.89293e-01  -1.37949e-02  -4.07716e-03  -6.45841e-04 
  3.90000e+00   4.19095e-01  -1.90111e-01  -8.04567e-03  -4.11700e-03  -4.19878e-04 
  3.97500e+00   4.04819e-01  -1.90503e-01  -2.44894e-03  -4.14064e-03  -2.13723e-04 
