#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  4.50000e+00   8.86214e-01   8.23657e-03  -1.08317e-02   8.14969e-02  -8.36734e-02 
  4.57500e+00   8.86802e-01   7.45095e-03  -1.01260e-02   7.53241e-02  -8.09488e-02 
  4.65000e+00   8.87333e-01   6.71650e-03  -9.46699e-03   6.93524e-02  -7.83097e-02 
  4.72500e+00   8.87811e-01   6.02982e-03  -8.85142e-03   6.35755e-02  -7.57540e-02 
  4.80000e+00   8.88238e-01   5.38777e-03  -8.27638e-03   5.79873e-02  -7.32792e-02 
  4.87500e+00   8.88620e-01   4.78742e-03  -7.73912e-03   5.25817e-02  -7.08832e-02 
  4.95000e+00   8.88958e-01   4.22602e-03  -7.23711e-03   4.73529e-02  -6.85638e-02 
  5.02500e+00   8.89255e-01   3.70103e-03  -6.76798e-03   4.22953e-02  -6.63187e-02 
  5.10000e+00   8.89514e-01   3.21006e-03  -6.32953e-03   3.74033e-02  -6.41459e-02 
  5.17500e+00   8.89737e-01   2.75089e-03  -5.91970e-03   3.26716e-02  -6.20431e-02 
  5.25000e+00   8.89927e-01   2.32144e-03  -5.53660e-03   2.80951e-02  -6.00084e-02 
  5.32500e+00   8.90086e-01   1.91977e-03  -5.17844e-03   2.36687e-02  -5.80397e-02 
  5.40000e+00   8.90216e-01   1.54409e-03  -4.84357e-03   1.93876e-02  -5.61349e-02 
  5.47500e+00   8.90318e-01   1.19269e-03  -4.53045e-03   1.52469e-02  -5.42923e-02 
  5.55000e+00   8.90395e-01   8.64013e-04  -4.23765e-03   1.12422e-02  -5.25097e-02 
  5.62500e+00   8.90448e-01   5.56572e-04  -3.96382e-03   7.36901e-03  -5.07854e-02 
  5.70000e+00   8.90479e-01   2.68996e-04  -3.70772e-03   3.62299e-03  -4.91176e-02 
  5.77500e+00   8.90489e-01   3.82122e-10  -3.46818e-03   8.49116e-11  -4.75045e-02 
