#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  4.42500e+00   3.19911e-01  -1.84613e-01   2.75582e-02  -2.49412e-08   3.96166e-08 
  4.50000e+00   3.06147e-01  -1.82382e-01   3.19123e-02  -2.19548e-08   3.98860e-08 
  4.57500e+00   2.92562e-01  -1.79831e-01   3.60706e-02  -1.89765e-08   3.94263e-08 
  4.65000e+00   2.79180e-01  -1.76976e-01   4.00304e-02  -1.60557e-08   3.83712e-08 
  4.72500e+00   2.66023e-01  -1.73832e-01   4.37900e-02  -1.32328e-08   3.68368e-08 
  4.80000e+00   2.53112e-01  -1.70413e-01   4.73481e-02  -1.05397e-08   3.49244e-08 
  4.87500e+00   2.40467e-01  -1.66734e-01   5.07045e-02  -8.00136e-09   3.27226e-08 
  4.95000e+00   2.28108e-01  -1.62812e-01   5.38595e-02  -5.63658e-09   3.03088e-08 
  5.02500e+00   2.16051e-01  -1.58661e-01   5.68144e-02  -3.45863e-09   2.77509e-08 
  5.10000e+00   2.04314e-01  -1.54295e-01   5.95710e-02  -1.47606e-09   2.51079e-08 
  5.17500e+00   1.92912e-01  -1.49730e-01   6.21318e-02   3.06707e-10   2.24308e-08 
  5.25000e+00   1.81859e-01  -1.44980e-01   6.45000e-02   1.88881e-09   1.97635e-08 
  5.32500e+00   1.71169e-01  -1.40059e-01   6.66794e-02   3.27241e-09   1.71433e-08 
  5.40000e+00   1.60854e-01  -1.34983e-01   6.86745e-02   4.46227e-09   1.46017e-08 
  5.47500e+00   1.50925e-01  -1.29763e-01   7.04903e-02   5.46527e-09   1.21642e-08 
  5.55000e+00   1.41393e-01  -1.24413e-01   7.21321e-02   6.29003e-09   9.85162e-09 
  5.62500e+00   1.32266e-01  -1.18947e-01   7.36061e-02   6.94654e-09   7.68005e-09 
  5.70000e+00   1.23553e-01  -1.13377e-01   7.49185e-02   7.44586e-09   5.66138e-09 
  5.77500e+00   1.15262e-01  -1.07713e-01   7.60762e-02   7.79978e-09   3.80372e-09 
  5.85000e+00   1.07398e-01  -1.01969e-01   7.70863e-02   8.02057e-09   2.11183e-09 
  5.92500e+00   9.99685e-02  -9.61538e-02   7.79562e-02   8.12074e-09   5.87425e-10 
  6.00000e+00   9.29769e-02  -9.02787e-02   7.86936e-02   8.11285e-09  -7.70369e-10 
  6.07500e+00   8.64279e-02  -8.43529e-02   7.93064e-02   8.00927e-09  -1.96473e-09 
  6.15000e+00   8.03250e-02  -7.83856e-02   7.98028e-02   7.82210e-09  -3.00078e-09 
  6.22500e+00   7.46709e-02  -7.23852e-02   8.01910e-02   7.56295e-09  -3.88528e-09 
  6.30000e+00   6.94679e-02  -6.63595e-02   8.04793e-02   7.24289e-09  -4.62634e-09 
  6.37500e+00   6.47174e-02  -6.03156e-02   8.06763e-02   6.87235e-09  -5.23312e-09 
  6.45000e+00   6.04208e-02  -5.42601e-02   8.07904e-02   6.46103e-09  -5.71561e-09 
  6.52500e+00   5.65786e-02  -4.81989e-02   8.08301e-02   6.01785e-09  -6.08438e-09 
  6.60000e+00   5.31910e-02  -4.21372e-02   8.08042e-02   5.55094e-09  -6.35040e-09 
  6.67500e+00   5.02579e-02  -3.60797e-02   8.07209e-02   5.06758e-09  -6.52482e-09 
  6.75000e+00   4.77788e-02  -3.00303e-02   8.05890e-02   4.57423e-09  -6.61883e-09 
  6.82500e+00   4.57531e-02  -2.39924e-02   8.04167e-02   4.07649e-09  -6.64351e-09 
  6.90000e+00   4.41796e-02  -1.79686e-02   8.02125e-02   3.57916e-09  -6.60975e-09 
  6.97500e+00   4.30574e-02  -1.19611e-02   7.99848e-02   3.08623e-09  -6.52808e-09 
  7.05000e+00   4.23850e-02  -5.97125e-03   7.97416e-02   2.60090e-09  -6.40865e-09 
  7.12500e+00   4.21612e-02  -1.22910e-10   7.94912e-02   2.12563e-09  -6.26118e-09 
