#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.28192e+00   1.00000e+00  -8.70385e-01 
  7.50000e-02   7.15303e-02   9.09222e-01  -1.14214e+00   9.28390e-01  -1.02972e+00 
  1.50000e-01   1.36628e-01   8.28223e-01  -1.02063e+00   8.46982e-01  -1.13162e+00 
  2.25000e-01   1.95977e-01   7.55741e-01  -9.14589e-01   7.60029e-01  -1.17839e+00 
  3.00000e-01   2.50175e-01   6.90706e-01  -8.21701e-01   6.71443e-01  -1.17647e+00 
  3.75000e-01   2.99746e-01   6.32205e-01  -7.40050e-01   5.84553e-01  -1.13480e+00 
  4.50000e-01   3.45149e-01   5.79458e-01  -6.68037e-01   5.01969e-01  -1.06330e+00 
  5.25000e-01   3.86791e-01   5.31793e-01  -6.04325e-01   4.25558e-01  -9.71762e-01 
  6.00000e-01   4.25031e-01   4.88630e-01  -5.47790e-01   3.56485e-01  -8.68970e-01 
  6.75000e-01   4.60186e-01   4.49469e-01  -4.97482e-01   2.95309e-01  -7.62249e-01 
  7.50000e-01   4.92540e-01   4.13872e-01  -4.52596e-01   2.42102e-01  -6.57278e-01 
  8.25000e-01   5.22346e-01   3.81461e-01  -4.12446e-01   1.96571e-01  -5.58122e-01 
  9.00000e-01   5.49830e-01   3.51902e-01  -3.76446e-01   1.58172e-01  -4.67405e-01 
  9.75000e-01   5.75195e-01   3.24903e-01  -3.44093e-01   1.26213e-01  -3.86553e-01 
  1.05000e+00   5.98623e-01   3.00207e-01  -3.14956e-01   9.99294e-02  -3.16062e-01 
  1.12500e+00   6.20278e-01   2.77588e-01  -2.88660e-01   7.85484e-02  -2.55752e-01 
  1.20000e+00   6.40309e-01   2.56845e-01  -2.64882e-01   6.13276e-02  -2.04994e-01 
  1.27500e+00   6.58848e-01   2.37800e-01  -2.43341e-01   4.75830e-02  -1.62885e-01 
  1.35000e+00   6.76017e-01   2.20294e-01  -2.23792e-01   3.67043e-02  -1.28396e-01 
  1.42500e+00   6.91927e-01   2.04187e-01  -2.06022e-01   2.81596e-02  -1.00469e-01 
  1.50000e+00   7.06677e-01   1.89351e-01  -1.89843e-01   2.14954e-02  -7.80868e-02 
  1.57500e+00   7.20358e-01   1.75675e-01  -1.75091e-01   1.63314e-02  -6.03136e-02 
  1.65000e+00   7.33055e-01   1.63056e-01  -1.61620e-01   1.23540e-02  -4.63186e-02 
  1.72500e+00   7.44841e-01   1.51403e-01  -1.49303e-01   9.30726e-03  -3.53824e-02 
  1.80000e+00   7.55787e-01   1.40634e-01  -1.38027e-01   6.98543e-03  -2.68959e-02 
  1.87500e+00   7.65956e-01   1.30675e-01  -1.27690e-01   5.22438e-03  -2.03522e-02 
  1.95000e+00   7.75407e-01   1.21459e-01  -1.18205e-01   3.89448e-03  -1.53359e-02 
  2.02500e+00   7.84192e-01   1.12925e-01  -1.09491e-01   2.89427e-03  -1.15110e-02 
  2.10000e+00   7.92361e-01   1.05018e-01  -1.01478e-01   2.14482e-03  -8.60883e-03 
  2.17500e+00   7.99960e-01   9.76879e-02  -9.41014e-02   1.58523e-03  -6.41683e-03 
  2.25000e+00   8.07028e-01   9.08886e-02  -8.73053e-02   1.16874e-03  -4.76809e-03 
  2.32500e+00   8.13605e-01   8.45789e-02  -8.10384e-02   8.59701e-04  -3.53276e-03 
  2.40000e+00   8.19726e-01   7.87207e-02  -7.52548e-02   6.31023e-04  -2.61046e-03 
  2.47500e+00   8.25424e-01   7.32796e-02  -6.99130e-02   4.62248e-04  -1.92414e-03 
  2.55000e+00   8.30728e-01   6.82237e-02  -6.49758e-02   3.37984e-04  -1.41498e-03 
  2.62500e+00   8.35666e-01   6.35240e-02  -6.04094e-02   2.46697e-04  -1.03831e-03 
  2.70000e+00   8.40264e-01   5.91538e-02  -5.61832e-02   1.79776e-04  -7.60390e-04 
  2.77500e+00   8.44547e-01   5.50887e-02  -5.22695e-02   1.30810e-04  -5.55820e-04 
  2.85000e+00   8.48535e-01   5.13062e-02  -4.86432e-02   9.50482e-05  -4.05583e-04 
  2.92500e+00   8.52249e-01   4.77856e-02  -4.52812e-02   6.89727e-05  -2.95477e-04 
  3.00000e+00   8.55709e-01   4.45079e-02  -4.21629e-02   4.99897e-05  -2.14939e-04 
  3.07500e+00   8.58931e-01   4.14555e-02  -3.92690e-02   3.61901e-05  -1.56136e-04 
  3.15000e+00   8.61932e-01   3.86124e-02  -3.65824e-02   2.61721e-05  -1.13272e-04 
  3.22500e+00   8.64728e-01   3.59634e-02  -3.40870e-02   1.89085e-05  -8.20764e-05 
  3.30000e+00   8.67331e-01   3.34949e-02  -3.17683e-02   1.36482e-05  -5.94051e-05 
  3.37500e+00   8.69756e-01   3.11941e-02  -2.96131e-02   9.84285e-06  -4.29511e-05 
  3.45000e+00   8.72014e-01   2.90492e-02  -2.76091e-02   7.09276e-06  -3.10242e-05 
  3.52500e+00   8.74117e-01   2.70492e-02  -2.57450e-02   5.10720e-06  -2.23889e-05 
  3.60000e+00   8.76075e-01   2.51842e-02  -2.40107e-02   3.67489e-06  -1.61434e-05 
  3.67500e+00   8.77898e-01   2.34446e-02  -2.23965e-02   2.64251e-06  -1.16310e-05 
  3.75000e+00   8.79595e-01   2.18219e-02  -2.08937e-02   1.89896e-06  -8.37378e-06 
  3.82500e+00   8.81174e-01   2.03080e-02  -1.94943e-02   1.36382e-06  -6.02461e-06 
  3.90000e+00   8.82643e-01   1.88954e-02  -1.81909e-02   9.78922e-07  -4.33172e-06 
  3.97500e+00   8.84011e-01   1.75771e-02  -1.69766e-02   7.02257e-07  -3.11268e-06 
  4.05000e+00   8.85282e-01   1.63468e-02  -1.58451e-02   5.03504e-07  -2.23548e-06 
  4.12500e+00   8.86465e-01   1.51984e-02  -1.47905e-02   3.60797e-07  -1.60467e-06 
  4.20000e+00   8.87564e-01   1.41264e-02  -1.38074e-02   2.58383e-07  -1.15131e-06 
  4.27500e+00   8.88585e-01   1.31257e-02  -1.28907e-02   1.84919e-07  -8.25673e-07 
  4.35000e+00   8.89534e-01   1.21913e-02  -1.20360e-02   1.32244e-07  -5.91895e-07 
  4.42500e+00   8.90416e-01   1.13188e-02  -1.12388e-02   9.44902e-08  -4.24147e-07 
  4.50000e+00   8.91234e-01   1.05041e-02  -1.04952e-02   6.74406e-08  -3.03831e-07 
  4.57500e+00   8.91993e-01   9.74330e-03  -9.80148e-03   4.80671e-08  -2.17573e-07 
  4.65000e+00   8.92696e-01   9.03274e-03  -9.15420e-03   3.41958e-08  -1.55756e-07 
  4.72500e+00   8.93349e-01   8.36908e-03  -8.55019e-03   2.42670e-08  -1.11471e-07 
  4.80000e+00   8.93953e-01   7.74920e-03  -7.98649e-03   1.71621e-08  -7.97560e-08 
  4.87500e+00   8.94512e-01   7.17017e-03  -7.46036e-03   1.20792e-08  -5.70502e-08 
  4.95000e+00   8.95029e-01   6.62927e-03  -6.96924e-03   8.44377e-09  -4.07993e-08 
  5.02500e+00   8.95507e-01   6.12397e-03  -6.51076e-03   5.84418e-09  -2.91712e-08 
  5.10000e+00   8.95949e-01   5.65190e-03  -6.08272e-03   3.98567e-09  -2.08530e-08 
  5.17500e+00   8.96356e-01   5.21085e-03  -5.68305e-03   2.65722e-09  -1.49040e-08 
  5.25000e+00   8.96731e-01   4.79878e-03  -5.30985e-03   1.70784e-09  -1.06503e-08 
  5.32500e+00   8.97076e-01   4.41376e-03  -4.96134e-03   1.02948e-09  -7.60933e-09 
  5.40000e+00   8.97394e-01   4.05400e-03  -4.63587e-03   5.44843e-10  -5.43580e-09 
  5.47500e+00   8.97685e-01   3.71784e-03  -4.33189e-03   1.98663e-10  -3.88252e-09 
  5.55000e+00   8.97952e-01   3.40372e-03  -4.04796e-03  -4.85788e-11  -2.77268e-09 
  5.62500e+00   8.98196e-01   3.11018e-03  -3.78275e-03  -2.25133e-10  -1.97981e-09 
  5.70000e+00   8.98419e-01   2.83587e-03  -3.53501e-03  -3.51191e-10  -1.41345e-09 
  5.77500e+00   8.98622e-01   2.57952e-03  -3.30357e-03  -4.41182e-10  -1.00896e-09 
  5.85000e+00   8.98806e-01   2.33995e-03  -3.08736e-03  -5.05415e-10  -7.20107e-10 
  5.92500e+00   8.98973e-01   2.11606e-03  -2.88537e-03  -5.51256e-10  -5.13860e-10 
  6.00000e+00   8.99124e-01   1.90681e-03  -2.69664e-03  -5.83964e-10  -3.66615e-10 
  6.07500e+00   8.99260e-01   1.71125e-03  -2.52030e-03  -6.07297e-10  -2.61507e-10 
  6.15000e+00   8.99381e-01   1.52848e-03  -2.35553e-03  -6.23939e-10  -1.86488e-10 
  6.22500e+00   8.99489e-01   1.35765e-03  -2.20157e-03  -6.35806e-10  -1.32953e-10 
  6.30000e+00   8.99585e-01   1.19799e-03  -2.05771e-03  -6.44264e-10  -9.47556e-11 
  6.37500e+00   8.99669e-01   1.04876e-03  -1.92327e-03  -6.50292e-10  -6.75072e-11 
  6.45000e+00   8.99743e-01   9.09282e-04  -1.79763e-03  -6.54585e-10  -4.80741e-11 
  6.52500e+00   8.99806e-01   7.78912e-04  -1.68022e-03  -6.57642e-10  -3.42185e-11 
  6.60000e+00   8.99860e-01   6.57057e-04  -1.57049e-03  -6.59817e-10  -2.43434e-11 
  6.67500e+00   8.99905e-01   5.43159e-04  -1.46795e-03  -6.61364e-10  -1.73084e-11 
  6.75000e+00   8.99941e-01   4.36697e-04  -1.37210e-03  -6.62464e-10  -1.22995e-11 
  6.82500e+00   8.99970e-01   3.37187e-04  -1.28252e-03  -6.63245e-10  -8.73605e-12 
