#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  7.41902e-02   7.07061e-02   9.07784e-01  -1.17556e+00   3.14826e+00   2.90567e+01 
  7.70788e-02   7.33234e-02   9.04396e-01  -1.17057e+00   3.23220e+00   2.90662e+01 
  8.00798e-02   7.60323e-02   9.00891e-01  -1.16542e+00   3.31945e+00   2.90762e+01 
  8.31976e-02   7.88354e-02   8.97265e-01  -1.16010e+00   3.41012e+00   2.90869e+01 
  8.64369e-02   8.17358e-02   8.93516e-01  -1.15461e+00   3.50436e+00   2.90981e+01 
  8.98022e-02   8.47363e-02   8.89640e-01  -1.14893e+00   3.60230e+00   2.91100e+01 
  9.32986e-02   8.78398e-02   8.85633e-01  -1.14308e+00   3.70410e+00   2.91226e+01 
  9.69311e-02   9.10494e-02   8.81492e-01  -1.13704e+00   3.80992e+00   2.91360e+01 
  1.00705e-01   9.43680e-02   8.77213e-01  -1.13080e+00   3.91990e+00   2.91501e+01 
  1.04626e-01   9.77988e-02   8.72792e-01  -1.12437e+00   4.03422e+00   2.91651e+01 
  1.08700e-01   1.01345e-01   8.68225e-01  -1.11775e+00   4.15306e+00   2.91810e+01 
  1.12932e-01   1.05009e-01   8.63509e-01  -1.11091e+00   4.27660e+00   2.91978e+01 
  1.17329e-01   1.08795e-01   8.58640e-01  -1.10387e+00   4.40502e+00   2.92156e+01 
  1.21897e-01   1.12706e-01   8.53614e-01  -1.09662e+00   4.53852e+00   2.92344e+01 
  1.26643e-01   1.16745e-01   8.48427e-01  -1.08915e+00   4.67731e+00   2.92543e+01 
  1.31573e-01   1.20915e-01   8.43076e-01  -1.08146e+00   4.82161e+00   2.92755e+01 
  1.36696e-01   1.25220e-01   8.37556e-01  -1.07355e+00   4.97164e+00   2.92979e+01 
  1.42018e-01   1.29662e-01   8.31864e-01  -1.06540e+00   5.12763e+00   2.93216e+01 
  1.47548e-01   1.34246e-01   8.25996e-01  -1.05703e+00   5.28983e+00   2.93467e+01 
  1.53292e-01   1.38974e-01   8.19949e-01  -1.04842e+00   5.45849e+00   2.93733e+01 
  1.59261e-01   1.43849e-01   8.13718e-01  -1.03958e+00   5.63388e+00   2.94014e+01 
  1.65461e-01   1.48874e-01   8.07300e-01  -1.03049e+00   5.81628e+00   2.94312e+01 
  1.71903e-01   1.54054e-01   8.00692e-01  -1.02116e+00   6.00598e+00   2.94628e+01 
  1.78596e-01   1.59390e-01   7.93889e-01  -1.01159e+00   6.20329e+00   2.94962e+01 
  1.85550e-01   1.64886e-01   7.86889e-01  -1.00176e+00   6.40851e+00   2.95315e+01 
  1.92774e-01   1.70545e-01   7.79689e-01  -9.91692e-01   6.62199e+00   2.95689e+01 
  2.00280e-01   1.76369e-01   7.72284e-01  -9.81369e-01   6.84407e+00   2.96085e+01 
  2.08078e-01   1.82361e-01   7.64673e-01  -9.70794e-01   7.07511e+00   2.96503e+01 
  2.16179e-01   1.88524e-01   7.56852e-01  -9.59966e-01   7.31550e+00   2.96946e+01 
  2.24596e-01   1.94861e-01   7.48819e-01  -9.48886e-01   7.56563e+00   2.97413e+01 
  2.33340e-01   2.01372e-01   7.40571e-01  -9.37553e-01   7.82592e+00   2.97907e+01 
  2.42425e-01   2.08062e-01   7.32107e-01  -9.25969e-01   8.09680e+00   2.98428e+01 
  2.51864e-01   2.14931e-01   7.23423e-01  -9.14134e-01   8.37873e+00   2.98979e+01 
  2.61670e-01   2.21981e-01   7.14518e-01  -9.02051e-01   8.67220e+00   2.99560e+01 
  2.71858e-01   2.29214e-01   7.05391e-01  -8.89722e-01   8.97770e+00   3.00173e+01 
  2.82442e-01   2.36631e-01   6.96040e-01  -8.77150e-01   9.29576e+00   3.00819e+01 
  2.93439e-01   2.44232e-01   6.86465e-01  -8.64339e-01   9.62694e+00   3.01499e+01 
  3.04864e-01   2.52019e-01   6.76665e-01  -8.51293e-01   9.97181e+00   3.02216e+01 
  3.16734e-01   2.59991e-01   6.66640e-01  -8.38018e-01   1.03310e+01   3.02970e+01 
  3.29065e-01   2.68148e-01   6.56389e-01  -8.24518e-01   1.07051e+01   3.03763e+01 
  3.41877e-01   2.76491e-01   6.45913e-01  -8.10801e-01   1.10948e+01   3.04596e+01 
  3.55188e-01   2.85017e-01   6.35214e-01  -7.96874e-01   1.15008e+01   3.05471e+01 
  3.69017e-01   2.93726e-01   6.24292e-01  -7.82745e-01   1.19239e+01   3.06389e+01 
  3.83385e-01   3.02615e-01   6.13149e-01  -7.68423e-01   1.23648e+01   3.07351e+01 
  3.98311e-01   3.11682e-01   6.01788e-01  -7.53917e-01   1.28243e+01   3.08358e+01 
  4.13819e-01   3.20924e-01   5.90211e-01  -7.39238e-01   1.33033e+01   3.09411e+01 
  4.29931e-01   3.30339e-01   5.78420e-01  -7.24397e-01   1.38027e+01   3.10512e+01 
  4.46670e-01   3.39920e-01   5.66421e-01  -7.09407e-01   1.43234e+01   3.11660e+01 
  4.64061e-01   3.49664e-01   5.54216e-01  -6.94279e-01   1.48665e+01   3.12857e+01 
  4.82129e-01   3.59565e-01   5.41810e-01  -6.79028e-01   1.54329e+01   3.14102e+01 
  5.00900e-01   3.69617e-01   5.29209e-01  -6.63668e-01   1.60237e+01   3.15397e+01 
  5.20402e-01   3.79812e-01   5.16417e-01  -6.48214e-01   1.66401e+01   3.16739e+01 
  5.40664e-01   3.90144e-01   5.03442e-01  -6.32682e-01   1.72833e+01   3.18129e+01 
  5.61714e-01   4.00602e-01   4.90289e-01  -6.17089e-01   1.79545e+01   3.19566e+01 
  5.83584e-01   4.11179e-01   4.76965e-01  -6.01451e-01   1.86550e+01   3.21048e+01 
  6.06306e-01   4.21862e-01   4.63478e-01  -5.85786e-01   1.93862e+01   3.22573e+01 
  6.29912e-01   4.32641e-01   4.49836e-01  -5.70113e-01   2.01495e+01   3.24138e+01 
  6.54437e-01   4.43504e-01   4.36047e-01  -5.54449e-01   2.09464e+01   3.25740e+01 
