#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  2.17500e+00   7.33653e-01   2.76991e-02  -1.33746e-01   2.28432e+02   9.46374e+01 
  2.25000e+00   7.35361e-01   1.79427e-02  -1.26500e-01   2.35385e+02   9.07176e+01 
  2.32500e+00   7.36358e-01   8.71342e-03  -1.19681e-01   2.42033e+02   8.65373e+01 
  2.40000e+00   7.36681e-01  -1.90355e-05  -1.13245e-01   2.48359e+02   8.21144e+01 
  2.47500e+00   7.36367e-01  -8.28200e-03  -1.07155e-01   2.54345e+02   7.74677e+01 
  2.55000e+00   7.35450e-01  -1.61001e-02  -1.01378e-01   2.59974e+02   7.26163e+01 
  2.62500e+00   7.33962e-01  -2.34958e-02  -9.58846e-02   2.65233e+02   6.75799e+01 
  2.70000e+00   7.31935e-01  -3.04893e-02  -9.06482e-02   2.70107e+02   6.23785e+01 
  2.77500e+00   7.29398e-01  -3.70989e-02  -8.56462e-02   2.74586e+02   5.70322e+01 
  2.85000e+00   7.26380e-01  -4.33415e-02  -8.08584e-02   2.78659e+02   5.15613e+01 
  2.92500e+00   7.22906e-01  -4.92326e-02  -7.62670e-02   2.82317e+02   4.59861e+01 
  3.00000e+00   7.19003e-01  -5.47861e-02  -7.18563e-02   2.85555e+02   4.03268e+01 
  3.07500e+00   7.14696e-01  -6.00152e-02  -6.76125e-02   2.88365e+02   3.46035e+01 
  3.15000e+00   7.10009e-01  -6.49319e-02  -6.35236e-02   2.90744e+02   2.88359e+01 
  3.22500e+00   7.04964e-01  -6.95473e-02  -5.95791e-02   2.92690e+02   2.30435e+01 
  3.30000e+00   6.99584e-01  -7.38721e-02  -5.57696e-02   2.94200e+02   1.72453e+01 
  3.37500e+00   6.93890e-01  -7.79160e-02  -5.20871e-02   2.95277e+02   1.14600e+01 
  3.45000e+00   6.87903e-01  -8.16882e-02  -4.85247e-02   2.95920e+02   5.70539e+00 
  3.52500e+00   6.81643e-01  -8.51975e-02  -4.50763e-02   2.96134e+02  -9.95620e-04 
  3.60000e+00   6.75130e-01  -8.84523e-02  -4.17366e-02   2.95922e+02  -5.64249e+00 
  3.67500e+00   6.68382e-01  -9.14606e-02  -3.85011e-02   2.95289e+02  -1.12031e+01 
  3.75000e+00   6.61417e-01  -9.42300e-02  -3.53659e-02   2.94244e+02  -1.66677e+01 
  3.82500e+00   6.54253e-01  -9.67679e-02  -3.23275e-02   2.92792e+02  -2.20218e+01 
  3.90000e+00   6.46907e-01  -9.90815e-02  -2.93832e-02   2.90943e+02  -2.72519e+01 
  3.97500e+00   6.39396e-01  -1.01178e-01  -2.65304e-02   2.88708e+02  -3.23455e+01 
  4.05000e+00   6.31736e-01  -1.03063e-01  -2.37670e-02   2.86095e+02  -3.72908e+01 
  4.12500e+00   6.23942e-01  -1.04745e-01  -2.10910e-02   2.83118e+02  -4.20771e+01 
  4.20000e+00   6.16029e-01  -1.06229e-01  -1.85011e-02   2.79788e+02  -4.66945e+01 
  4.27500e+00   6.08012e-01  -1.07522e-01  -1.59957e-02   2.76118e+02  -5.11342e+01 
  4.35000e+00   5.99905e-01  -1.08631e-01  -1.35736e-02   2.72122e+02  -5.53885e+01 
  4.42500e+00   5.91722e-01  -1.09560e-01  -1.12337e-02   2.67815e+02  -5.94503e+01 
  4.50000e+00   5.83476e-01  -1.10318e-01  -8.97512e-03   2.63210e+02  -6.33138e+01 
  4.57500e+00   5.75179e-01  -1.10909e-01  -6.79691e-03   2.58323e+02  -6.69740e+01 
  4.65000e+00   5.66843e-01  -1.11339e-01  -4.69822e-03   2.53169e+02  -7.04269e+01 
  4.72500e+00   5.58482e-01  -1.11615e-01  -2.67825e-03   2.47764e+02  -7.36694e+01 
  4.80000e+00   5.50105e-01  -1.11743e-01  -7.36207e-04   2.42124e+02  -7.66993e+01 
  4.87500e+00   5.41724e-01  -1.11728e-01   1.12870e-03   2.36265e+02  -7.95152e+01 
  4.95000e+00   5.33349e-01  -1.11575e-01   2.91726e-03   2.30202e+02  -8.21167e+01 
  5.02500e+00   5.24991e-01  -1.11292e-01   4.63031e-03   2.23952e+02  -8.45041e+01 
  5.10000e+00   5.16658e-01  -1.10883e-01   6.26869e-03   2.17532e+02  -8.66785e+01 
  5.17500e+00   5.08361e-01  -1.10353e-01   7.83329e-03   2.10956e+02  -8.86416e+01 
  5.25000e+00   5.00108e-01  -1.09710e-01   9.32505e-03   2.04241e+02  -9.03960e+01 
  5.32500e+00   4.91908e-01  -1.08956e-01   1.07450e-02   1.97402e+02  -9.19448e+01 
  5.40000e+00   4.83767e-01  -1.08100e-01   1.20940e-02   1.90454e+02  -9.32918e+01 
  5.47500e+00   4.75695e-01  -1.07144e-01   1.33734e-02   1.83413e+02  -9.44412e+01 
  5.55000e+00   4.67698e-01  -1.06095e-01   1.45841e-02   1.76293e+02  -9.53979e+01 
  5.62500e+00   4.59783e-01  -1.04958e-01   1.57275e-02   1.69108e+02  -9.61671e+01 
  5.70000e+00   4.51956e-01  -1.03738e-01   1.68047e-02   1.61872e+02  -9.67546e+01 
  5.77500e+00   4.44224e-01  -1.02439e-01   1.78172e-02   1.54599e+02  -9.71664e+01 
  5.85000e+00   4.36592e-01  -1.01067e-01   1.87661e-02   1.47301e+02  -9.74089e+01 
  5.92500e+00   4.29066e-01  -9.96257e-02   1.96530e-02   1.39992e+02  -9.74887e+01 
  6.00000e+00   4.21650e-01  -9.81204e-02   2.04793e-02   1.32682e+02  -9.74129e+01 
  6.07500e+00   4.14349e-01  -9.65553e-02   2.12465e-02   1.25384e+02  -9.71885e+01 
  6.15000e+00   4.07168e-01  -9.49349e-02   2.19562e-02   1.18107e+02  -9.68228e+01 
  6.22500e+00   4.00110e-01  -9.32633e-02   2.26099e-02   1.10863e+02  -9.63231e+01 
  6.30000e+00   3.93180e-01  -9.15447e-02   2.32092e-02   1.03662e+02  -9.56970e+01 
  6.37500e+00   3.86380e-01  -8.97832e-02   2.37558e-02   9.65119e+01  -9.49521e+01 
  6.45000e+00   3.79713e-01  -8.79826e-02   2.42512e-02   8.94219e+01  -9.40957e+01 
  6.52500e+00   3.73183e-01  -8.61468e-02   2.46973e-02   8.24001e+01  -9.31356e+01 
  6.60000e+00   3.66792e-01  -8.42792e-02   2.50957e-02   7.54540e+01  -9.20791e+01 
  6.67500e+00   3.60542e-01  -8.23836e-02   2.54481e-02   6.85905e+01  -9.09336e+01 
  6.75000e+00   3.54435e-01  -8.04631e-02   2.57561e-02   6.18160e+01  -8.97065e+01 
  6.82500e+00   3.48473e-01  -7.85212e-02   2.60216e-02   5.51363e+01  -8.84050e+01 
  6.90000e+00   3.42658e-01  -7.65609e-02   2.62462e-02   4.85569e+01  -8.70360e+01 
  6.97500e+00   3.36989e-01  -7.45853e-02   2.64316e-02   4.20825e+01  -8.56066e+01 
  7.05000e+00   3.31470e-01  -7.25971e-02   2.65796e-02   3.57173e+01  -8.41234e+01 
  7.12500e+00   3.26100e-01  -7.05992e-02   2.66917e-02   2.94651e+01  -8.25929e+01 
  7.20000e+00   3.20880e-01  -6.85942e-02   2.67698e-02   2.33294e+01  -8.10215e+01 
  7.27500e+00   3.15811e-01  -6.65846e-02   2.68153e-02   1.73128e+01  -7.94153e+01 
  7.35000e+00   3.10893e-01  -6.45727e-02   2.68301e-02   1.14178e+01  -7.77802e+01 
  7.42500e+00   3.06125e-01  -6.25608e-02   2.68156e-02   5.64633e+00  -7.61217e+01 
  7.50000e+00   3.01509e-01  -6.05510e-02   2.67734e-02  -3.35448e-05  -7.44455e+01 
