#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.31779e+00   1.00000e+00  -3.22786e+00 
  7.50000e-03   7.46308e-03   9.90173e-01  -1.30291e+00   9.76015e-01  -3.16815e+00 
  7.79201e-03   7.75216e-03   9.89792e-01  -1.30233e+00   9.75091e-01  -3.16584e+00 
  8.09538e-03   8.05238e-03   9.89397e-01  -1.30173e+00   9.74130e-01  -3.16344e+00 
  8.41057e-03   8.36416e-03   9.88987e-01  -1.30111e+00   9.73134e-01  -3.16095e+00 
  8.73803e-03   8.68794e-03   9.88561e-01  -1.30047e+00   9.72099e-01  -3.15836e+00 
  9.07824e-03   9.02419e-03   9.88119e-01  -1.29980e+00   9.71025e-01  -3.15567e+00 
  9.43170e-03   9.37336e-03   9.87659e-01  -1.29911e+00   9.69910e-01  -3.15287e+00 
  9.79891e-03   9.73596e-03   9.87182e-01  -1.29839e+00   9.68753e-01  -3.14997e+00 
  1.01804e-02   1.01125e-02   9.86687e-01  -1.29764e+00   9.67552e-01  -3.14696e+00 
  1.05768e-02   1.05035e-02   9.86173e-01  -1.29686e+00   9.66305e-01  -3.14383e+00 
  1.09886e-02   1.09095e-02   9.85639e-01  -1.29605e+00   9.65011e-01  -3.14059e+00 
  1.14164e-02   1.13310e-02   9.85085e-01  -1.29522e+00   9.63668e-01  -3.13721e+00 
  1.18609e-02   1.17688e-02   9.84509e-01  -1.29435e+00   9.62274e-01  -3.13371e+00 
  1.23227e-02   1.22233e-02   9.83912e-01  -1.29345e+00   9.60828e-01  -3.13008e+00 
  1.28025e-02   1.26952e-02   9.83291e-01  -1.29251e+00   9.59327e-01  -3.12630e+00 
  1.33009e-02   1.31852e-02   9.82647e-01  -1.29154e+00   9.57770e-01  -3.12239e+00 
  1.38188e-02   1.36939e-02   9.81979e-01  -1.29053e+00   9.56154e-01  -3.11832e+00 
  1.43568e-02   1.42220e-02   9.81285e-01  -1.28948e+00   9.54477e-01  -3.11409e+00 
  1.49158e-02   1.47703e-02   9.80564e-01  -1.28840e+00   9.52738e-01  -3.10971e+00 
  1.54965e-02   1.53395e-02   9.79816e-01  -1.28727e+00   9.50933e-01  -3.10516e+00 
  1.60999e-02   1.59305e-02   9.79040e-01  -1.28610e+00   9.49061e-01  -3.10043e+00 
  1.67267e-02   1.65439e-02   9.78234e-01  -1.28489e+00   9.47119e-01  -3.09553e+00 
  1.73780e-02   1.71807e-02   9.77398e-01  -1.28363e+00   9.45105e-01  -3.09044e+00 
  1.80546e-02   1.78417e-02   9.76530e-01  -1.28232e+00   9.43016e-01  -3.08515e+00 
  1.87575e-02   1.85279e-02   9.75629e-01  -1.28097e+00   9.40849e-01  -3.07966e+00 
  1.94878e-02   1.92400e-02   9.74694e-01  -1.27956e+00   9.38602e-01  -3.07397e+00 
  2.02466e-02   1.99792e-02   9.73724e-01  -1.27810e+00   9.36272e-01  -3.06806e+00 
  2.10349e-02   2.07464e-02   9.72717e-01  -1.27659e+00   9.33856e-01  -3.06193e+00 
  2.18538e-02   2.15426e-02   9.71672e-01  -1.27502e+00   9.31351e-01  -3.05557e+00 
  2.27047e-02   2.23689e-02   9.70588e-01  -1.27339e+00   9.28754e-01  -3.04896e+00 
  2.35887e-02   2.32264e-02   9.69463e-01  -1.27170e+00   9.26062e-01  -3.04211e+00 
  2.45071e-02   2.41162e-02   9.68296e-01  -1.26995e+00   9.23271e-01  -3.03500e+00 
  2.54613e-02   2.50396e-02   9.67085e-01  -1.26813e+00   9.20379e-01  -3.02762e+00 
  2.64526e-02   2.59976e-02   9.65829e-01  -1.26624e+00   9.17381e-01  -3.01997e+00 
  2.74825e-02   2.69917e-02   9.64526e-01  -1.26429e+00   9.14275e-01  -3.01202e+00 
  2.85525e-02   2.80230e-02   9.63174e-01  -1.26227e+00   9.11056e-01  -3.00379e+00 
  2.96642e-02   2.90930e-02   9.61772e-01  -1.26017e+00   9.07722e-01  -2.99524e+00 
  3.08191e-02   3.02029e-02   9.60318e-01  -1.25799e+00   9.04268e-01  -2.98638e+00 
  3.20191e-02   3.13543e-02   9.58809e-01  -1.25573e+00   9.00690e-01  -2.97718e+00 
  3.32657e-02   3.25486e-02   9.57245e-01  -1.25340e+00   8.96984e-01  -2.96765e+00 
  3.45609e-02   3.37874e-02   9.55624e-01  -1.25097e+00   8.93147e-01  -2.95776e+00 
  3.59065e-02   3.50722e-02   9.53942e-01  -1.24846e+00   8.89174e-01  -2.94750e+00 
  3.73045e-02   3.64045e-02   9.52198e-01  -1.24586e+00   8.85061e-01  -2.93687e+00 
  3.87569e-02   3.77862e-02   9.50391e-01  -1.24316e+00   8.80803e-01  -2.92585e+00 
  4.02659e-02   3.92189e-02   9.48517e-01  -1.24037e+00   8.76397e-01  -2.91442e+00 
  4.18336e-02   4.07044e-02   9.46575e-01  -1.23748e+00   8.71837e-01  -2.90258e+00 
  4.34624e-02   4.22445e-02   9.44562e-01  -1.23448e+00   8.67119e-01  -2.89030e+00 
  4.51545e-02   4.38411e-02   9.42475e-01  -1.23138e+00   8.62239e-01  -2.87757e+00 
  4.69126e-02   4.54961e-02   9.40313e-01  -1.22817e+00   8.57192e-01  -2.86439e+00 
  4.87391e-02   4.72116e-02   9.38073e-01  -1.22484e+00   8.51973e-01  -2.85072e+00 
  5.06367e-02   4.89895e-02   9.35752e-01  -1.22140e+00   8.46576e-01  -2.83657e+00 
  5.26083e-02   5.08320e-02   9.33348e-01  -1.21783e+00   8.40999e-01  -2.82190e+00 
  5.46565e-02   5.27412e-02   9.30857e-01  -1.21415e+00   8.35234e-01  -2.80671e+00 
  5.67845e-02   5.47193e-02   9.28277e-01  -1.21033e+00   8.29278e-01  -2.79098e+00 
  5.89954e-02   5.67686e-02   9.25606e-01  -1.20638e+00   8.23126e-01  -2.77470e+00 
  6.12923e-02   5.88915e-02   9.22840e-01  -1.20230e+00   8.16772e-01  -2.75783e+00 
  6.36787e-02   6.10903e-02   9.19975e-01  -1.19807e+00   8.10211e-01  -2.74037e+00 
  6.61580e-02   6.33676e-02   9.17011e-01  -1.19371e+00   8.03440e-01  -2.72230e+00 
  6.87338e-02   6.57256e-02   9.13942e-01  -1.18919e+00   7.96451e-01  -2.70360e+00 
  7.14099e-02   6.81672e-02   9.10765e-01  -1.18452e+00   7.89242e-01  -2.68426e+00 
  7.41902e-02   7.06948e-02   9.07479e-01  -1.17970e+00   7.81807e-01  -2.66424e+00 
  7.70788e-02   7.33112e-02   9.04078e-01  -1.17471e+00   7.74141e-01  -2.64354e+00 
  8.00798e-02   7.60191e-02   9.00561e-01  -1.16956e+00   7.66240e-01  -2.62214e+00 
  8.31976e-02   7.88212e-02   8.96923e-01  -1.16425e+00   7.58099e-01  -2.60001e+00 
  8.64369e-02   8.17205e-02   8.93160e-01  -1.15875e+00   7.49714e-01  -2.57714e+00 
  8.98022e-02   8.47197e-02   8.89270e-01  -1.15308e+00   7.41081e-01  -2.55351e+00 
  9.32986e-02   8.78219e-02   8.85249e-01  -1.14723e+00   7.32196e-01  -2.52909e+00 
  9.69311e-02   9.10300e-02   8.81092e-01  -1.14119e+00   7.23054e-01  -2.50388e+00 
  1.00705e-01   9.43471e-02   8.76797e-01  -1.13496e+00   7.13654e-01  -2.47785e+00 
  1.04626e-01   9.77762e-02   8.72360e-01  -1.12854e+00   7.03992e-01  -2.45098e+00 
  1.08700e-01   1.01320e-01   8.67776e-01  -1.12192e+00   6.94064e-01  -2.42325e+00 
  1.12932e-01   1.04983e-01   8.63043e-01  -1.11509e+00   6.83869e-01  -2.39465e+00 
  1.17329e-01   1.08767e-01   8.58155e-01  -1.10805e+00   6.73405e-01  -2.36516e+00 
  1.21897e-01   1.12676e-01   8.53110e-01  -1.10081e+00   6.62670e-01  -2.33476e+00 
  1.26643e-01   1.16712e-01   8.47903e-01  -1.09334e+00   6.51664e-01  -2.30344e+00 
  1.31573e-01   1.20880e-01   8.42531e-01  -1.08566e+00   6.40386e-01  -2.27119e+00 
  1.36696e-01   1.25181e-01   8.36990e-01  -1.07775e+00   6.28836e-01  -2.23798e+00 
  1.42018e-01   1.29621e-01   8.31276e-01  -1.06962e+00   6.17016e-01  -2.20381e+00 
  1.47548e-01   1.34201e-01   8.25385e-01  -1.06125e+00   6.04928e-01  -2.16867e+00 
  1.53292e-01   1.38925e-01   8.19313e-01  -1.05266e+00   5.92574e-01  -2.13254e+00 
  1.59261e-01   1.43796e-01   8.13057e-01  -1.04382e+00   5.79957e-01  -2.09543e+00 
  1.65461e-01   1.48818e-01   8.06612e-01  -1.03474e+00   5.67082e-01  -2.05732e+00 
  1.71903e-01   1.53993e-01   7.99977e-01  -1.02542e+00   5.53955e-01  -2.01822e+00 
  1.78596e-01   1.59324e-01   7.93146e-01  -1.01586e+00   5.40581e-01  -1.97812e+00 
  1.85550e-01   1.64815e-01   7.86116e-01  -1.00605e+00   5.26970e-01  -1.93702e+00 
  1.92774e-01   1.70468e-01   7.78884e-01  -9.95992e-01   5.13129e-01  -1.89494e+00 
  2.00280e-01   1.76286e-01   7.71448e-01  -9.85682e-01   4.99068e-01  -1.85189e+00 
  2.08078e-01   1.82271e-01   7.63803e-01  -9.75122e-01   4.84800e-01  -1.80787e+00 
  2.16179e-01   1.88427e-01   7.55947e-01  -9.64311e-01   4.70336e-01  -1.76290e+00 
  2.24596e-01   1.94756e-01   7.47877e-01  -9.53248e-01   4.55692e-01  -1.71702e+00 
  2.33340e-01   2.01259e-01   7.39591e-01  -9.41933e-01   4.40883e-01  -1.67024e+00 
  2.42425e-01   2.07940e-01   7.31086e-01  -9.30368e-01   4.25926e-01  -1.62260e+00 
  2.51864e-01   2.14799e-01   7.22361e-01  -9.18554e-01   4.10840e-01  -1.57413e+00 
  2.61670e-01   2.21839e-01   7.13413e-01  -9.06494e-01   3.95646e-01  -1.52489e+00 
  2.71858e-01   2.29060e-01   7.04240e-01  -8.94188e-01   3.80366e-01  -1.47492e+00 
  2.82442e-01   2.36464e-01   6.94842e-01  -8.81642e-01   3.65024e-01  -1.42428e+00 
  2.93439e-01   2.44052e-01   6.85218e-01  -8.68858e-01   3.49645e-01  -1.37303e+00 
  3.04864e-01   2.51824e-01   6.75366e-01  -8.55840e-01   3.34255e-01  -1.32125e+00 
  3.16734e-01   2.59781e-01   6.65286e-01  -8.42595e-01   3.18884e-01  -1.26901e+00 
  3.29065e-01   2.67921e-01   6.54979e-01  -8.29128e-01   3.03561e-01  -1.21640e+00 
  3.41877e-01   2.76245e-01   6.44444e-01  -8.15445e-01   2.88317e-01  -1.16352e+00 
  3.55188e-01   2.84751e-01   6.33683e-01  -8.01555e-01   2.73185e-01  -1.11046e+00 
  3.69017e-01   2.93438e-01   6.22696e-01  -7.87465e-01   2.58198e-01  -1.05734e+00 
  3.83385e-01   3.02304e-01   6.11485e-01  -7.73183e-01   2.43391e-01  -1.00427e+00 
