#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.31827e+00   1.00000e+00   8.49225e-01 
  7.50000e-02   7.14279e-02   9.06488e-01  -1.17878e+00   1.05107e+00   5.13940e-01 
  1.50000e-01   1.36216e-01   8.22714e-01  -1.05806e+00   1.07751e+00   1.95240e-01 
  2.25000e-01   1.95046e-01   7.47382e-01  -9.53229e-01   1.08114e+00  -9.24500e-02 
  3.00000e-01   2.48507e-01   6.79393e-01  -8.61878e-01   1.06466e+00  -3.39733e-01 
  3.75000e-01   2.97115e-01   6.17813e-01  -7.82025e-01   1.03131e+00  -5.41783e-01 
  4.50000e-01   3.41319e-01   5.61843e-01  -7.12012e-01   9.84547e-01  -6.97587e-01 
  5.25000e-01   3.81515e-01   5.10800e-01  -6.50447e-01   9.27782e-01  -8.09057e-01 
  6.00000e-01   4.18048e-01   4.64095e-01  -5.96155e-01   8.64199e-01  -8.80152e-01 
  6.75000e-01   4.51225e-01   4.21220e-01  -5.48144e-01   7.96639e-01  -9.16076e-01 
  7.50000e-01   4.81315e-01   3.81737e-01  -5.05567e-01   7.27523e-01  -9.22616e-01 
  8.25000e-01   5.08560e-01   3.45267e-01  -4.67704e-01   6.58834e-01  -9.05630e-01 
  9.00000e-01   5.33173e-01   3.11479e-01  -4.33935e-01   5.92127e-01  -8.70681e-01 
  9.75000e-01   5.55342e-01   2.80088e-01  -4.03729e-01   5.28555e-01  -8.22793e-01 
  1.05000e+00   5.75239e-01   2.50843e-01  -3.76627e-01   4.68922e-01  -7.66324e-01 
  1.12500e+00   5.93017e-01   2.23526e-01  -3.52232e-01   4.13729e-01  -7.04915e-01 
  1.20000e+00   6.08812e-01   1.97949e-01  -3.30199e-01   3.63234e-01  -6.41500e-01 
  1.27500e+00   6.22748e-01   1.73945e-01  -3.10230e-01   3.17497e-01  -5.78356e-01 
  1.35000e+00   6.34939e-01   1.51369e-01  -2.92062e-01   2.76431e-01  -5.17177e-01 
  1.42500e+00   6.45486e-01   1.30096e-01  -2.75469e-01   2.39841e-01  -4.59154e-01 
  1.50000e+00   6.54483e-01   1.10014e-01  -2.60251e-01   2.07459e-01  -4.05067e-01 
  1.57500e+00   6.62016e-01   9.10283e-02  -2.46234e-01   1.78971e-01  -3.55362e-01 
  1.65000e+00   6.68163e-01   7.30532e-02  -2.33266e-01   1.54040e-01  -3.10225e-01 
  1.72500e+00   6.72997e-01   5.60156e-02  -2.21213e-01   1.32323e-01  -2.69653e-01 
  1.80000e+00   6.76587e-01   3.98514e-02  -2.09957e-01   1.13482e-01  -2.33498e-01 
  1.87500e+00   6.78995e-01   2.45047e-02  -1.99396e-01   9.71940e-02  -2.01522e-01 
  1.95000e+00   6.80282e-01   9.92684e-03  -1.89440e-01   8.31568e-02  -1.73424e-01 
  2.02500e+00   6.80503e-01  -3.92452e-03  -1.80011e-01   7.10917e-02  -1.48875e-01 
  2.10000e+00   6.79710e-01  -1.70863e-02  -1.71040e-01   6.07453e-02  -1.27532e-01 
  2.17500e+00   6.77956e-01  -2.95904e-02  -1.62466e-01   5.18902e-02  -1.09055e-01 
  2.25000e+00   6.75288e-01  -4.14648e-02  -1.54239e-01   4.43235e-02  -9.31196e-02 
