#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  0.00000e+00   0.00000e+00   1.00000e+00  -1.28188e+00   1.00000e+00  -6.34073e-01 
  7.50000e-03   7.46409e-03   9.90442e-01  -1.26699e+00   9.95203e-01  -6.45188e-01 
  7.79201e-03   7.75325e-03   9.90072e-01  -1.26642e+00   9.95014e-01  -6.45615e-01 
  8.09538e-03   8.05356e-03   9.89688e-01  -1.26582e+00   9.94818e-01  -6.46059e-01 
  8.41057e-03   8.36543e-03   9.89289e-01  -1.26520e+00   9.94615e-01  -6.46519e-01 
  8.73803e-03   8.68932e-03   9.88875e-01  -1.26455e+00   9.94403e-01  -6.46997e-01 
  9.07824e-03   9.02567e-03   9.88445e-01  -1.26388e+00   9.94183e-01  -6.47493e-01 
  9.43170e-03   9.37496e-03   9.87998e-01  -1.26319e+00   9.93954e-01  -6.48007e-01 
  9.79891e-03   9.73768e-03   9.87534e-01  -1.26247e+00   9.93716e-01  -6.48541e-01 
  1.01804e-02   1.01143e-02   9.87053e-01  -1.26172e+00   9.93468e-01  -6.49095e-01 
  1.05768e-02   1.05055e-02   9.86553e-01  -1.26094e+00   9.93211e-01  -6.49670e-01 
  1.09886e-02   1.09116e-02   9.86034e-01  -1.26014e+00   9.92943e-01  -6.50266e-01 
  1.14164e-02   1.13334e-02   9.85495e-01  -1.25930e+00   9.92665e-01  -6.50885e-01 
  1.18609e-02   1.17713e-02   9.84935e-01  -1.25843e+00   9.92375e-01  -6.51527e-01 
  1.23227e-02   1.22260e-02   9.84354e-01  -1.25753e+00   9.92074e-01  -6.52193e-01 
  1.28025e-02   1.26981e-02   9.83751e-01  -1.25659e+00   9.91761e-01  -6.52884e-01 
  1.33009e-02   1.31883e-02   9.83125e-01  -1.25562e+00   9.91435e-01  -6.53600e-01 
  1.38188e-02   1.36973e-02   9.82475e-01  -1.25461e+00   9.91097e-01  -6.54343e-01 
  1.43568e-02   1.42257e-02   9.81800e-01  -1.25356e+00   9.90744e-01  -6.55114e-01 
  1.49158e-02   1.47743e-02   9.81100e-01  -1.25247e+00   9.90378e-01  -6.55913e-01 
  1.54965e-02   1.53439e-02   9.80373e-01  -1.25135e+00   9.89997e-01  -6.56742e-01 
  1.60999e-02   1.59351e-02   9.79618e-01  -1.25018e+00   9.89600e-01  -6.57601e-01 
  1.67267e-02   1.65490e-02   9.78835e-01  -1.24896e+00   9.89188e-01  -6.58492e-01 
  1.73780e-02   1.71862e-02   9.78022e-01  -1.24770e+00   9.88759e-01  -6.59416e-01 
  1.80546e-02   1.78476e-02   9.77178e-01  -1.24639e+00   9.88312e-01  -6.60373e-01 
  1.87575e-02   1.85342e-02   9.76303e-01  -1.24504e+00   9.87848e-01  -6.61365e-01 
  1.94878e-02   1.92469e-02   9.75394e-01  -1.24363e+00   9.87364e-01  -6.62394e-01 
  2.02466e-02   1.99866e-02   9.74451e-01  -1.24217e+00   9.86861e-01  -6.63459e-01 
  2.10349e-02   2.07543e-02   9.73472e-01  -1.24065e+00   9.86338e-01  -6.64563e-01 
  2.18538e-02   2.15512e-02   9.72457e-01  -1.23908e+00   9.85793e-01  -6.65708e-01 
  2.27047e-02   2.23782e-02   9.71403e-01  -1.23745e+00   9.85226e-01  -6.66893e-01 
  2.35887e-02   2.32364e-02   9.70310e-01  -1.23576e+00   9.84636e-01  -6.68120e-01 
  2.45071e-02   2.41270e-02   9.69176e-01  -1.23400e+00   9.84022e-01  -6.69392e-01 
  2.54613e-02   2.50512e-02   9.67999e-01  -1.23218e+00   9.83383e-01  -6.70708e-01 
  2.64526e-02   2.60102e-02   9.66779e-01  -1.23030e+00   9.82717e-01  -6.72071e-01 
  2.74825e-02   2.70052e-02   9.65513e-01  -1.22834e+00   9.82024e-01  -6.73482e-01 
  2.85525e-02   2.80376e-02   9.64200e-01  -1.22631e+00   9.81303e-01  -6.74943e-01 
  2.96642e-02   2.91088e-02   9.62837e-01  -1.22421e+00   9.80552e-01  -6.76455e-01 
  3.08191e-02   3.02200e-02   9.61425e-01  -1.22203e+00   9.79769e-01  -6.78019e-01 
  3.20191e-02   3.13727e-02   9.59960e-01  -1.21977e+00   9.78955e-01  -6.79637e-01 
