#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  3.60000e+00   5.17890e-01  -1.65360e-01  -3.63027e-02   7.14548e-08  -2.67086e-07 
  3.67500e+00   5.05391e-01  -1.67878e-01  -3.08482e-02   5.42170e-08  -1.96483e-07 
  3.75000e+00   4.92718e-01  -1.69990e-01  -2.55108e-02   4.14904e-08  -1.45640e-07 
  3.82500e+00   4.79902e-01  -1.71707e-01  -2.02953e-02   3.20228e-08  -1.08782e-07 
  3.90000e+00   4.66972e-01  -1.73038e-01  -1.52065e-02   2.49252e-08  -8.18820e-08 
  3.97500e+00   4.53956e-01  -1.73991e-01  -1.02492e-02   1.95629e-08  -6.21156e-08 
  4.05000e+00   4.40882e-01  -1.74578e-01  -5.42827e-03   1.54798e-08  -4.74912e-08 
  4.12500e+00   4.27778e-01  -1.74809e-01  -7.48451e-04   1.23463e-08  -3.65962e-08 
  4.20000e+00   4.14669e-01  -1.74694e-01   3.78577e-03   9.92253e-09  -2.84234e-08 
  4.27500e+00   4.01582e-01  -1.74245e-01   8.17015e-03   8.03295e-09  -2.22499e-08 
  4.35000e+00   3.88541e-01  -1.73473e-01   1.24008e-02   6.54821e-09  -1.75544e-08 
  4.42500e+00   3.75569e-01  -1.72389e-01   1.64741e-02   5.37239e-09  -1.39583e-08 
  4.50000e+00   3.62690e-01  -1.71006e-01   2.03871e-02   4.43395e-09  -1.11853e-08 
  4.57500e+00   3.49925e-01  -1.69335e-01   2.41371e-02   3.67914e-09  -9.03246e-09 
  4.65000e+00   3.37297e-01  -1.67389e-01   2.77219e-02   3.06736e-09  -7.34974e-09 
  4.72500e+00   3.24824e-01  -1.65181e-01   3.11398e-02   2.56773e-09  -6.02572e-09 
  4.80000e+00   3.12526e-01  -1.62722e-01   3.43897e-02   2.15663e-09  -4.97707e-09 
  4.87500e+00   3.00421e-01  -1.60027e-01   3.74711e-02   1.81586e-09  -4.14113e-09 
  4.95000e+00   2.88527e-01  -1.57106e-01   4.03838e-02   1.53134e-09  -3.47049e-09 
  5.02500e+00   2.76861e-01  -1.53973e-01   4.31282e-02   1.29207e-09  -2.92908e-09 
  5.10000e+00   2.65436e-01  -1.50641e-01   4.57054e-02   1.08944e-09  -2.48933e-09 
  5.17500e+00   2.54269e-01  -1.47122e-01   4.81168e-02   9.16662e-10  -2.12999e-09 
  5.25000e+00   2.43372e-01  -1.43427e-01   5.03644e-02   7.68346e-10  -1.83462e-09 
  5.32500e+00   2.32759e-01  -1.39571e-01   5.24506e-02   6.40192e-10  -1.59044e-09 
  5.40000e+00   2.22441e-01  -1.35564e-01   5.43782e-02   5.28752e-10  -1.38745e-09 
  5.47500e+00   2.12428e-01  -1.31418e-01   5.61506e-02   4.31243e-10  -1.21777e-09 
  5.55000e+00   2.02731e-01  -1.27145e-01   5.77715e-02   3.45410e-10  -1.07518e-09 
  5.62500e+00   1.93359e-01  -1.22756e-01   5.92450e-02   2.69413e-10  -9.54736e-10 
  5.70000e+00   1.84320e-01  -1.18262e-01   6.05754e-02   2.01745e-10  -8.52478e-10 
  5.77500e+00   1.75622e-01  -1.13673e-01   6.17676e-02   1.41166e-10  -7.65234e-10 
  5.85000e+00   1.67271e-01  -1.09000e-01   6.28264e-02   8.66494e-11  -6.90442e-10 
  5.92500e+00   1.59274e-01  -1.04252e-01   6.37573e-02   3.73411e-11  -6.26022e-10 
  6.00000e+00   1.51635e-01  -9.94395e-02   6.45656e-02  -7.47068e-12  -5.70282e-10 
  6.07500e+00   1.44359e-01  -9.45705e-02   6.52571e-02  -4.83833e-11  -5.21835e-10 
  6.15000e+00   1.37451e-01  -8.96537e-02   6.58376e-02  -8.58995e-11  -4.79540e-10 
  6.22500e+00   1.30912e-01  -8.46975e-02   6.63131e-02  -1.20444e-10  -4.42454e-10 
  6.30000e+00   1.24747e-01  -7.97093e-02   6.66896e-02  -1.52378e-10  -4.09795e-10 
  6.37500e+00   1.18957e-01  -7.46963e-02   6.69733e-02  -1.82008e-10  -3.80911e-10 
  6.45000e+00   1.13543e-01  -6.96654e-02   6.71705e-02  -2.09595e-10  -3.55254e-10 
  6.52500e+00   1.08507e-01  -6.46228e-02   6.72874e-02  -2.35365e-10  -3.32366e-10 
  6.60000e+00   1.03850e-01  -5.95742e-02   6.73302e-02  -2.59510e-10  -3.11858e-10 
  6.67500e+00   9.95710e-02  -5.45249e-02   6.73053e-02  -2.82195e-10  -2.93402e-10 
  6.75000e+00   9.56709e-02  -4.94799e-02   6.72189e-02  -3.03564e-10  -2.76715e-10 
  6.82500e+00   9.21488e-02  -4.44435e-02   6.70772e-02  -3.23741e-10  -2.61559e-10 
  6.90000e+00   8.90040e-02  -3.94196e-02   6.68864e-02  -3.42831e-10  -2.47729e-10 
  6.97500e+00   8.62355e-02  -3.44116e-02   6.66525e-02  -3.60929e-10  -2.35046e-10 
  7.05000e+00   8.38418e-02  -2.94226e-02   6.63815e-02  -3.78113e-10  -2.23358e-10 
  7.12500e+00   8.18215e-02  -2.44552e-02   6.60793e-02  -3.94454e-10  -2.12533e-10 
  7.20000e+00   8.01729e-02  -1.95113e-02   6.57518e-02  -4.10012e-10  -2.02455e-10 
  7.27500e+00   7.88942e-02  -1.45929e-02   6.54047e-02  -4.24838e-10  -1.93024e-10 
  7.35000e+00   7.79833e-02  -9.70100e-03   6.50435e-02  -4.38979e-10  -1.84154e-10 
  7.42500e+00   7.74384e-02  -4.83656e-03   6.46739e-02  -4.52473e-10  -1.75767e-10 
  7.50000e+00   7.72572e-02  -4.60196e-10   6.43011e-02  -4.65355e-10  -1.67800e-10 
