#  Mixed convection heat transfer in the boundary                   layers on an exponentially stretching surface with magnetic field   
#	   eta            f              f'           f''          theta         dtheta
  4.50000e+00   8.91796e-01   1.07588e-02  -1.04568e-02   1.15133e-01  -6.98246e-02 
  4.57500e+00   8.92574e-01   1.00008e-02  -9.76433e-03   1.09983e-01  -6.75271e-02 
  4.65000e+00   8.93298e-01   9.29299e-03  -9.11834e-03   1.05002e-01  -6.53034e-02 
  4.72500e+00   8.93969e-01   8.63198e-03  -8.51559e-03   1.00186e-01  -6.31513e-02 
  4.80000e+00   8.94593e-01   8.01464e-03  -7.95313e-03   9.55280e-02  -6.10686e-02 
  4.87500e+00   8.95173e-01   7.43807e-03  -7.42822e-03   9.10238e-02  -5.90532e-02 
  4.95000e+00   8.95710e-01   6.89953e-03  -6.93829e-03   8.66684e-02  -5.71032e-02 
  5.02500e+00   8.96208e-01   6.39651e-03  -6.48097e-03   8.24568e-02  -5.52165e-02 
  5.10000e+00   8.96670e-01   5.92663e-03  -6.05406e-03   7.83844e-02  -5.33911e-02 
  5.17500e+00   8.97098e-01   5.48769e-03  -5.65550e-03   7.44466e-02  -5.16253e-02 
  5.25000e+00   8.97494e-01   5.07764e-03  -5.28338e-03   7.06391e-02  -4.99170e-02 
  5.32500e+00   8.97861e-01   4.69457e-03  -4.93592e-03   6.69577e-02  -4.82647e-02 
  5.40000e+00   8.98199e-01   4.33668e-03  -4.61147e-03   6.33981e-02  -4.66663e-02 
  5.47500e+00   8.98512e-01   4.00231e-03  -4.30848e-03   5.99564e-02  -4.51204e-02 
  5.55000e+00   8.98800e-01   3.68991e-03  -4.02552e-03   5.66287e-02  -4.36252e-02 
  5.62500e+00   8.99066e-01   3.39802e-03  -3.76124e-03   5.34114e-02  -4.21791e-02 
  5.70000e+00   8.99310e-01   3.12529e-03  -3.51441e-03   5.03007e-02  -4.07806e-02 
  5.77500e+00   8.99535e-01   2.87045e-03  -3.28386e-03   4.72931e-02  -3.94280e-02 
  5.85000e+00   8.99741e-01   2.63233e-03  -3.06850e-03   4.43854e-02  -3.81201e-02 
  5.92500e+00   8.99930e-01   2.40982e-03  -2.86733e-03   4.15741e-02  -3.68552e-02 
  6.00000e+00   9.00103e-01   2.20190e-03  -2.67940e-03   3.88560e-02  -3.56321e-02 
  6.07500e+00   9.00261e-01   2.00760e-03  -2.50383e-03   3.62282e-02  -3.44493e-02 
  6.15000e+00   9.00404e-01   1.82603e-03  -2.33981e-03   3.36877e-02  -3.33056e-02 
  6.22500e+00   9.00535e-01   1.65636e-03  -2.18657e-03   3.12315e-02  -3.21998e-02 
  6.30000e+00   9.00653e-01   1.49780e-03  -2.04339e-03   2.88568e-02  -3.11305e-02 
  6.37500e+00   9.00760e-01   1.34962e-03  -1.90962e-03   2.65610e-02  -3.00965e-02 
  6.45000e+00   9.00856e-01   1.21113e-03  -1.78463e-03   2.43415e-02  -2.90968e-02 
  6.52500e+00   9.00942e-01   1.08172e-03  -1.66784e-03   2.21956e-02  -2.81303e-02 
  6.60000e+00   9.01018e-01   9.60767e-04  -1.55871e-03   2.01211e-02  -2.71957e-02 
  6.67500e+00   9.01086e-01   8.47731e-04  -1.45674e-03   1.81155e-02  -2.62921e-02 
  6.75000e+00   9.01146e-01   7.42090e-04  -1.36145e-03   1.61765e-02  -2.54185e-02 
  6.82500e+00   9.01198e-01   6.43358e-04  -1.27240e-03   1.43020e-02  -2.45739e-02 
  6.90000e+00   9.01242e-01   5.51084e-04  -1.18919e-03   1.24898e-02  -2.37573e-02 
  6.97500e+00   9.01280e-01   4.64844e-04  -1.11142e-03   1.07377e-02  -2.29677e-02 
  7.05000e+00   9.01312e-01   3.84243e-04  -1.03875e-03   9.04394e-03  -2.22044e-02 
  7.12500e+00   9.01338e-01   3.08912e-04  -9.70836e-04   7.40644e-03  -2.14665e-02 
  7.20000e+00   9.01359e-01   2.38507e-04  -9.07365e-04   5.82336e-03  -2.07530e-02 
  7.27500e+00   9.01374e-01   1.72704e-04  -8.48046e-04   4.29289e-03  -2.00633e-02 
  7.35000e+00   9.01385e-01   1.11203e-04  -7.92607e-04   2.81330e-03  -1.93964e-02 
  7.42500e+00   9.01391e-01   5.37220e-05  -7.40794e-04   1.38288e-03  -1.87517e-02 
  7.50000e+00   9.01393e-01  -1.07534e-09  -6.92368e-04  -1.67459e-09  -1.81285e-02 
